Time,q,qdot,pelv_gyro_x,pelv_gyro_y,pelv_gyro_z,pelv_acc_x,pelv_acc_y,pelv_acc_z,leg_gyro_x,leg_gyro_y,leg_gyro_z,leg_acc_x,leg_acc_y,leg_acc_z,Label
279269,3.34907,7.35156,-0.113744,-0.516664,0.282884,0.447886,10.918,-0.337304,-0.0834923,-0.541066,-0.463714,4.10908,10.3703,-2.08888,59
279279,3.40046,6.13281,-0.113014,-0.477946,0.305023,0.963265,10.9171,-0.311226,-0.0824642,-0.446158,-0.377259,4.31436,10.2915,-1.78472,60
279289,3.453,5.39844,-0.119565,-0.441003,0.320832,1.39737,10.8166,-0.342703,-0.0914527,-0.323325,-0.30188,4.32683,10.2703,-1.69817,61
279299,3.50362,4.89062,-0.126932,-0.420872,0.335935,1.57295,10.7188,-0.497913,-0.109017,-0.203316,-0.228898,4.08361,10.3692,-2.11209,62
279309,3.53392,2.10156,-0.120955,-0.420698,0.361555,1.40975,10.8058,-0.721777,-0.127943,-0.141667,-0.146689,4.13721,10.5504,-2.81558,63
279319,3.5412,-0.289062,-0.120955,-0.420698,0.361555,1.40975,10.8058,-0.721777,-0.127943,-0.141667,-0.146689,4.13721,10.5504,-2.81558,63
279329,3.53737,-1.45312,-0.0916263,-0.426689,0.398516,0.910505,11.0655,-0.942503,-0.145336,-0.167844,-0.021848,4.82291,10.7647,-3.4603,64
279339,3.52778,-1.64062,-0.0299426,-0.42196,0.44265,0.0434668,11.4391,-1.1072,-0.168709,-0.24215,0.169157,5.57627,11.0528,-3.89718,65
279349,3.49327,-5.61719,0.0822507,-0.40079,0.497609,-1.13364,11.8481,-1.29351,-0.217425,-0.3431,0.429917,6.26304,11.2821,-3.96664,66
279359,3.43919,-8.25781,0.254277,-0.360392,0.580169,-2.27197,12.1437,-1.52589,-0.311197,-0.425771,0.74683,7.04824,11.4179,-3.4833,67
279369,3.36211,-9.52344,0.463749,-0.291689,0.70621,-3.02088,12.2667,-1.73611,-0.44049,-0.492573,1.09287,7.34452,11.7583,-2.20083,68
279379,3.27122,-11.6797,0.655858,-0.191636,0.848841,-3.4344,12.1425,-1.84175,-0.592751,-0.646637,1.45223,6.53284,12.2617,-0.260925,69
279389,3.17266,-12.8047,0.774054,-0.0824512,0.966262,-3.63416,11.8151,-1.666,-0.790996,-0.823381,1.78321,4.65112,12.1819,1.82652,70
279399,3.06413,-9.13281,0.787212,-0.000996872,1.04025,-3.66146,11.5809,-1.23544,-1.026,-0.835942,2.02763,2.22155,11.4952,3.39129,70
279409,2.951,-11.0391,0.688888,0.020502,1.06799,-3.59687,11.5689,-0.8104,-1.026,-0.835942,2.02763,2.22155,11.4952,3.39129,71
279419,2.83672,-11.4609,0.688888,0.020502,1.06799,-3.59687,11.5689,-0.8104,-1.23333,-0.699331,2.17427,0.0526765,11.2981,3.75192,72
279429,2.71285,-11.0625,0.501243,-0.0349144,1.05784,-3.53361,11.7544,-0.442548,-1.35037,-0.558564,2.24305,-1.41449,11.6744,2.5638,73
279439,2.58285,-10.7969,0.279976,-0.1624,1.01827,-3.46855,12.0398,-0.222465,-1.33656,-0.457065,2.25782,-2.15943,11.9866,-0.114835,74
279450,2.44057,-15.9453,0.0867029,-0.334874,0.959501,-3.16371,12.155,-0.542971,-1.17699,-0.346076,2.24465,-2.12311,12.0256,-3.56577,75
279459,2.30788,-15.3359,-0.0450047,-0.502784,0.896953,-2.3848,11.8788,-1.41345,-0.895915,-0.262635,2.23221,-1.41875,11.803,-6.42204,76
279469,2.17097,-12.7734,-0.106899,-0.606708,0.838901,-1.22706,11.3029,-2.22788,-0.558877,-0.2909,2.23151,-0.373857,11.4842,-7.4051,77
279480,2.02639,-16.5078,-0.10601,-0.61232,0.784089,-0.0271345,10.7489,-2.42341,-0.24342,-0.393051,2.22738,0.675427,11.1764,-6.28295,77
279489,1.89102,-15.6875,-0.0703659,-0.52955,0.723429,0.935438,10.4344,-1.89819,-0.00783308,-0.528211,2.20828,1.55797,10.9736,-3.82993,78
279499,1.75871,-10.4375,-0.0703659,-0.52955,0.723429,0.935438,10.4344,-1.89819,-0.00783308,-0.528211,2.20828,1.55797,10.9736,-3.82993,79
279509,1.62334,-13.1875,-0.0389981,-0.392457,0.648351,1.518,10.3997,-0.929859,0.125653,-0.627362,2.16186,2.14082,10.8952,-1.13494,80
279519,1.48336,-14.8125,-0.039662,-0.236803,0.559017,1.71639,10.4797,0.0268088,0.17126,-0.561106,2.07452,2.26415,10.7462,0.804831,81
279529,1.34837,-12.6484,-0.0799174,-0.0924611,0.453634,1.62627,10.3528,0.605154,0.158749,-0.35516,1.95811,1.9281,10.405,1.54869,82
279539,1.21453,-14.1719,-0.146658,0.0203438,0.334266,1.3345,9.95273,0.764579,0.110246,-0.126376,1.83101,1.22599,9.94673,1.36075,83
279549,1.08721,-14.4922,-0.21806,0.0950583,0.217219,0.979971,9.42251,0.619676,0.0285795,0.0293087,1.70448,0.412267,9.42996,0.81773,83
279559,0.959124,-14.0156,-0.28278,0.136316,0.115017,0.750388,8.80983,0.306613,-0.0744524,0.069987,1.56975,-0.12165,8.85932,0.379716,84
279569,0.837555,-12.1562,-0.339753,0.154608,0.0278257,0.68841,8.20125,0.029012,-0.161155,0.0571127,1.40879,-0.176404,8.24436,0.152135,85
279579,0.719055,-11.4375,-0.385452,0.16481,-0.0486867,0.664041,7.74722,-0.0621509,-0.220967,0.0429238,1.22556,0.100019,7.65497,-0.0316024,86
279589,0.600555,-12.9531,-0.413431,0.179831,-0.118741,0.628556,7.4318,0.048678,-0.279693,0.0242916,1.02263,0.380397,7.16468,-0.273076,87
279599,0.489341,-10.7734,-0.422546,0.203843,-0.182981,0.693374,7.10802,0.27453,-0.279693,0.0242916,1.02263,0.380397,7.16468,-0.273076,88
279609,0.381195,-13.3594,-0.422546,0.203843,-0.182981,0.693374,7.10802,0.27453,-0.312769,0.0298647,0.853088,0.518243,6.74955,-0.544057,89
279619,0.278035,-8.03906,-0.417594,0.236797,-0.237823,0.932148,6.75232,0.483871,-0.263584,0.114727,0.780616,0.58268,6.34433,-0.739275,90
279629,0.181777,-9.08594,-0.403023,0.277914,-0.285699,1.21874,6.44553,0.624288,-0.153621,0.268216,0.759233,0.534146,5.95002,-0.757629,90
279639,0.0897381,-10.875,-0.377969,0.322002,-0.338729,1.37185,6.2052,0.712345,-0.0427933,0.419871,0.718713,0.300828,5.62528,-0.694393,91
279649,0.00345146,-7.82812,-0.337527,0.36226,-0.404061,1.41457,5.99925,0.733174,0.0419392,0.527747,0.636372,-0.106108,5.41943,-0.666438,92
279659,-0.0747817,-9.26562,-0.280084,0.392419,-0.48143,1.40133,5.83742,0.701831,0.0951489,0.585918,0.511999,-0.716001,5.35442,-0.729369,93
279669,-0.144962,-8.05469,-0.209733,0.406166,-0.568624,1.314,5.76392,0.636036,0.124377,0.590467,0.3548,-1.38052,5.39744,-0.851013,94
279679,-0.209005,-6.89062,-0.133327,0.400845,-0.661537,1.16027,5.79181,0.566541,0.139683,0.549743,0.1763,-1.7726,5.46416,-0.902865,95
279689,-0.259243,-4.67969,-0.133327,0.400845,-0.661537,1.16027,5.79181,0.566541,0.139683,0.549743,0.1763,-1.7726,5.46416,-0.902865,96
279699,-0.301044,-4.25781,-0.0573865,0.379113,-0.752394,0.958837,5.88987,0.553317,0.140934,0.520919,-0.0148033,-1.86578,5.51385,-0.880208,97
279709,-0.331724,-2.21094,0.0159983,0.344526,-0.829462,0.775048,6.01721,0.519326,0.127121,0.570606,-0.2178,-1.76778,5.57369,-0.791104,97
279719,-0.348598,-0.617188,0.0858188,0.300341,-0.887782,0.585071,6.17223,0.427121,0.105999,0.683046,-0.421917,-1.40805,5.65411,-0.70508,98
279729,-0.347831,0.320312,0.150463,0.252648,-0.925349,0.31446,6.44187,0.386382,0.0899049,0.772467,-0.606526,-0.834228,5.8059,-0.827632,99
279739,-0.345146,0.804688,0.213808,0.203838,-0.926581,0.105886,6.92858,0.320031,0.0895306,0.777758,-0.768069,-0.120831,6.13474,-1.15245,0
279749,-0.342079,0.15625,0.281077,0.147597,-0.872236,0.0676162,7.64803,0.0813572,0.109092,0.685115,-0.900012,1.25609,6.65396,-1.35417,1
279759,-0.340545,0.3125,0.347712,0.0831258,-0.766807,0.107728,8.42353,-0.215795,0.14612,0.502925,-0.948134,3.99451,7.18455,-1.44198,2
279769,-0.341312,-1.30469,0.39989,0.0297137,-0.63624,0.0791894,9.19282,-0.289629,0.201639,0.281379,-0.861305,7.57246,7.71524,-1.68229,3
279779,-0.342462,-1.24219,0.39989,0.0297137,-0.63624,0.0791894,9.19282,-0.289629,0.201639,0.281379,-0.861305,7.57246,7.71524,-1.68229,4
279789,-0.343996,-0.078125,0.433603,0.00737537,-0.491611,-0.090179,10.3043,-0.0663997,0.290352,0.0220115,-0.64527,10.8775,8.56414,-1.76374,4
279799,-0.350899,-1.5,0.450103,0.0203382,-0.328669,-0.186614,11.7775,0.116544,0.4164,-0.303107,-0.327162,13.5388,9.66121,-1.4849,5
279810,-0.367773,-3.03906,0.432389,0.0634644,-0.157385,-0.0714268,13.2316,0.147526,0.560679,-0.61392,0.0411568,14.9754,10.6637,-1.17326,6
279819,-0.388482,-1.53906,0.374757,0.12334,0.0121522,0.247669,14.3349,0.08685,0.633876,-0.828492,0.376693,14.5668,11.4018,-0.73041,7
279829,-0.41686,-2.89844,0.295121,0.186026,0.172673,0.872298,14.6998,-0.21576,0.581895,-0.857042,0.608898,12.9377,11.6031,0.133456,8
279839,-0.443321,-3.96094,0.197882,0.239321,0.29389,1.6636,14.2714,-0.490792,0.500947,-0.659075,0.712977,10.7703,11.2437,1.18743,9
279849,-0.471317,-3.89844,0.0823081,0.271564,0.345261,2.39236,13.3958,-0.438552,0.446977,-0.372288,0.710962,8.45562,10.686,2.11689,10
279859,-0.488574,-1.60938,-0.0390925,0.286893,0.327517,2.97281,12.5139,-0.178052,0.400426,-0.10437,0.634609,6.53296,10.257,2.6287,11
279869,-0.493176,1.03125,-0.150785,0.308324,0.266959,3.32385,12.0209,0.0833445,0.347155,0.123255,0.498364,4.81308,10.1384,2.32315,11
279879,-0.491642,0.460938,-0.150785,0.308324,0.266959,3.32385,12.0209,0.0833445,0.347155,0.123255,0.498364,4.81308,10.1384,2.32315,12
279889,-0.485506,1.35938,-0.236656,0.35462,0.195019,3.42355,11.9553,0.121282,0.285282,0.298596,0.31309,2.97621,10.2119,1.11697,13
279899,-0.472084,0.5,-0.282262,0.428931,0.127224,3.17242,12.0666,-0.0253743,0.268591,0.441917,0.0920506,2.31478,10.1569,-0.472327,14
279909,-0.459045,1.59375,-0.297738,0.537122,0.0413344,2.17892,12.2889,0.390397,0.366975,0.579866,-0.136156,3.5892,10.2039,-2.22524,15
279919,-0.459428,0.382812,-0.292816,0.66121,-0.0783142,0.299932,12.8798,1.46254,0.558259,0.684929,-0.308532,5.53622,11.1435,-3.80808,16
279929,-0.464414,-0.445312,-0.251136,0.743748,-0.177198,-1.94163,14.1038,1.80899,0.736297,0.719551,-0.362083,7.60573,13.1488,-3.7725,17
279939,-0.466331,1.35156,-0.197412,0.759974,-0.19307,-3.91018,15.682,1.00698,0.815795,0.724992,-0.277343,9.16693,15.3793,-1.64198,18
279949,-0.466331,0,-0.199802,0.730303,-0.129457,-5.10104,16.612,-0.0580193,0.771953,0.778967,-0.114469,8.38601,16.4626,0.965252,18
279959,-0.464797,-1.30469,-0.291072,0.676264,-0.0396182,-5.2495,15.9212,-0.76489,0.644495,0.899084,-0.00535758,4.20235,15.6439,2.23571,19
279969,-0.452909,1.03906,-0.291072,0.676264,-0.0396182,-5.2495,15.9212,-0.76489,0.644495,0.899084,-0.00535758,4.20235,15.6439,2.23571,20
279979,-0.427982,5.625,-0.442685,0.611532,0.0116872,-4.13376,12.9836,-1.3376,0.491476,1.02405,-0.0428018,-1.74841,13.3824,2.13831,21
279989,-0.37621,6.96875,-0.583915,0.54088,-0.0210667,-2.20444,8.58315,-2.12092,0.327953,1.08467,-0.215327,-6.34307,10.5006,1.40677,22
279999,-0.309481,7.61719,-0.644144,0.470077,-0.121958,-0.80003,5.13308,-2.49203,0.157976,1.044,-0.458751,-8.1013,7.86302,0.159054,23
280009,-0.240452,7.23438,-0.601229,0.421372,-0.224393,-0.234197,3.78518,-2.04135,-0.00551475,1.07621,-0.722929,-7.25604,6.16096,-1.38327,24
280019,-0.164136,7.0625,-0.48477,0.419654,-0.290739,-0.0150785,4.0415,-1.2559,-0.145635,1.44026,-0.989819,-4.80207,5.62216,-2.88378,25
280029,-0.0874371,7,-0.338639,0.471112,-0.326156,-0.0234007,5.3373,-0.710013,-0.206341,1.93845,-1.2151,-1.88856,6.14387,-4.04623,25
280039,-0.0099709,7.91406,-0.194543,0.562882,-0.341837,-0.269231,7.12116,-0.622587,-0.151552,2.20036,-1.3496,0.565726,7.39783,-4.55072,26
280050,0.0697963,9.39844,-0.0710778,0.666375,-0.346443,-0.769506,8.88715,-0.853737,-0.0144494,2.22914,-1.40184,1.98562,8.96623,-4.32663,27
280059,0.142277,6.50781,-0.0710778,0.666375,-0.346443,-0.769506,8.88715,-0.853737,-0.0144494,2.22914,-1.40184,1.98562,8.96623,-4.32663,28
280069,0.221277,9.67188,0.0209552,0.740788,-0.347769,-1.55403,10.2805,-1.20577,0.151544,2.0995,-1.39471,2.3115,10.4062,-3.68271,29
280079,0.296826,7.38281,0.0796831,0.748797,-0.34803,-2.53514,11.0796,-1.53682,0.293114,1.75919,-1.34482,1.88034,11.3285,-2.92014,30
280089,0.378894,8.75781,0.112376,0.677292,-0.34141,-3.43008,11.2071,-1.75462,0.375673,1.28313,-1.27496,1.27402,11.5318,-2.12946,31
280099,0.457894,8.97656,0.128708,0.541722,-0.32108,-3.98138,10.7287,-1.78865,0.397953,0.826139,-1.20189,0.925904,11.0741,-1.42394,32
280109,0.546482,7.69531,0.134428,0.372931,-0.286486,-4.16329,9.91859,-1.55219,0.379524,0.449094,-1.13426,0.773137,10.1998,-0.935896,32
280119,0.633536,8.46875,0.134691,0.199537,-0.239762,-4.00385,9.0395,-1.12487,0.345642,0.160341,-1.0782,0.512454,9.20846,-0.823116,33
280129,0.725191,9.30469,0.137197,0.0414413,-0.184345,-3.54322,8.24762,-0.735177,0.315978,-0.0442403,-1.03917,0.276106,8.30593,-1.01777,34
280139,0.820298,7.63281,0.146782,-0.0866889,-0.129165,-2.85612,7.59722,-0.573672,0.299349,-0.182143,-1.02009,0.206973,7.62079,-1.24123,35
280149,0.915789,9.71094,0.146782,-0.0866889,-0.129165,-2.85612,7.59722,-0.573672,0.299349,-0.182143,-1.02009,0.206973,7.62079,-1.24123,36
280159,1.00898,9.67188,0.166076,-0.177619,-0.0844343,-2.0252,7.06294,-0.64314,0.293782,-0.284637,-1.01977,0.0922103,7.27032,-1.33772,37
280169,1.1037,11.1094,0.195515,-0.233871,-0.0602736,-1.25705,6.79181,-0.734736,0.295498,-0.38017,-1.03242,-0.0853982,7.25013,-1.38763,38
280179,1.19689,9.02344,0.229646,-0.264871,-0.0602096,-0.676178,6.88446,-0.774275,0.31047,-0.47111,-1.04442,-0.0645751,7.45582,-1.5331,39
280189,1.29085,9.96875,0.260675,-0.280184,-0.0780366,-0.267891,7.2619,-0.809778,0.354069,-0.563361,-1.04971,0.407584,7.73819,-1.52543,39
280199,1.38557,11.6641,0.282005,-0.285024,-0.107085,-0.0130889,7.71119,-0.862477,0.451114,-0.68354,-1.04277,1.27573,7.9584,-1.2203,40
280209,1.48298,10.1797,0.289416,-0.284001,-0.141447,0.119874,8.06825,-0.923642,0.582834,-0.81512,-1.01946,1.95868,8.16995,-0.991923,41
280219,1.58,12.2578,0.281811,-0.283153,-0.179587,0.13794,8.41111,-0.936126,0.686614,-0.946586,-0.985039,1.78758,8.49769,-1.0818,42
280229,1.67818,10.9609,0.260003,-0.287899,-0.222181,0.105469,8.75599,-0.94491,0.737387,-1.09231,-0.953712,1.04168,8.89118,-1.34426,43
280239,1.77827,8.96094,0.223674,-0.298607,-0.266875,0.085929,9.08376,-1.01343,0.737387,-1.09231,-0.953712,1.04168,8.89118,-1.34426,44
280249,1.87836,13.75,0.223674,-0.298607,-0.266875,0.085929,9.08376,-1.01343,0.723415,-1.20785,-0.968054,0.543682,9.2492,-1.44294,45
280259,1.98267,10.0938,0.172766,-0.309149,-0.314954,0.0709022,9.38513,-1.13151,0.651401,-1.29986,-1.03841,0.530418,9.5495,-1.35194,46
280269,2.082,10.5391,0.109903,-0.316534,-0.364579,0.0849003,9.55357,-1.28237,0.552264,-1.4092,-1.12933,0.925562,9.73131,-1.29743,46
280279,2.18401,10.4141,0.0395193,-0.323104,-0.406835,0.0648998,9.57221,-1.40221,0.436254,-1.49582,-1.21899,1.48949,9.71809,-1.30771,47
280289,2.28755,9.125,-0.0302468,-0.32886,-0.434154,-0.0418872,9.41806,-1.44525,0.30732,-1.52228,-1.28987,2.04784,9.51001,-1.37193,48
280299,2.38458,11.2422,-0.0908915,-0.335718,-0.438238,-0.165635,9.09825,-1.38632,0.183287,-1.39249,-1.33028,2.85834,9.14196,-1.48022,49
280309,2.48544,9.72656,-0.140242,-0.351912,-0.415137,-0.341465,8.84208,-1.12267,0.0924081,-1.0275,-1.34021,3.69578,8.75256,-1.65161,50
280319,2.584,8.97656,-0.175272,-0.387641,-0.364311,-0.563882,8.7397,-0.725291,0.033804,-0.648907,-1.30541,4.21691,8.54879,-1.85314,51
280330,2.68447,7.92969,-0.188594,-0.447685,-0.277952,-0.709574,8.74368,-0.429263,0.033804,-0.648907,-1.30541,4.21691,8.54879,-1.85314,52
280339,2.77268,11.0547,-0.188594,-0.447685,-0.277952,-0.709574,8.74368,-0.429263,-0.0115894,-0.493328,-1.21293,4.75884,8.56427,-1.92786,53
280349,2.85858,7.35156,-0.179897,-0.52087,-0.15975,-0.76984,8.9467,-0.271499,-0.0457071,-0.513446,-1.07414,5.25847,8.72246,-2.04917,54
280359,2.9395,9,-0.154014,-0.588836,-0.0311954,-0.729799,9.30898,-0.230893,-0.0678968,-0.60379,-0.907448,5.33807,8.95023,-2.55041,54
280369,3.01543,7.0625,-0.114368,-0.638557,0.0898452,-0.52083,9.71176,-0.340558,-0.0742143,-0.700886,-0.737798,5.16691,9.12747,-3.20543,55
280379,3.07909,7.21094,-0.0676786,-0.657237,0.189675,-0.12312,10.0033,-0.533604,-0.0605201,-0.733123,-0.593696,4.95133,9.18013,-3.50852,56
280389,3.14428,7.91406,-0.0213589,-0.637312,0.255331,0.420424,10.0385,-0.666239,-0.0299745,-0.622814,-0.49371,4.57425,9.16524,-3.3809,57
280399,3.20143,4.97656,0.019949,-0.5871,0.28504,0.96705,9.99312,-0.642375,0.0126943,-0.384153,-0.437322,4.16584,9.21281,-3.00155,58
280409,3.2532,7.73438,0.0492375,-0.526485,0.290007,1.35735,10.0657,-0.554242,0.0527102,-0.165326,-0.395769,4.02549,9.43482,-2.59144,59
280419,3.31072,4.48438,0.0492375,-0.526485,0.290007,1.35735,10.0657,-0.554242,0.0527102,-0.165326,-0.395769,4.02549,9.43482,-2.59144,60
280429,3.35981,4.42188,0.0625703,-0.478082,0.287599,1.48569,10.3344,-0.557041,0.0756841,-0.0360361,-0.347635,3.95545,9.88567,-2.49479,61
280439,3.39087,2.89062,0.0696913,-0.456302,0.296447,1.38366,10.7943,-0.680985,0.0802926,0.0199696,-0.289633,4.00573,10.4699,-2.73171,61
280449,3.40736,1.21094,0.0828776,-0.450174,0.32056,1.10622,11.3269,-0.870667,0.0687519,-0.0126073,-0.203808,4.54116,11.0042,-3.05297,62
280459,3.41388,0.015625,0.109695,-0.436523,0.351036,0.619572,11.8502,-1.04884,0.0436828,-0.0967323,-0.0728555,5.22901,11.4259,-3.4066,63
280469,3.41312,0.460938,0.163042,-0.409395,0.386945,-0.0780755,12.2924,-1.16326,0.00170237,-0.189189,0.10307,5.5885,11.7943,-3.68291,64
280479,3.39893,-3.07031,0.255743,-0.375224,0.43258,-0.928767,12.5353,-1.26821,-0.0674859,-0.277195,0.324776,6.21731,12.2286,-3.55539,65
280489,3.35521,-7.58594,0.386527,-0.329374,0.503036,-1.73875,12.6195,-1.27843,-0.168745,-0.320656,0.592806,7.51576,12.7366,-2.78904,66
280499,3.29001,-8.22656,0.531193,-0.258747,0.610732,-2.38879,12.6991,-1.07404,-0.294754,-0.333067,0.898984,8.4074,13.1383,-1.51681,67
280509,3.21446,-7.60156,0.531193,-0.258747,0.610732,-2.38879,12.6991,-1.07404,-0.294754,-0.333067,0.898984,8.4074,13.1383,-1.51681,68
280519,3.12473,-11.6719,0.646439,-0.167866,0.737042,-2.92901,12.6612,-0.886993,-0.432452,-0.355393,1.22803,8.01442,13.2525,-0.207235,68
280529,3.02847,-10.1797,0.700999,-0.0805556,0.85678,-3.294,12.3181,-0.889978,-0.5728,-0.423724,1.5569,6.48442,13.0355,0.937299,69
280539,2.91879,-10.3359,0.690867,-0.0197506,0.953721,-3.46733,11.7701,-0.906972,-0.717498,-0.550973,1.84893,4.30066,12.7201,2.19438,70
280550,2.80144,-12.3672,0.616769,0.000495143,1.01055,-3.54413,11.3081,-0.651344,-0.866587,-0.620091,2.05806,1.66257,12.6469,3.40056,71
280559,2.69099,-11.2734,0.480917,-0.0321019,1.01519,-3.4904,11.0236,-0.259273,-1.00641,-0.582646,2.17083,-0.989491,12.8591,3.85218,72
280569,2.56942,-12.7344,0.307932,-0.123075,0.976129,-3.27099,10.868,-0.126047,-1.12352,-0.547255,2.20854,-2.66432,13.0211,3.18063,73
280579,2.44325,-10.5,0.140338,-0.254725,0.914118,-2.98559,10.9081,-0.12855,-1.19399,-0.564609,2.19482,-2.9897,12.7575,1.34527,74
280589,2.31171,-14.1719,0.140338,-0.254725,0.914118,-2.98559,10.9081,-0.12855,-1.19399,-0.564609,2.19482,-2.9897,12.7575,1.34527,75
280599,2.18094,-10.5859,0.0108702,-0.393707,0.839902,-2.69587,11.1211,0.02892,-1.16638,-0.605335,2.15416,-2.4542,12.0681,-1.45222,75
280609,2.04442,-14.1016,-0.0700018,-0.513827,0.757898,-2.3017,11.318,0.185995,-0.99532,-0.617813,2.10427,-1.5682,11.3204,-4.28801,76
280619,1.90559,-14.5078,-0.102692,-0.596076,0.677326,-1.65721,11.2842,0.00694218,-0.705787,-0.585588,2.05613,-0.552622,10.8583,-5.87344,77
280629,1.77137,-17.0859,-0.0911344,-0.620072,0.605174,-0.757528,10.9931,-0.472094,-0.390701,-0.547127,2.01919,0.422595,10.7624,-5.68077,78
280639,1.63484,-15.6953,-0.0531411,-0.580951,0.542502,0.238062,10.6567,-0.913893,-0.134752,-0.529034,1.98982,1.29673,10.916,-4.05724,79
280649,1.49218,-12,-0.0210653,-0.496717,0.485151,1.05596,10.42,-1.11088,0.0221532,-0.530585,1.95803,2.08653,11.0607,-1.75186,80
280659,1.34952,-14.25,-0.0223751,-0.390904,0.419417,1.41438,10.2336,-0.982841,0.0814031,-0.506897,1.91433,2.54488,10.9847,0.269098,81
280669,1.21223,-13.8594,-0.060273,-0.286372,0.337035,1.30445,10.0214,-0.651051,0.0705496,-0.417835,1.84935,2.43135,10.6885,1.34041,82
280679,1.07456,-10.4453,-0.060273,-0.286372,0.337035,1.30445,10.0214,-0.651051,0.0705496,-0.417835,1.84935,2.43135,10.6885,1.34041,82
280689,0.938798,-11.5625,-0.119477,-0.203484,0.244368,0.948195,9.74662,-0.403415,0.0022577,-0.316229,1.7668,1.88875,10.2391,1.45679,83
280700,0.799206,-15.2109,-0.187608,-0.151715,0.148068,0.503266,9.37173,-0.268745,-0.119795,-0.277168,1.66172,1.14512,9.72045,1.06002,84
280709,0.673419,-11.9141,-0.255041,-0.128837,0.0535416,0.122525,8.88245,-0.163372,-0.253036,-0.291072,1.51063,0.390047,9.19578,0.613687,85
280719,0.542263,-14.9375,-0.310922,-0.126098,-0.0327578,-0.026448,8.31285,-0.11106,-0.34718,-0.300873,1.31952,-0.132732,8.63797,0.202966,86
280729,0.419161,-13.1562,-0.351547,-0.130479,-0.106728,0.0865783,7.73806,-0.0775718,-0.393456,-0.28696,1.12557,-0.247764,8.01915,-0.257809,87
280739,0.300277,-14.4844,-0.377934,-0.127612,-0.164143,0.385417,7.24874,-0.0440176,-0.376955,-0.233021,0.981121,0.0107502,7.35101,-0.698526,88
280749,0.186763,-10.2734,-0.390883,-0.107671,-0.205478,0.757833,6.87855,0.00316767,-0.277018,-0.112776,0.919613,0.390069,6.67281,-1.02845,89
280760,0.0740147,-13.2031,-0.393029,-0.0705507,-0.241704,1.1009,6.582,0.17373,-0.132594,0.0492922,0.903474,0.520581,6.07975,-1.22647,89
280769,-0.0253107,-9.39844,-0.393029,-0.0705507,-0.241704,1.1009,6.582,0.17373,-0.132594,0.0492922,0.903474,0.520581,6.07975,-1.22647,90
280779,-0.120801,-8.96094,-0.383657,-0.0238082,-0.283255,1.39961,6.29935,0.428261,0.00337647,0.205826,0.874892,0.28291,5.65333,-1.28047,91
280789,-0.212073,-8.39844,-0.358138,0.0263099,-0.332699,1.6259,6.05263,0.657454,0.111644,0.323429,0.806232,-0.193218,5.39699,-1.18269,92
280799,-0.294142,-9.21875,-0.31535,0.075191,-0.394079,1.70539,5.89202,0.828326,0.183055,0.3864,0.693711,-0.808492,5.30581,-1.04532,93
280809,-0.371608,-6.33594,-0.258016,0.116043,-0.470866,1.64714,5.81012,0.865867,0.21877,0.40217,0.546864,-1.21759,5.28995,-0.888603,94
280819,-0.439487,-6.95312,-0.194185,0.147411,-0.561496,1.47266,5.79677,0.813975,0.233501,0.390786,0.374791,-1.31422,5.26845,-0.634309,95
280829,-0.501996,-6.46875,-0.132521,0.169798,-0.66025,1.21079,5.84792,0.783999,0.235425,0.369745,0.186734,-1.34723,5.30377,-0.364179,96
280839,-0.553001,-4.96875,-0.0753934,0.180648,-0.755743,0.917216,5.92812,0.77839,0.219554,0.363956,-0.00770567,-1.28158,5.38025,-0.196523,96
280850,-0.5902,-2.72656,-0.0211018,0.180069,-0.834783,0.634735,6.00808,0.752214,0.182321,0.427265,-0.20419,-1.08853,5.44507,-0.205691,97
280859,-0.605157,-0.484375,-0.0211018,0.180069,-0.834783,0.634735,6.00808,0.752214,0.182321,0.427265,-0.20419,-1.08853,5.44507,-0.205691,98
280869,-0.607458,-0.15625,0.0369892,0.167578,-0.883269,0.390687,6.18656,0.646033,0.132944,0.538358,-0.398237,-0.77766,5.55087,-0.367567,99
280879,-0.606691,0.078125,0.10444,0.144705,-0.890359,0.263656,6.56518,0.477306,0.0925055,0.569111,-0.574159,-0.163193,5.75013,-0.621367,0
280889,-0.604006,0.078125,0.176428,0.120671,-0.854057,0.334262,7.12784,0.353192,0.0751879,0.47901,-0.723531,0.914632,6.10961,-0.886121,1
280899,-0.599021,2.04688,0.248937,0.0993806,-0.774686,0.506075,7.9068,0.221849,0.0798882,0.308518,-0.832199,2.73122,6.72594,-1.00619,2
280909,-0.593652,0.367188,0.32409,0.0820375,-0.657702,0.669777,8.8158,-0.0782239,0.10207,0.0680619,-0.846078,5.55577,7.538,-1.06805,3
280919,-0.593268,0.546875,0.39395,0.0814015,-0.519953,0.730599,9.83055,-0.344326,0.147592,-0.188179,-0.725288,8.97763,8.47414,-1.2725,4
280929,-0.596336,-0.5,0.439036,0.105889,-0.372748,0.630964,11.1949,-0.371948,0.235627,-0.422859,-0.475738,12.4264,9.5639,-1.34577,5
280939,-0.602089,-0.632812,0.434059,0.157714,-0.222553,0.460363,12.8201,-0.197579,0.235627,-0.422859,-0.475738,12.4264,9.5639,-1.34577,5
280949,-0.620113,-1.74219,0.434059,0.157714,-0.222553,0.460363,12.8201,-0.197579,0.344634,-0.59398,-0.139902,14.8189,10.7083,-1.12505,6
