right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.2904,-2.628,-0.3024,1.2481,0.2664,0.9598,0.7117,-0.4396,10.344,3.2045,1.0312,-1.2963,-2.2378,1.7916,5.6225,8.2048,-1.4133,-0.3925,-3.0566,2.7176,-4.5486,8.1814,0.920909,0,1698649191,87
-0.3173,-2.577,-0.2898,1.2695,0.0359,0.9997,0.9599,-0.2089,10.0913,3.0575,1.4449,-0.6373,-2.2807,2.0584,5.6969,8.2553,-1.3533,-0.201,-2.8493,2.8448,-4.5261,8.2337,0.932,0,1698649191,87
-0.343,-2.487,-0.277,1.2832,-0.0042,0.9344,1.4244,-0.2066,9.6272,2.9246,1.9503,0.5554,-2.1963,2.1981,5.7753,8.2601,-1.2497,0.038,-2.6865,2.9612,-4.4982,8.2198,0.937509,0,1698649191,88
-0.3678,-2.4731,-0.2639,1.2786,0.0583,0.9194,1.8671,-0.311,8.9014,2.7893,2.5158,2.0979,-2.1155,2.1481,5.8482,8.2066,-1.0677,0.3089,-2.5252,3.0153,-4.4345,8.1092,0.943918,0,1698649191,89
-0.3926,-2.4943,-0.2505,1.2707,-0.0039,0.9837,2.0251,-0.1298,8.6786,2.5535,2.6509,2.5964,-1.8959,1.9045,5.8388,8.0082,-0.8208,0.6795,-2.3837,3.0244,-4.3134,7.9352,0.954024,0,1698649191,90
-0.4159,-2.475,-0.2368,1.2896,0.0066,0.8964,2.1734,-0.0728,8.7488,2.4508,2.1907,1.5997,-1.5643,1.6524,5.8105,7.7468,-0.577,1.0074,-2.3053,2.9914,-4.1649,7.7452,0.964255,0,1698649191,91
-0.4385,-2.3892,-0.222,1.3503,0.0975,0.7749,2.3466,-0.1685,8.5567,2.3826,1.7345,0.586,-1.3536,1.4626,5.7785,7.5006,-0.3791,1.1445,-2.2989,2.9209,-4.0096,7.5632,0.972226,0,1698649191,92
-0.4605,-2.2832,-0.207,1.3946,0.0027,0.7734,2.4845,0.0367,8.4833,2.2943,1.5779,0.4753,-1.2913,1.3362,5.6973,7.2786,-0.2432,1.2015,-2.3588,2.8698,-3.8514,7.3772,0.978424,0,1698649191,92
-0.4789,-2.1821,-0.1928,1.3934,-0.0488,0.7288,2.5788,0.2113,8.6616,2.1981,1.5516,0.6552,-1.3614,1.2744,5.5952,7.0767,-0.1795,1.2586,-2.5186,2.8459,-3.6785,7.1627,0.98324,0,1698649191,93
-0.4947,-1.9945,-0.1789,1.4076,0.0757,0.6711,2.653,0.1617,8.5164,2.1091,1.469,0.5887,-1.4891,1.2638,5.4544,6.8804,-0.1683,1.3524,-2.7527,2.805,-3.5426,6.9439,0.98698,0,1698649191,94
-0.5088,-1.7905,-0.1651,1.4302,0.117,0.7056,2.6679,0.2849,8.2059,1.9944,1.2557,0.1655,-1.6105,1.2802,5.3103,6.7129,-0.25,1.4866,-3.0597,2.7656,-3.4312,6.743,0.98988,0,1698649191,95
-0.5202,-1.6138,-0.1513,1.4193,-0.029,0.8039,2.6216,0.6201,8.2774,1.8567,0.785,-0.6916,-1.6477,1.3528,5.1372,6.6066,-0.4183,1.3753,-3.3963,2.7851,-3.3395,6.5808,0.992101,0,1698649191,96
-0.5297,-1.4488,-0.1377,1.4294,-0.1066,0.8863,2.5277,0.773,8.6441,1.7591,0.1381,-1.6939,-1.616,1.5636,4.918,6.6088,-0.641,0.9351,-3.696,2.8552,-3.3237,6.4602,0.993736,0,1698649191,97
-0.5366,-1.2695,-0.1243,1.419,-0.0348,0.9502,2.3882,0.6589,8.5774,1.7357,-0.4256,-2.1162,-1.5335,1.8835,4.7138,6.7011,-0.889,0.4339,-3.9101,2.9407,-3.3859,6.3841,0.99504,0,1698649191,97
-0.5409,-1.0665,-0.1106,1.378,-0.06,1.0971,2.2015,0.5909,8.2004,1.7266,-0.8227,-1.9338,-1.345,2.2106,4.5378,6.7944,-1.0807,0.1502,-4.0133,3.0464,-3.5091,6.3705,0.996147,0,1698649191,98
-0.5433,-0.8488,-0.097,1.353,-0.1426,1.2887,1.9696,0.6298,8.1341,1.6714,-1.0407,-1.7504,-1.0384,2.4843,4.4094,6.8621,-1.1888,0.0875,-4.0823,3.1595,-3.677,6.4198,0.997008,0,1698649191,99
-0.5438,-0.6521,-0.0836,1.3183,-0.0526,1.3974,1.7485,0.5172,8.0514,1.6852,-1.072,-1.7408,-0.6076,2.6521,4.3455,6.8941,-1.213,-0.0361,-4.2536,3.238,-3.8496,6.4765,0.997676,0,1698649191,0
-0.5434,-0.4916,-0.0703,1.2692,-0.0738,1.5561,1.5385,0.4103,7.6322,1.6839,-0.9276,-1.6797,-0.0992,2.7415,4.3004,6.8852,-1.197,-0.1143,-4.5511,3.2931,-3.9887,6.5283,0.998194,0,1698649191,1
-0.5415,-0.3028,-0.0579,1.2244,-0.7789,1.9418,1.239,0.6945,7.9663,1.6092,-0.645,-1.5104,0.3843,2.7597,4.2533,6.8575,-1.1725,-0.0514,-4.8307,3.3305,-4.0941,6.5696,0.998594,0,1698649191,2
-0.5371,-0.0842,-0.0461,1.1778,-1.4501,1.9601,0.8623,0.6076,8.8496,1.5521,-0.3803,-1.2314,0.8119,2.7304,4.1951,6.8312,-1.1058,0.2172,-5.042,3.3297,-4.1953,6.5835,0.9989,0,1698649191,3
-0.5284,0.19,-0.034,1.1299,-1.4501,1.9601,0.8623,0.6076,8.8496,1.5521,-0.3803,-1.2314,0.8119,2.7304,4.1951,6.8312,-1.1058,0.2172,-5.042,3.3297,-4.1953,6.5835,0.999134,0,1698649191,3
-0.5147,0.5688,-0.0228,1.1131,-1.6909,1.4577,-0.1098,-0.0907,8.587,1.357,-0.1199,-1.1882,1.6968,2.5412,3.9937,6.8173,-0.5569,1.4056,-4.9456,2.5686,-4.3697,6.7032,0.99932,0,1698649191,4
-0.4969,0.9429,-0.0125,1.0963,-1.5508,1.343,-0.6242,-0.0103,8.2591,1.3317,0.1085,-1.2343,1.9779,2.4135,3.9609,6.8368,-0.2459,2.0085,-4.6881,2.5705,-4.4005,6.7771,0.999471,0,1698649191,5
-0.4773,1.19,-0.0025,1.0869,-1.2921,1.3058,-1.0629,0.1131,7.905,1.3048,0.3916,-0.8321,2.2005,2.3049,3.9696,6.8707,0.0366,2.4155,-4.3185,2.5656,-4.3993,6.8395,0.999589,0,1698649191,6
-0.4571,1.4098,0.0078,1.0873,-1.1295,1.3077,-1.4454,0.2428,8.0819,1.1562,0.7308,-0.3918,2.3334,2.1942,4.0314,6.9374,0.2782,2.3848,-3.8038,2.576,-4.3839,6.8827,0.999681,0,1698649191,7
-0.4361,1.5664,0.0191,1.0678,-0.8617,1.3355,-1.7204,0.2725,8.3541,0.9472,1.0931,-0.1854,2.3974,2.0598,4.1475,7.0242,0.4275,1.9476,-3.1604,2.6426,-4.3594,6.9579,0.999752,0,1698649191,8
-0.4156,1.5888,0.0306,1.0568,-0.5267,1.3852,-1.876,0.2178,8.6437,0.9199,1.4069,-0.0949,2.453,1.9455,4.3188,7.1606,0.4991,1.2595,-2.4731,2.8277,-4.2944,7.0498,0.999807,0,1698649191,8
-0.3977,1.6022,0.0422,1.0781,-0.1455,1.3975,-1.9151,0.1454,8.8297,1.1338,1.5807,-0.1533,2.509,1.8813,4.5504,7.3472,0.5599,0.3365,-1.7987,3.1521,-4.2142,7.104,0.99985,0,1698649191,9
-0.3842,1.5225,0.0534,1.1123,0.269,1.2834,-1.7972,-0.052,9.1468,1.7528,1.5572,-0.4466,2.5372,1.8509,4.842,7.5911,0.5346,-0.6489,-1.2237,3.588,-4.1832,7.1753,0.999884,0,1698649191,10
-0.3771,1.2625,0.064,1.1186,0.631,1.1718,-1.5215,-0.4827,9.7259,1.9788,1.4035,-0.9634,2.4977,1.8207,5.1698,7.8682,0.3667,-1.4399,-0.8768,4.0388,-4.2115,7.3161,0.99991,0,1698649191,11
-0.3765,0.9352,0.0735,1.0855,0.7418,1.46,-1.2008,-0.5946,10.2869,1.5664,1.1853,-1.5181,2.387,1.8068,5.5177,8.1668,0.2142,-1.9708,-0.7574,4.3957,-4.2674,7.502,0.99993,0,1698649191,12
-0.3793,0.6579,0.0815,1.0184,0.8483,1.6166,-0.8632,-0.6527,10.5165,1.3593,0.9407,-1.8868,2.2217,1.8388,5.8553,8.4474,0.1766,-2.0789,-0.8001,4.5884,-4.3387,7.6963,0.999945,0,1698649191,13
-0.3828,0.4399,0.0878,0.9225,1.0418,1.4502,-0.5549,-0.7133,10.5893,1.0999,0.738,-1.8996,2.0217,1.9331,6.134,8.6819,0.3034,-1.7955,-0.7676,4.5892,-4.4523,7.9277,0.999958,0,1698649191,13
-0.3869,0.2422,0.0923,0.8077,1.2782,1.3261,-0.312,-0.6187,10.698,0.796,0.5388,-2.011,1.8647,2.0753,6.2854,8.8151,0.5817,-1.4749,-0.7595,4.4618,-4.5876,8.1799,0.999967,0,1698649191,14
-0.3927,0.0674,0.0957,0.6883,1.2956,1.3114,-0.1174,-0.4164,10.9417,0.4339,0.327,-2.5781,1.8237,2.2999,6.2941,8.8689,0.8925,-1.2472,-0.8861,4.2474,-4.7239,8.4188,0.999974,0,1698649191,15
-0.3996,-0.0654,0.0986,0.5862,1.0952,1.3461,0.0219,-0.0554,11.2339,0.1248,0.2409,-3.0697,1.9111,2.7125,6.2726,8.9558,1.1483,-1.1333,-0.837,4.0298,-4.8499,8.7081,0.99998,0,1698649191,16
-0.4058,-0.1544,0.1006,0.5064,0.9285,1.3509,0.1104,0.2831,11.4742,0.1265,0.3964,-3.0818,2.0575,3.1942,6.2778,9.0512,1.3198,-1.298,-0.5389,3.9693,-4.9015,9.0514,0.999985,0,1698649191,17
-0.4109,-0.2141,0.1013,0.4113,0.782,1.3392,0.1707,0.3503,11.6948,0.3928,0.7004,-2.6369,2.1677,3.5814,6.3607,9.1605,1.4095,-1.7549,-0.016,4.1051,-4.8648,9.3865,0.999988,0,1698649191,18
-0.4135,-0.1707,0.1012,0.3032,0.8139,1.1896,0.295,0.1793,12.1628,0.9666,0.8769,-2.3058,2.2227,3.802,6.5915,9.2986,1.4033,-2.2427,0.6407,4.3625,-4.8225,9.7198,0.999991,0,1698649191,18
-0.4119,-0.0193,0.0999,0.1818,0.9912,0.8688,0.5518,-0.1272,12.0723,1.9235,0.904,-2.2055,2.2662,3.8851,6.9112,9.4091,1.3261,-2.5534,1.3605,4.677,-4.7856,10.046,0.999993,0,1698649191,19
-0.407,0.1309,0.0959,-0.0117,0.6883,0.7458,0.822,-0.5104,12.0786,2.421,1.1646,-1.537,2.1662,3.8852,7.3158,9.5644,1.238,-2.7606,2.0976,5.0068,-4.6922,10.3012,0.999994,0,1698649191,20
-0.4002,0.262,0.0874,-0.2433,0.4207,0.525,1.0813,-1.2175,12.7755,2.6226,1.5885,-0.5457,1.9113,3.7432,7.7611,9.7016,1.167,-2.8219,2.7435,5.2967,-4.5898,10.4687,0.999996,0,1698649191,21
-0.3933,0.3477,0.0744,-0.468,0.7284,-0.0513,1.454,-2.2436,12.8208,3.1973,1.7627,-0.0535,1.7372,3.4944,8.1294,9.7287,1.1485,-2.5712,3.1948,5.4705,-4.5265,10.5556,0.999997,0,1698649191,22
-0.3885,0.3549,0.0583,-0.6986,1.2205,-0.3157,2.0715,-1.4542,13.1002,4.2052,1.7114,-0.3265,1.6275,3.2877,8.4272,9.6999,1.1785,-2.0007,3.4031,5.4882,-4.4568,10.5682,0.999947,0,1698649191,23
-0.3867,0.2976,0.0399,-0.9221,1.7996,-0.977,2.6288,-0.9719,13.2823,4.8368,1.5923,-1.1487,1.4818,3.2259,8.6652,9.547,1.1966,-1.1997,3.3706,5.349,-4.3171,10.5275,0.999686,0,1698649191,24
-0.3867,0.2155,0.0185,-1.2331,2.0696,-1.7489,2.9312,-1.797,12.4762,4.7436,1.5526,-1.9595,1.3132,3.308,8.763,9.2361,1.2039,-0.4744,3.1468,5.0803,-4.1298,10.3815,0.99953,0,1698649191,24
-0.3874,0.1481,-0.0064,-1.5615,1.9487,-1.9607,3.0877,-1.7066,11.6031,4.3527,1.6496,-2.1896,1.1874,3.3801,8.6785,8.8883,1.2573,0.3881,2.8025,4.6639,-3.9014,10.1131,0.999588,0,1698649191,25
-0.3879,0.1235,-0.0339,-1.7733,1.6059,-1.9522,3.2204,-2.2065,10.5101,3.9966,1.8212,-1.88,1.2772,3.3412,8.5189,8.6133,1.3167,1.6401,2.3502,4.1123,-3.6249,9.7784,0.999367,0,1698649191,26
-0.3867,0.1649,-0.0616,-2.0169,1.4998,-2.1586,3.1342,-2.2639,9.7007,4.4762,1.8889,-1.5313,1.6025,3.2107,8.3342,8.3304,1.2869,3.0045,1.8113,3.5108,-3.3304,9.4314,0.994608,0,1698649191,27
-0.3815,0.2703,-0.0913,-2.3039,1.3425,-2.5755,2.6847,-1.3332,9.4008,4.9075,1.5538,-1.4914,1.9686,3.1123,8.0838,7.9718,1.153,4.0916,1.34,2.8758,-3.1159,9.1439,0.947319,0,1698649191,28
-0.3724,0.456,-0.1223,-2.5408,0.9834,-2.7391,2.131,-0.5996,9.2943,4.8769,0.9807,-1.6871,2.3279,3.0658,7.8305,7.733,0.9758,4.4314,1.181,2.323,-3.0174,8.9278,0.848254,0,1698649191,29
-0.3606,0.6843,-0.1509,-2.7129,0.6985,-2.7451,1.5679,0.11,9.3695,4.9105,0.4921,-1.8706,2.6846,2.9047,7.5894,7.5623,0.7954,4.0648,1.4009,1.9348,-2.9484,8.8081,0.702271,0,1698649191,29
-0.3471,0.8834,-0.1778,-2.7716,0.5113,-2.5521,1.1068,0.5558,9.6551,4.8875,0.358,-1.1431,2.7877,2.7148,7.4492,7.424,0.6153,2.8324,1.9236,1.7789,-2.9049,8.7474,0.533909,0,1698649191,30
-0.3327,1.0189,-0.2028,-2.7741,0.5849,-2.3238,0.7537,0.6883,10.1613,4.7138,0.3408,-0.2942,2.6182,2.5237,7.4127,7.3733,0.4482,0.9821,2.6756,1.9184,-2.911,8.7059,0.489628,0,1698649191,31
-0.3175,1.1199,-0.2263,-2.736,0.613,-2.0331,0.528,0.6057,10.392,4.4805,0.0888,0.1197,2.2888,2.3582,7.3908,7.3999,0.303,-0.7636,3.4796,2.2393,-2.955,8.7085,0.576871,0,1698649191,32
-0.3021,1.1892,-0.2502,-2.6258,0.5421,-1.7289,0.3476,0.3256,10.7104,4.2558,-0.1725,0.9226,2.0713,2.2847,7.3866,7.4671,0.1945,-2.2158,4.1561,2.6138,-3.0338,8.7289,0.670681,0,1698649191,33
-0.2881,1.2191,-0.2742,-2.5648,0.3829,-1.4816,0.1785,-0.0138,11.0043,3.9427,-0.2553,1.6503,1.6935,2.2758,7.3697,7.4771,0.1264,-3.2185,4.5733,2.9694,-3.133,8.7495,0.73616,0,1698649191,34
-0.2758,1.2098,-0.2962,-2.531,0.2023,-1.2221,0.0292,-0.2965,11.0369,3.6413,-0.1535,2.1882,0.917,2.3399,7.3676,7.5297,0.0829,-3.4306,4.6885,3.2807,-3.2488,8.7607,0.779244,0,1698649191,34
-0.2643,1.2068,-0.3182,-2.4884,-0.2483,-0.9601,-0.1463,-0.397,10.6629,3.4871,-0.0778,2.5865,0.2609,2.4576,7.3269,7.6035,0.0926,-2.981,4.6221,3.524,-3.4077,8.7687,0.793222,0,1698649191,35
-0.2524,1.2053,-0.3426,-2.4928,-0.6221,-0.8239,-0.3654,-0.4399,10.3572,3.3457,-0.0991,2.7091,-0.1949,2.5947,7.1891,7.6407,0.1759,-2.3522,4.4359,3.697,-3.572,8.7521,0.685582,0,1698649191,36
-0.2409,1.1488,-0.3658,-2.431,-0.5076,-0.8051,-0.6275,-0.5678,10.1953,3.2514,-0.1353,2.5138,-0.4953,2.7156,6.971,7.624,0.3114,-1.6738,4.1447,3.7998,-3.6828,8.6756,0.502462,0,1698649191,37
-0.2303,1.1166,-0.3873,-2.3756,-0.4383,-0.7623,-0.93,-0.6572,9.9702,3.0862,-0.1625,2.2812,-0.6025,2.8066,6.7219,7.5102,0.4925,-0.9091,3.8332,3.8318,-3.7237,8.5146,0.362412,0,1698649191,38
-0.2189,1.1493,-0.4088,-2.3202,-0.4944,-0.706,-1.2723,-0.7003,9.8718,2.8362,-0.1709,2.1295,-0.5128,2.8573,6.4953,7.3408,0.7038,-0.1072,3.5402,3.8211,-3.7111,8.2985,0.253629,0,1698649191,39
-0.206,1.2244,-0.4298,-2.2236,-0.7613,-0.3863,-1.5936,-0.677,9.8841,2.4464,-0.2515,1.802,-0.3144,2.9474,6.2936,7.2726,0.9319,0.5719,3.2683,3.7319,-3.6582,8.0573,0.133881,0,1698649191,39
-0.1928,1.2832,-0.4487,-2.149,-0.8893,0.0206,-1.8525,-0.868,9.4184,2.2701,-0.1488,1.5416,-0.0538,3.0374,6.0525,7.1675,1.1662,1.1641,3.0256,3.5719,-3.5701,7.8016,0.167095,0,1698649191,40
-0.1802,1.3199,-0.4652,-2.0899,-0.6462,-0.1158,-2.1176,-1.0671,8.9391,2.4667,0.1099,2.1464,0.1358,3.0542,5.7789,6.9846,1.3737,1.5952,2.843,3.4033,-3.4192,7.5752,0.35256,0,1698649191,41
-0.1675,1.3205,-0.4813,-1.9893,-0.4786,-0.4246,-2.3567,-1.0549,8.6999,2.4858,0.0501,1.937,0.3368,2.9715,5.5134,6.6987,1.5519,1.7246,2.8128,3.205,-3.2417,7.3921,0.497058,0,1698649191,42
-0.1537,1.3026,-0.4963,-1.8013,-0.4942,-0.5316,-2.5236,-1.0046,8.4618,2.3105,-0.1966,0.8404,0.5542,2.8952,5.3032,6.3884,1.7517,1.6487,2.9828,3.0058,-3.1039,7.2454,0.609276,0,1698649191,43
-0.1393,1.3096,-0.5091,-1.6363,-0.5199,-0.6453,-2.6201,-1.0179,8.4871,2.0918,-0.3482,0.7589,0.5612,2.8678,5.2137,6.1945,1.9589,1.4978,3.3109,2.8909,-2.9878,7.1177,0.696258,0,1698649191,44
-0.125,1.3042,-0.5198,-1.4735,-0.4471,-0.7797,-2.6268,-1.1475,8.3435,1.9343,-0.2785,1.1712,0.4414,2.7813,5.202,5.9923,2.1087,1.4291,3.6432,2.9067,-2.862,7.0245,0.763319,0,1698649191,45
-0.1118,1.2922,-0.5283,-1.2885,-0.4424,-0.9028,-2.6014,-1.1909,8.2926,1.8466,-0.059,1.5042,0.189,2.6799,5.1923,5.8771,2.1374,1.3357,3.788,2.9924,-2.7497,6.9326,0.811525,0,1698649191,45
-0.0995,1.2682,-0.5344,-1.1076,-0.432,-1.0435,-2.5577,-1.1642,8.2416,1.7128,-0.0785,1.5029,-0.0736,2.5568,5.1102,5.7645,2.0846,1.0194,3.7633,3.0933,-2.7126,6.8483,0.78115,0,1698649191,46
-0.0871,1.2734,-0.5383,-0.9221,-0.4103,-1.2032,-2.4906,-1.1213,8.1966,1.5621,-0.2982,1.2284,-0.234,2.5002,5.0202,5.6807,2.0308,0.6502,3.6615,3.2085,-2.7256,6.8056,0.660983,0,1698649191,47
-0.0752,1.3082,-0.5405,-0.7583,-0.4948,-1.3417,-2.3831,-1.1257,8.2924,1.3956,-0.3743,0.9726,-0.403,2.5642,4.991,5.6782,1.9882,0.4853,3.5031,3.3452,-2.7225,6.7639,0.534299,0,1698649191,48
-0.064,1.3151,-0.5414,-0.6232,-0.5886,-1.4296,-2.2186,-1.1435,8.2428,1.2296,-0.2749,0.8207,-0.5751,2.6425,4.9873,5.6653,1.9611,0.6477,3.3349,3.4897,-2.6843,6.7285,0.411704,0,1698649191,49
-0.0526,1.2871,-0.5415,-0.4944,-0.7287,-1.4698,-2.0108,-1.1009,8.0067,1.1999,-0.1312,0.5033,-0.7173,2.6958,4.9991,5.6384,1.9357,0.9631,3.131,3.572,-2.6215,6.7144,0.268257,0,1698649191,50
-0.0415,1.2132,-0.5411,-0.3725,-0.8495,-1.5445,-1.7598,-1.0476,7.9656,1.2559,-0.0664,0.0557,-0.7809,2.7303,5.0312,5.6221,1.8785,1.2558,2.8542,3.6113,-2.5319,6.7029,0.104702,0,1698649191,50
-0.0309,1.1146,-0.5394,-0.2228,-1.0942,-1.5923,-1.4576,-0.9561,7.8759,1.3077,-0.0417,-0.1283,-0.7715,2.7656,5.1078,5.635,1.7728,1.5624,2.5471,3.6063,-2.4138,6.6881,-0.031947,0,1698649191,51
-0.0217,1.0541,-0.5351,-0.039,-1.6345,-1.5501,-1.1077,-0.8052,7.966,1.2349,-0.043,-0.0105,-0.7583,2.8014,5.2266,5.6326,1.6668,1.9122,2.2353,3.5645,-2.3029,6.6983,-0.133989,0,1698649191,52
-0.0138,1.0261,-0.5277,0.16,-1.9988,-1.5592,-0.7176,-0.7251,8.1683,1.066,-0.1198,0.2207,-0.7889,2.8166,5.372,5.6485,1.5895,2.2862,1.9522,3.5205,-2.2218,6.7254,-0.250242,0,1698649191,53
-0.0066,0.9693,-0.517,0.3807,-2.1291,-1.6028,-0.3003,-0.6375,7.8594,0.9622,-0.3158,0.3075,-0.851,2.8048,5.5096,5.6922,1.5176,2.5408,1.6931,3.4847,-2.1522,6.782,-0.347988,0,1698649191,54
-0.0001,0.9168,-0.5037,0.5855,-2.0753,-1.4748,0.0945,-0.6681,7.5133,1.0197,-0.6615,0.0919,-0.8822,2.7816,5.6344,5.7414,1.414,2.5605,1.3854,3.4887,-2.0997,6.8998,-0.389606,0,1698649191,55
0.0066,0.8684,-0.4887,0.7789,-1.858,-1.3609,0.4268,-0.864,7.1343,1.1549,-1.034,-0.2459,-0.8962,2.7916,5.7542,5.8328,1.2782,2.3849,0.9998,3.5151,-2.0811,7.0541,-0.420227,0,1698649191,55
0.0146,0.8277,-0.4728,1.0059,-1.6789,-1.3576,0.6891,-0.9188,6.9191,1.1862,-1.302,-0.3712,-0.8824,2.8878,5.8693,5.9267,1.1028,2.1514,0.6031,3.5126,-2.0755,7.237,-0.465441,0,1698649191,56
0.0236,0.8156,-0.457,1.1474,-1.389,-1.3619,0.8869,-0.9174,6.9967,1.2691,-1.3567,-0.0884,-0.8316,3.0523,6.0011,6.0451,0.8234,1.8763,0.2234,3.4502,-2.0943,7.4694,-0.507484,0,1698649191,57
0.0333,0.8379,-0.4418,1.1754,-0.9261,-1.367,1.0362,-0.8975,7.1314,1.3198,-1.3073,0.1006,-0.7274,3.221,6.134,6.2087,0.4087,1.516,-0.1567,3.3107,-2.1603,7.7571,-0.578136,0,1698649191,58
0.0444,0.8847,-0.4281,1.176,-0.281,-1.364,1.1309,-0.8286,7.2346,1.3974,-1.3515,-0.344,-0.516,3.3556,6.2931,6.3893,-0.0669,1.0547,-0.5142,3.1205,-2.2383,8.0706,-0.670529,0,1698649191,59
0.0557,0.9259,-0.4167,1.1336,0.4262,-1.4027,1.1508,-0.7716,7.5575,1.5267,-1.3713,-0.8845,-0.2726,3.4678,6.5059,6.6188,-0.5112,0.4867,-0.826,2.9511,-2.3229,8.3927,-0.743883,0,1698649191,60
0.0673,0.9412,-0.408,1.0143,0.9389,-1.3296,1.0734,-0.6461,8.1332,1.5442,-1.3612,-1.0683,-0.0384,3.587,6.7199,6.8556,-0.9092,-0.0908,-1.092,2.808,-2.4304,8.711,-0.801053,0,1698649191,61
0.0782,0.9363,-0.4035,0.8274,1.1855,-1.1527,0.9689,-0.5168,8.8135,1.5912,-1.4053,-0.9775,0.1836,3.7342,6.8863,7.1138,-1.22,-0.6315,-1.2773,2.6785,-2.568,9.0158,-0.845472,0,1698649191,61
0.087,0.9193,-0.4028,0.6303,1.4051,-1.1005,0.8554,-0.6401,9.4972,1.5412,-1.4208,-0.9445,0.3441,3.8872,6.9667,7.4052,-1.3839,-1.1323,-1.3155,2.5934,-2.7357,9.2771,-0.879973,0,1698649192,62
0.0937,0.8625,-0.4046,0.4376,1.5612,-1.1017,0.6794,-0.8038,10.1523,1.2443,-1.4167,-1.2333,0.4645,4.0245,6.9821,7.6861,-1.3927,-1.5674,-1.2089,2.5911,-2.9225,9.4629,-0.906772,0,1698649192,63
0.0991,0.7681,-0.4088,0.2308,1.5103,-1.0762,0.472,-0.8149,10.861,0.8569,-1.474,-1.7414,0.5818,4.1598,6.9847,7.8976,-1.2547,-1.9573,-1.0059,2.6958,-3.085,9.5776,-0.927586,0,1698649192,64
0.1035,0.6842,-0.4149,0.0258,1.3711,-1.0939,0.2658,-0.9502,11.4085,0.4753,-1.5185,-2.1796,0.7037,4.2619,6.9974,7.9983,-1.0069,-2.3095,-0.7477,2.9077,-3.1551,9.6022,-0.943742,0,1698649192,65
0.1071,0.6133,-0.4224,-0.1437,1.2075,-1.1451,0.0877,-1.2015,11.6778,0.1582,-1.4542,-2.1193,0.812,4.2651,7.0733,8.0572,-0.7505,-2.6198,-0.4977,3.1924,-3.1628,9.5971,-0.955099,0,1698649192,66
0.1101,0.5168,-0.4304,-0.2757,1.0209,-1.2233,-0.043,-1.5167,11.904,0.0275,-1.3574,-1.5008,0.8466,4.1988,7.2282,8.1902,-0.6238,-2.9102,-0.3146,3.4931,-3.1712,9.6436,-0.959578,0,1698649192,66
0.1122,0.4211,-0.4367,-0.3289,0.7923,-1.2942,-0.1377,-1.7744,12.1451,-0.0158,-1.2856,-0.7271,0.773,4.1532,7.3712,8.3899,-0.6583,-3.1972,-0.2082,3.7973,-3.2009,9.7577,-0.95777,0,1698649192,67
0.1135,0.3367,-0.4401,-0.2908,0.6523,-1.3527,-0.2351,-1.8064,12.0462,0.0042,-1.2707,-0.162,0.6221,4.1603,7.4529,8.5704,-0.7712,-3.4558,-0.186,4.1188,-3.2596,9.8576,-0.95795,0,1698649192,68
0.1139,0.2611,-0.4408,-0.2101,0.6356,-1.4075,-0.3525,-1.692,11.8772,0.1719,-1.4313,0.1269,0.504,4.1637,7.5415,8.7708,-0.9049,-3.6218,-0.2685,4.423,-3.4083,9.9339,-0.96362,0,1698649192,69
0.1138,0.2023,-0.4388,-0.0886,0.8809,-1.5268,-0.5212,-1.4911,12.1479,0.54,-1.8347,-0.0586,0.4967,4.1292,7.629,9.0814,-1.0973,-3.7422,-0.4545,4.7034,-3.6743,10.0519,-0.970324,0,1698649192,70
0.1135,0.1556,-0.4339,0.0579,1.3816,-1.6049,-0.6728,-1.2603,11.7217,1.4541,-2.4157,-1.1357,0.5753,4.1352,7.6339,9.4499,-1.361,-3.9686,-0.7514,4.9825,-3.963,10.1556,-0.975127,0,1698649192,71
0.1124,0.0611,-0.4266,0.2027,1.8088,-1.358,-0.7436,-0.7876,10.1118,2.7806,-2.9189,-2.8203,0.656,4.2648,7.5674,9.7281,-1.6221,-4.1761,-1.0341,5.2876,-4.2292,10.1934,-0.978845,0,1698649192,71
0.1081,-0.1413,-0.4187,0.3442,2.242,-1.0051,-0.7543,-0.2774,8.824,3.8537,-3.1734,-4.2055,0.7852,4.4244,7.4655,9.8456,-1.8581,-4.2537,-1.2493,5.5792,-4.4985,10.1394,-0.98301,0,1698649192,72
0.0989,-0.3909,-0.4117,0.4191,2.7251,-0.6314,-0.8691,0.0887,8.8748,4.4497,-3.1478,-4.5094,1.0764,4.3929,7.3655,9.8681,-2.0866,-4.1324,-1.5299,5.7498,-4.7565,10.0378,-0.983932,0,1698649192,73
0.0838,-0.6629,-0.4072,0.4019,3.1038,-0.151,-1.133,0.3549,9.7298,4.7559,-2.8569,-3.9537,1.4278,4.1252,7.2366,9.8044,-2.3254,-3.6301,-1.9199,5.7503,-4.9594,9.9266,-0.971875,0,1698649192,74
