right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.3501,-0.7971,-0.0414,0.9984,0.2373,3.1257,2.6119,1.6977,8.5854,1.0055,-0.4023,0.9455,-5.3569,2.0646,4.6667,7.1401,0.8402,0.9238,-2.7496,0.7024,-4.6944,6.4878,0.997536,0,1698652096,98
-0.3517,-0.6427,-0.032,0.9822,0.1599,3.4072,2.5014,1.5822,8.7002,0.7793,-0.3895,1.0042,-5.3723,2.2082,4.6656,7.1528,0.8819,0.6313,-2.7046,0.6557,-4.6377,6.4708,0.998087,0,1698652096,99
-0.3519,-0.4942,-0.0228,0.9585,0.121,3.6045,2.3925,1.3634,8.9364,0.5735,-0.4034,1.1768,-5.3527,2.347,4.6858,7.2281,0.8734,0.3453,-2.6687,0.6552,-4.5859,6.4579,0.998514,0,1698652096,0
-0.3518,-0.3648,-0.0138,0.9305,0.0261,3.7629,2.2679,1.144,9.1578,0.3602,-0.4688,1.4497,-5.3094,2.4629,4.6965,7.316,0.8386,0.0968,-2.6008,0.6653,-4.6024,6.474,0.998846,0,1698652096,1
-0.3518,-0.2618,-0.0051,0.903,-0.1934,3.817,2.0902,0.8985,9.3592,0.1779,-0.5477,1.8501,-5.2451,2.5261,4.7254,7.411,0.7656,-0.1108,-2.5217,0.6942,-4.6681,6.5394,0.999103,0,1698652096,2
-0.3515,-0.1836,0.0028,0.8382,-0.4933,3.7865,1.8507,0.6588,9.5439,-0.0399,-0.5919,2.2062,-5.1406,2.5675,4.7973,7.4798,0.6578,-0.2737,-2.4585,0.7464,-4.7095,6.5964,0.999304,0,1698652096,3
-0.3511,-0.1307,0.0099,0.7818,-0.9113,3.6946,1.5292,0.4757,9.8467,-0.3536,-0.6561,2.3831,-4.9997,2.5552,4.8729,7.5184,0.528,-0.3789,-2.3668,0.8144,-4.732,6.6565,0.999459,0,1698652096,3
-0.3508,-0.0998,0.0162,0.7565,-1.3186,3.4835,1.1543,0.2674,9.9784,-0.5962,-0.7468,2.3748,-4.8316,2.4754,4.9356,7.5536,0.4,-0.4462,-2.2573,0.8835,-4.7599,6.7274,0.99958,0,1698652096,4
-0.3506,-0.0696,0.0218,0.7128,-1.7585,3.236,0.7369,0.1176,9.9979,-0.7844,-0.8795,2.3751,-4.6387,2.4055,4.9712,7.6142,0.2613,-0.4225,-2.1372,0.9402,-4.7918,6.7545,0.999674,0,1698652096,5
-0.3501,-0.0393,0.0269,0.6695,-2.2902,3.0353,0.3326,0.0649,10.1502,-1.1427,-1.0806,2.3942,-4.4455,2.3219,4.9837,7.7159,0.1076,-0.3318,-1.9997,0.9697,-4.8467,6.7541,0.999746,0,1698652096,6
-0.3485,0.006,0.0318,0.6394,-2.7782,2.7737,-0.1007,0.0862,10.2118,-1.3773,-1.2777,2.2539,-4.2826,2.2758,4.9709,7.82,-0.0536,-0.2331,-1.8613,0.9871,-4.919,6.7698,0.999803,0,1698652096,7
-0.3459,0.0818,0.0363,0.5797,-3.1658,2.4299,-0.5865,0.0988,9.979,-1.2221,-1.4691,1.9114,-4.1467,2.2723,4.9093,7.9551,-0.1975,-0.1352,-1.7274,1.0177,-5.0351,6.8139,0.999847,0,1698652096,8
-0.3424,0.1659,0.0398,0.516,-3.4387,2.1109,-1.0541,0.0791,9.7147,-0.9442,-1.6468,1.5567,-4.0224,2.2984,4.8343,8.1426,-0.2889,-0.0822,-1.5791,1.0436,-5.2196,6.894,0.999881,0,1698652096,9
-0.3381,0.2238,0.0421,0.4505,-3.6438,1.8333,-1.494,0.1392,9.5258,-0.6359,-1.8308,1.225,-3.8952,2.3888,4.7763,8.2963,-0.3249,-0.1126,-1.3957,1.08,-5.4209,6.9862,0.999906,0,1698652096,9
-0.3332,0.298,0.0437,0.3769,-3.8143,1.6074,-1.8655,0.2394,9.2746,-0.3304,-2.0291,0.8293,-3.7674,2.5413,4.7531,8.4344,-0.3205,-0.2478,-1.1672,1.1435,-5.5692,7.0905,0.99991,0,1698652096,10
-0.3273,0.375,0.0457,0.3411,-3.8308,1.4558,-2.0824,0.3444,8.9685,-0.0343,-2.098,0.5186,-3.5948,2.6979,4.7731,8.5769,-0.2966,-0.4278,-0.9096,1.245,-5.6628,7.2062,0.999869,0,1698652096,11
-0.3216,0.3862,0.0484,0.3354,-3.5555,1.3441,-2.1001,0.3873,8.6388,0.3045,-2.01,0.3769,-3.3091,2.7977,4.8054,8.7274,-0.2772,-0.6128,-0.678,1.3428,-5.7379,7.3434,0.999639,0,1698652096,12
-0.3174,0.3899,0.0518,0.3421,-3.1151,1.2837,-1.9469,0.3927,8.3614,0.6334,-1.8351,0.4475,-2.8878,2.8394,4.8453,8.8871,-0.309,-0.7463,-0.5143,1.3913,-5.832,7.5122,0.998839,0,1698652096,13
-0.3141,0.423,0.0552,0.3429,-2.565,1.2674,-1.6889,0.3171,8.2672,0.8694,-1.5808,0.6975,-2.3364,2.7833,4.8794,9.0451,-0.3601,-0.9292,-0.4161,1.3461,-5.9749,7.6831,0.996457,0,1698652096,14
-0.3106,0.4171,0.0587,0.3452,-1.8361,1.2667,-1.4084,0.207,8.2139,1.016,-1.2708,0.9394,-1.7062,2.5948,4.8926,9.1988,-0.3615,-1.2767,-0.3331,1.234,-6.157,7.8354,0.992101,0,1698652096,15
-0.3076,0.3712,0.0625,0.3687,-1.0007,1.2509,-1.1173,0.1399,8.2617,1.0428,-0.9175,1.0566,-1.0735,2.3391,4.9079,9.3005,-0.3199,-1.6744,-0.2387,1.176,-6.3302,7.977,0.990654,0,1698652096,16
-0.3057,0.3198,0.0672,0.4088,-0.2665,1.2957,-0.7914,0.0512,8.3852,0.8944,-0.6159,1.1178,-0.5258,2.0732,4.9363,9.386,-0.2467,-2.0157,-0.1518,1.1607,-6.4468,8.0888,0.992701,0,1698652096,16
-0.3044,0.2669,0.0727,0.4477,0.3378,1.4191,-0.494,0.047,8.4239,0.5691,-0.4276,1.1056,-0.0663,1.8073,4.9892,9.4631,-0.1439,-2.2578,-0.1039,1.1276,-6.5289,8.2125,0.994328,0,1698652096,17
-0.3031,0.2476,0.0779,0.4564,0.9137,1.5141,-0.2733,0.1146,8.7568,0.1768,-0.306,0.8985,0.3613,1.5652,5.0684,9.5216,-0.0316,-2.387,-0.1212,1.0322,-6.5948,8.431,0.995595,0,1698652096,18
-0.3009,0.2621,0.0818,0.4305,1.4676,1.5725,-0.1256,0.1352,9.3259,-0.0808,-0.2091,0.4965,0.7667,1.3817,5.1725,9.5756,0.0795,-2.5053,-0.1483,0.8606,-6.6708,8.7106,0.996578,0,1698652096,19
-0.2971,0.2982,0.0843,0.3702,1.781,1.6358,-0.2539,0.1392,9.923,-0.1726,-0.1056,0.0248,1.1132,1.3266,5.3273,9.6322,0.1743,-2.7122,-0.0781,0.7406,-6.7699,9.0293,0.997342,0,1698652096,20
-0.2909,0.3753,0.0852,0.2752,1.8821,1.881,-0.3509,0.1311,10.6947,-0.1194,0.0182,-0.448,1.3993,1.4201,5.5706,9.7171,0.2411,-2.9291,0.1263,0.7548,-6.8212,9.4448,0.997936,0,1698652096,21
-0.2815,0.5157,0.0849,0.1917,1.9275,2.0271,-0.2004,0.039,11.479,0.1029,0.1783,-0.7668,1.6812,1.5943,5.9121,9.8854,0.299,-3.0891,0.3993,0.871,-6.8379,9.9508,0.998397,0,1698652096,22
-0.2691,0.6748,0.0836,0.0998,1.6874,1.8985,-0.0162,-0.1974,12.1791,0.3734,0.398,-0.8515,1.9675,1.7675,6.3182,10.1054,0.349,-3.1947,0.6761,1.0814,-6.8802,10.4269,0.998755,0,1698652097,22
-0.2553,0.8314,0.0787,-0.1127,1.7225,1.8175,0.3476,-0.7493,13.0695,0.7585,0.7792,-0.8066,2.27,1.8508,6.7382,10.3143,0.3555,-3.2221,0.9406,1.3579,-6.9229,10.8182,0.999033,0,1698652097,23
-0.2415,0.9875,0.0689,-0.3632,2.0387,1.7681,0.7963,-1.3863,13.693,1.2675,1.2287,-0.6788,2.5893,1.8457,7.1419,10.4585,0.3478,-3.1318,1.186,1.6727,-6.9209,11.0707,0.999249,0,1698652097,24
-0.2281,1.0427,0.0551,-0.6053,1.7218,1.6412,1.1176,-1.6792,13.6791,1.6871,1.5506,-0.479,2.856,1.8415,7.4576,10.4493,0.3741,-2.875,1.4125,1.9949,-6.8003,11.1306,0.999416,0,1698652097,25
-0.217,1.0319,0.0381,-0.9077,1.1153,1.3244,1.3049,-1.7624,13.4897,1.9615,1.7418,-0.2258,3.0556,1.8408,7.6408,10.2574,0.4142,-2.3585,1.6028,2.2346,-6.5185,11.0175,0.999547,0,1698652097,26
-0.2089,0.9707,0.0187,-1.2075,0.737,0.8679,1.4717,-1.8364,13.2256,2.2722,1.8016,0.0509,3.2199,1.8334,7.6813,9.9231,0.4462,-1.6148,1.7149,2.3039,-6.1184,10.7314,0.999648,0,1698652097,27
-0.2033,0.8425,-0.0025,-1.411,0.5114,0.4783,1.6405,-1.9443,12.8165,2.6396,1.7544,0.2387,3.3791,1.8183,7.5794,9.4513,0.4677,-0.807,1.7585,2.2003,-5.658,10.3239,0.999726,0,1698652097,28
-0.1999,0.6879,-0.0253,-1.5585,0.3685,0.2158,1.7435,-1.8657,12.0954,2.9037,1.6853,0.37,3.5539,1.8146,7.3981,8.929,0.5073,-0.0603,1.7975,1.9865,-5.1742,9.8636,0.999765,0,1698652097,28
-0.1983,0.5392,-0.046,-1.7181,0.2336,0.0349,1.843,-1.4892,11.1801,3.0692,1.5865,0.5478,3.6922,1.8197,7.1958,8.4372,0.5696,0.587,1.849,1.7183,-4.6918,9.4069,0.998007,0,1698652097,29
-0.1967,0.4633,-0.0641,-1.8108,0.0053,-0.0741,1.9084,-0.964,10.3775,3.0457,1.4603,0.7456,3.7945,1.7689,6.9837,7.9772,0.6189,1.0983,1.8738,1.3916,-4.2658,9.0223,0.994985,0,1698652097,30
-0.1939,0.4488,-0.083,-1.8828,-0.1958,-0.2141,1.9022,-0.5021,9.9791,2.9055,1.3598,0.9324,3.9158,1.6666,6.7807,7.6119,0.6538,1.5773,1.9023,0.9804,-3.9675,8.6986,0.991402,0,1698652097,31
-0.1893,0.4959,-0.1028,-1.9959,-0.3163,-0.2658,1.8351,-0.1591,9.9258,2.7411,1.2817,1.0554,4.0585,1.5147,6.6283,7.3789,0.6672,1.7312,2.0004,0.5717,-3.7954,8.4208,0.958345,0,1698652097,32
-0.182,0.5768,-0.1235,-2.1056,-0.4517,-0.1448,1.6628,0.2279,9.8667,2.6251,1.2261,1.0632,4.1617,1.3425,6.5327,7.2421,0.6538,1.3999,2.1694,0.2618,-3.7179,8.2197,0.786957,0,1698652097,33
-0.1721,0.653,-0.1453,-2.1939,-0.5329,0.0053,1.3611,0.5616,9.824,2.6118,1.252,1.0581,4.1234,1.2031,6.5052,7.2111,0.6681,0.8665,2.3962,0.0769,-3.7285,8.0817,0.487507,0,1698652097,34
-0.1606,0.7611,-0.1676,-2.2374,-0.5994,0.2345,0.9546,0.8192,9.9015,2.5979,1.4161,1.1522,3.9573,1.0901,6.5116,7.2504,0.6817,0.257,2.6379,0.0688,-3.8014,8.0095,0.221301,0,1698652097,34
-0.1484,0.8761,-0.19,-2.2595,-0.6639,0.5045,0.4753,0.9343,10.0196,2.538,1.6885,1.2883,3.7354,1.021,6.5006,7.359,0.6574,-0.2675,2.8427,0.1831,-3.9216,8.0015,0.161177,0,1698652097,35
-0.1369,0.9278,-0.2119,-2.2604,-0.7344,0.7457,-0.0794,0.8171,10.3229,2.404,2.0287,1.5551,3.5324,1.009,6.5319,7.5773,0.5985,-0.6562,3.0018,0.3531,-4.0618,8.014,0.296468,0,1698652097,36
-0.1263,0.9366,-0.2337,-2.2337,-0.8403,1.1572,-0.6832,0.5526,10.5707,2.2874,2.4148,1.6933,3.4548,0.9882,6.596,7.7896,0.4666,-0.8303,3.1253,0.5894,-4.1926,8.05,0.453187,0,1698652097,37
-0.1177,0.8921,-0.2533,-2.2163,-0.8979,1.3814,-1.3192,0.2101,10.4868,2.2636,2.7522,1.5007,3.4627,0.9696,6.6428,7.963,0.3148,-0.8411,3.2315,0.8616,-4.323,8.0904,0.575271,0,1698652097,38
-0.1109,0.8005,-0.2704,-2.1773,-0.8914,1.2062,-1.9258,-0.1728,10.3439,2.2428,2.9469,1.1065,3.485,0.9913,6.676,8.0985,0.1994,-0.7378,3.3021,1.1338,-4.4449,8.1202,0.670073,0,1698652097,39
-0.1053,0.7131,-0.287,-2.0788,-0.8966,1.0308,-2.4284,-0.6118,10.1016,2.1047,3.0087,0.6699,3.5322,1.0842,6.6919,8.1581,0.1302,-0.4769,3.3143,1.3604,-4.5257,8.1252,0.743579,0,1698652097,40
-0.1005,0.626,-0.3024,-1.9729,-0.9254,0.8512,-2.8384,-1.0154,9.6855,1.9007,2.9315,0.3547,3.6157,1.2345,6.655,8.1306,0.1089,-0.1439,3.2769,1.4725,-4.5495,8.0823,0.800587,0,1698652097,41
-0.0956,0.5557,-0.3175,-1.8719,-0.8702,0.5693,-3.1475,-1.397,9.3411,1.7628,2.7445,-0.0955,3.747,1.344,6.5503,7.9865,0.1195,0.113,3.2027,1.4645,-4.5217,8.0215,0.844489,0,1698652097,41
-0.0908,0.5116,-0.3313,-1.7244,-0.7157,0.2345,-3.3424,-1.7894,9.1148,1.6744,2.491,-0.8764,3.8985,1.4248,6.4135,7.8091,0.121,0.3424,3.1322,1.3954,-4.441,7.9333,0.865993,0,1698652097,42
-0.0868,0.4785,-0.344,-1.5681,-0.5957,-0.0895,-3.4452,-2.0877,8.8268,1.5791,2.2225,-1.4523,4.0161,1.5645,6.2908,7.6577,0.0847,0.5845,3.0912,1.3212,-4.3308,7.8055,0.678301,0,1698652097,43
-0.0832,0.4529,-0.3552,-1.4365,-0.5502,-0.3854,-3.4799,-2.2473,8.8035,1.4162,1.9825,-1.5118,4.087,1.7591,6.1826,7.4899,0.019,0.7743,3.0857,1.2844,-4.2283,7.6648,0.32289,0,1698652097,44
-0.0797,0.4302,-0.3645,-1.3427,-0.416,-0.7474,-3.489,-2.3993,8.8087,1.321,1.7585,-1.357,4.1523,1.9095,6.0595,7.3088,-0.0329,0.8782,3.1283,1.2876,-4.1412,7.5328,0.028894,0,1698652097,45
-0.0761,0.4346,-0.3731,-1.26,-0.3714,-1.1615,-3.4824,-2.442,8.6617,1.2514,1.5496,-1.1532,4.2277,2.0196,5.942,7.1349,-0.0639,0.9129,3.1819,1.2966,-4.0733,7.4284,-0.2001,0,1698652097,46
-0.0722,0.4485,-0.3807,-1.1686,-0.3794,-1.5087,-3.4398,-2.3428,8.5692,1.0912,1.3575,-0.8858,4.3298,2.1591,5.8591,6.9806,-0.0981,0.985,3.2218,1.2944,-4.0388,7.3722,-0.378293,0,1698652097,47
-0.0682,0.4449,-0.387,-1.0414,-0.3703,-1.8261,-3.3632,-2.203,8.5502,0.9199,1.1547,-0.5264,4.4227,2.2688,5.7989,6.8343,-0.123,1.0956,3.2536,1.2858,-4.0125,7.3424,-0.516986,0,1698652097,47
-0.0641,0.4529,-0.3914,-0.8768,-0.4569,-2.1348,-3.2713,-2.0992,8.585,0.7715,0.9971,-0.1561,4.4292,2.2973,5.7652,6.6905,-0.1347,1.184,3.2459,1.2713,-3.9509,7.3321,-0.62481,0,1698652097,48
-0.0597,0.4665,-0.3938,-0.7165,-0.5208,-2.3763,-3.1667,-1.9732,8.6093,0.6473,0.902,0.1102,4.3142,2.1821,5.7608,6.5668,-0.1037,1.2161,3.205,1.232,-3.8923,7.3559,-0.708576,0,1698652097,49
-0.0543,0.4903,-0.3948,-0.5598,-0.6096,-2.5537,-3.0412,-1.7325,8.7233,0.4798,0.8255,0.1483,4.1251,2.0236,5.7332,6.4851,-0.0703,1.2742,3.1469,1.2074,-3.8731,7.4073,-0.77364,0,1698652097,50
-0.0481,0.5334,-0.3949,-0.4319,-0.5602,-2.6949,-2.8517,-1.5828,8.799,0.3381,0.7568,0.0902,3.9671,1.9858,5.7471,6.4198,-0.0784,1.3057,3.0727,1.235,-3.8496,7.4683,-0.824177,0,1698652097,51
-0.0422,0.5605,-0.3947,-0.3463,-0.5635,-2.7474,-2.6252,-1.362,8.8429,0.2006,0.6573,-0.0266,3.8854,2.0516,5.8146,6.3469,-0.0728,1.2628,3.004,1.2755,-3.8249,7.5386,-0.863428,0,1698652097,52
-0.0359,0.5571,-0.3946,-0.2795,-0.7204,-2.7576,-2.37,-1.1306,8.7717,0.0933,0.5375,-0.0832,3.8329,2.1735,5.8651,6.3006,-0.0343,1.1963,2.9379,1.2898,-3.7969,7.5995,-0.893908,0,1698652097,53
-0.0294,0.535,-0.3942,-0.1941,-0.8013,-2.7535,-2.0482,-1.0244,8.6372,0.0994,0.4172,-0.036,3.7436,2.2546,5.9017,6.2538,0.0527,1.0237,2.8763,1.2846,-3.7305,7.6323,-0.917556,0,1698652097,53
-0.0233,0.5445,-0.3932,-0.0787,-1.009,-2.6046,-1.7182,-0.9688,8.5015,0.3402,0.2913,0.0143,3.612,2.2932,5.9517,6.1955,0.1662,0.829,2.8217,1.2915,-3.6461,7.6727,-0.935889,0,1698652097,54
-0.0169,0.5506,-0.3898,0.0721,-1.4677,-2.4933,-1.3963,-0.8538,8.3502,0.3952,0.1322,0.05,3.4502,2.3211,5.9973,6.159,0.2382,0.7546,2.7485,1.3151,-3.5711,7.7017,-0.950145,0,1698652097,55
-0.0104,0.5284,-0.3835,0.2441,-1.7951,-2.2798,-1.0328,-0.9158,8.4758,0.2008,-0.034,0.1314,3.2631,2.3265,6.045,6.135,0.2507,0.7845,2.6321,1.3606,-3.4712,7.7277,-0.961253,0,1698652097,56
-0.0042,0.54,-0.375,0.4211,-1.873,-2.0373,-0.656,-1.0767,8.5181,0.1225,-0.1972,0.2816,3.0709,2.2943,6.1296,6.1449,0.2008,0.8512,2.4555,1.3925,-3.3356,7.7781,-0.969886,0,1698652097,57
0.0025,0.5732,-0.3652,0.5866,-1.7928,-2.0424,-0.2891,-1.0883,8.1845,0.1521,-0.3691,0.3615,2.885,2.2303,6.2488,6.194,0.1321,0.8928,2.2392,1.3874,-3.2522,7.8437,-0.976548,0,1698652097,58
0.0094,0.6013,-0.3546,0.696,-1.8559,-2.0659,0.0137,-1.0781,8.0245,0.3055,-0.5035,0.3291,2.698,2.1551,6.3782,6.2581,0.0533,0.9779,2.0055,1.3796,-3.2225,7.9439,-0.981691,0,1698652097,59
0.0167,0.6194,-0.344,0.7669,-1.8315,-2.1916,0.237,-1.0943,7.9828,0.5622,-0.567,0.159,2.5084,2.0767,6.5076,6.3354,-0.0344,1.0764,1.7371,1.3413,-3.2282,8.0783,-0.985684,0,1698652097,59
0.0242,0.6274,-0.3333,0.8334,-1.4948,-2.2312,0.3909,-1.1247,8.0769,0.7211,-0.5566,-0.1103,2.3271,2.018,6.6627,6.4329,-0.1068,1.1095,1.4272,1.2612,-3.3048,8.2584,-0.988815,0,1698652097,60
0.0316,0.6132,-0.3232,0.8633,-1.0713,-2.2092,0.507,-1.1855,8.2863,0.8418,-0.4957,-0.4363,2.1709,2.0092,6.8438,6.5751,-0.1707,1.1011,1.0825,1.1392,-3.4162,8.4645,-0.991302,0,1698652097,61
0.0389,0.5915,-0.3151,0.8127,-0.4893,-2.1742,0.6099,-1.1817,8.3917,0.9646,-0.4127,-0.7781,2.0505,2.0468,7.0256,6.7391,-0.2297,1.0051,0.7074,0.9573,-3.5334,8.6594,-0.993244,0,1698652097,62
0.045,0.5868,-0.3099,0.6914,0.1,-2.0098,0.6447,-1.0608,8.647,0.947,-0.3081,-1.1373,1.956,2.123,7.1673,6.9159,-0.2968,0.8393,0.3317,0.7575,-3.6673,8.8257,-0.994753,0,1698652097,63
0.0497,0.5685,-0.3081,0.5392,0.6557,-1.923,0.6777,-0.9825,8.9229,0.863,-0.1996,-1.5203,1.864,2.2301,7.2745,7.1176,-0.36,0.6637,-0.001,0.5784,-3.8271,8.9728,-0.995924,0,1698652097,64
0.0539,0.5181,-0.3092,0.3708,1.0175,-1.7056,0.6667,-0.8666,9.274,0.6083,-0.094,-1.8578,1.7643,2.3496,7.3559,7.2775,-0.3972,0.4676,-0.2603,0.4119,-3.9766,9.1055,-0.996617,0,1698652097,65
0.0582,0.4743,-0.3123,0.2213,1.3138,-1.4413,0.6223,-0.7709,9.547,0.284,-0.0111,-2.0799,1.6699,2.5047,7.3948,7.3704,-0.3945,0.1986,-0.437,0.267,-4.0802,9.1939,-0.987098,0,1698652097,66
0.0624,0.4508,-0.3157,0.0958,1.6727,-1.3017,0.6152,-0.7565,9.5452,-0.0726,0.0319,-2.2209,1.5965,2.6556,7.3723,7.3934,-0.3507,-0.1595,-0.5436,0.1905,-4.132,9.2385,-0.917509,0,1698652097,66
0.0666,0.4138,-0.3188,-0.0064,1.8841,-1.142,0.6599,-0.7699,9.4756,-0.3916,0.0355,-2.1983,1.5506,2.7373,7.3386,7.3458,-0.286,-0.6013,-0.6016,0.1881,-4.1183,9.2461,-0.719605,0,1698652097,67
0.0708,0.3997,-0.3216,-0.0793,2.0551,-1.0308,0.7721,-0.842,9.4192,-0.6252,-0.0205,-2.0334,1.5133,2.704,7.3685,7.3152,-0.2485,-1.0688,-0.6595,0.2568,-4.055,9.267,-0.408076,0,1698652097,68
0.0757,0.4181,-0.3244,-0.127,2.2697,-0.999,0.9164,-1.0744,9.4222,-0.7414,-0.1466,-1.9061,1.4425,2.5795,7.4326,7.3687,-0.2586,-1.4823,-0.7471,0.3895,-4.0114,9.2915,-0.09698,0,1698652097,69
0.0808,0.4184,-0.3269,-0.1495,2.5464,-0.9837,1.1112,-1.3293,9.4563,-0.7149,-0.317,-1.6956,1.275,2.4635,7.4872,7.5076,-0.3201,-1.7719,-0.8577,0.5874,-4.0426,9.2988,0.147684,0,1698652097,70
0.084,0.3796,-0.3278,-0.1223,2.8917,-0.982,1.3579,-1.4834,9.5779,-0.5692,-0.4988,-1.3744,0.9916,2.3668,7.5158,7.7426,-0.419,-1.8928,-1.0195,0.7885,-4.1771,9.3534,0.337958,0,1698652097,71
0.0846,0.2948,-0.3256,-0.0069,3.4547,-1.0829,1.5103,-1.5421,10.0789,-0.3213,-0.7218,-1.384,0.6308,2.2935,7.508,8.0623,-0.5171,-1.8675,-1.2474,0.926,-4.4193,9.4436,0.48577,0,1698652097,72
0.0844,0.2221,-0.3192,0.1894,4.0403,-1.1673,1.6176,-1.4034,10.0075,0.3617,-0.9692,-1.89,0.2219,2.3401,7.5009,8.4584,-0.6138,-1.674,-1.5011,1.0325,-4.7749,9.5385,0.600581,0,1698652097,72
0.0831,0.1247,-0.3086,0.3858,4.1815,-1.1374,1.6047,-1.1018,9.8976,1.3249,-1.1545,-2.554,-0.2065,2.5435,7.4951,8.9481,-0.7273,-1.3115,-1.7425,1.1026,-5.222,9.6724,0.689661,0,1698652097,73
0.0793,-0.0338,-0.2966,0.565,4.293,-0.9795,1.4617,-0.7197,10.7893,2.054,-1.226,-3.1235,-0.6339,2.8408,7.4791,9.4616,-0.8469,-0.9975,-1.9606,1.0994,-5.7253,9.8119,0.752321,0,1698652097,74
0.0719,-0.2152,-0.2856,0.7051,4.5764,-0.7265,1.2007,-0.1442,11.548,2.7965,-1.2125,-3.3826,-1.0723,3.2174,7.4528,9.8735,-0.9978,-0.7732,-2.119,1.0838,-6.2614,9.935,0.791256,0,1698652097,75
0.0605,-0.426,-0.2761,0.7571,4.6013,-0.501,0.7167,0.4129,12.1351,3.4051,-1.1953,-3.2958,-1.4793,3.6531,7.388,10.1908,-1.0962,-0.7388,-2.2011,1.0947,-6.7275,9.9849,0.808811,0,1698652097,76
0.0441,-0.7124,-0.2689,0.733,4.2909,-0.3062,0.1166,0.6748,12.5952,3.6799,-1.1742,-2.9574,-1.7801,4.0036,7.2388,10.4054,-1.0824,-0.8791,-2.2215,1.141,-7.0548,9.9018,0.83188,0,1698652097,77
0.025,-1.0424,-0.2649,0.6468,3.7806,-0.1567,-0.5616,0.7498,12.5299,3.7406,-1.1433,-2.3468,-1.9601,4.1625,7.0061,10.4671,-1.0469,-0.9335,-2.1929,1.28,-7.2542,9.7498,0.869012,0,1698652097,78
0.0058,-1.3165,-0.2628,0.5806,3.4387,-0.1155,-1.189,0.6281,12.2251,3.603,-1.1466,-1.6178,-2.0334,4.0903,6.7229,10.3936,-0.9562,-0.9349,-2.1929,1.409,-7.3348,9.5377,0.898254,0,1698652097,78
-0.0147,-1.5579,-0.2592,0.5918,3.1859,-0.254,-1.655,0.3317,11.2822,3.4215,-1.2173,-1.0618,-2.0299,3.7781,6.4012,10.2112,-0.787,-0.8703,-2.2841,1.4622,-7.3046,9.2669,0.92097,0,1698652097,79
-0.0383,-1.8023,-0.2526,0.6404,2.6649,-0.3214,-1.9079,-0.0655,10.4327,3.1496,-1.3029,-0.6316,-2.0382,3.3697,6.0775,9.9223,-0.5831,-0.7316,-2.458,1.4618,-7.1986,9.0148,0.938615,0,1698652097,80
-0.0613,-1.9248,-0.2446,0.7281,2.1,-0.3006,-1.9918,-0.5084,10.4572,2.8262,-1.2944,-0.2335,-2.1273,2.9044,5.7946,9.5832,-0.3872,-0.5121,-2.675,1.4353,-7.0465,8.7936,0.95232,0,1698652097,81
-0.0814,-1.9064,-0.2356,0.8481,1.5777,-0.5605,-1.9846,-0.8971,10.3858,2.5284,-1.212,0.0271,-2.2553,2.4521,5.5513,9.2458,-0.2113,-0.1653,-2.8971,1.4251,-6.8653,8.5838,0.962962,0,1698652097,82
-0.1007,-1.8843,-0.2248,0.9728,1.2257,-0.8058,-1.8597,-1.2928,10.2205,2.2122,-1.1403,0.111,-2.3786,2.1281,5.3204,8.8875,-0.0362,0.26,-3.1072,1.371,-6.6741,8.4038,0.971223,0,1698652097,83
-0.1198,-1.9249,-0.2125,1.1025,1.0801,-0.8881,-1.5939,-1.6304,9.9972,1.9984,-1.1067,-0.0036,-2.5229,1.8897,5.1543,8.5728,0.1347,0.6543,-3.2959,1.2461,-6.4897,8.2677,0.977635,0,1698652097,84
-0.1379,-1.9333,-0.1988,1.2185,0.9372,-0.9947,-1.1889,-1.7649,9.8733,1.8593,-1.1131,-0.396,-2.7143,1.7632,5.1016,8.3341,0.2444,1.0347,-3.4331,1.0906,-6.3021,8.1901,0.982618,0,1698652097,84
-0.1555,-1.8915,-0.1847,1.307,0.8416,-1.1345,-0.6903,-1.8129,10.055,1.8089,-1.147,-0.8814,-2.949,1.7934,5.1247,8.1569,0.253,1.4393,-3.486,0.9457,-6.1083,8.146,0.986482,0,1698652097,85
-0.1721,-1.8661,-0.1709,1.3113,0.763,-1.2739,-0.1752,-1.693,10.0103,1.8019,-1.1792,-1.2116,-3.2251,1.9596,5.1692,8.0257,0.1974,1.7884,-3.4376,0.8327,-5.9367,8.122,0.989478,0,1698652097,86
-0.1877,-1.8212,-0.158,1.2548,0.5529,-1.3531,0.3656,-1.3631,9.8179,1.7366,-1.1864,-1.4263,-3.5094,2.1804,5.1946,7.8954,0.1201,2.0503,-3.3012,0.7678,-5.7932,8.0897,0.991804,0,1698652097,87
-0.2039,-1.8029,-0.1459,1.2338,0.2218,-1.4232,0.8699,-1.02,9.9099,1.6378,-1.1733,-1.5172,-3.7745,2.3805,5.2173,7.7707,0.0738,2.1923,-3.1176,0.7503,-5.6681,8.027,0.993582,0,1698652097,88
