right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.4007,-2.5116,-0.0927,1.755,0.471,1.4218,4.0968,1.3562,6.7139,3.3262,1.6219,0.5981,-3.1005,0.8607,3.1648,7.7042,-0.1712,0.8666,-4.4171,1.4517,-4.0238,7.4767,0.267205,0,1698374925,89
-0.4225,-2.4676,-0.076,1.7473,0.3644,1.8639,4.5487,1.4139,6.902,3.41,1.5577,1.3088,-2.926,1.0269,3.0177,7.1996,0.2915,1.1834,-4.2699,1.4496,-3.652,7.0801,0.430816,0,1698374925,90
-0.443,-2.4047,-0.0619,1.6666,0.1947,2.3121,4.8801,1.3738,7.2296,3.452,1.5266,2.0576,-2.7854,1.124,2.8754,6.7893,0.7301,1.3852,-4.0737,1.4015,-3.312,6.6989,0.557898,0,1698374925,91
-0.4615,-2.3186,-0.05,1.5507,0.0288,2.7931,5.0045,1.5631,7.563,3.2439,1.5263,2.7253,-2.6634,1.1609,2.7528,6.4716,1.1219,1.2632,-3.8149,1.3377,-3.027,6.3439,0.656606,0,1698374925,92
-0.4784,-2.1995,-0.0396,1.4201,-0.2203,3.3253,5.0194,1.8487,7.568,2.9424,1.5687,3.3973,-2.5592,1.1465,2.6594,6.2335,1.4177,1.2222,-3.5669,1.2873,-2.7441,6.0709,0.733276,0,1698374925,93
-0.4947,-2.0718,-0.0301,1.2789,-0.4827,3.8469,4.9108,2.165,7.6873,2.5589,1.6501,4.0446,-2.4672,1.0496,2.6187,6.1179,1.5086,0.7012,-3.2235,1.2223,-2.5303,5.8749,0.792828,0,1698374925,94
-0.5092,-1.9294,-0.0223,1.1602,-0.6167,4.246,4.6338,2.376,7.8714,2.2831,1.7254,4.4297,-2.3813,0.878,2.6293,6.1242,1.4769,-0.6137,-2.8323,1.2407,-2.41,5.7355,0.839083,0,1698374925,95
-0.5222,-1.7673,-0.0155,1.046,-0.7659,4.6498,4.2006,2.464,7.9893,1.9872,1.7659,4.5218,-2.2881,0.6954,2.6651,6.2172,1.4676,-1.4798,-2.5336,1.4138,-2.3504,5.6972,0.875011,0,1698374925,96
-0.5331,-1.5951,-0.009,0.976,-1.0284,5.1211,3.6493,2.492,8.0942,1.5624,1.8016,4.572,-2.1817,0.5297,2.7314,6.3881,1.5022,-1.4206,-2.2539,1.6386,-2.3945,5.7573,0.902917,0,1698374925,97
-0.5416,-1.4093,-0.0022,0.9361,-1.2178,5.4956,3.0464,2.3261,8.0736,1.2112,1.8098,4.4482,-2.0896,0.3844,2.8275,6.64,1.5222,-1.0405,-1.9889,1.8575,-2.521,5.8657,0.924593,0,1698374925,98
-0.5478,-1.2185,0.0057,0.9222,-1.3351,5.7295,2.4,1.9917,7.9603,0.8453,1.7829,4.1808,-1.99,0.2858,2.9398,6.9266,1.4704,-0.9174,-1.841,2.0866,-2.6665,5.9953,0.941429,0,1698374925,99
-0.5513,-1.0123,0.0154,0.9349,-1.3333,5.8498,1.7982,1.3808,7.7665,0.3564,1.6989,3.8197,-1.8359,0.2003,3.0536,7.2248,1.3314,-1.2573,-1.8821,2.2962,-2.7619,6.0883,0.954506,0,1698374925,0
-0.5511,-0.7676,0.027,0.994,-1.2041,5.8239,1.2473,0.7245,7.691,0.1327,1.5485,3.4182,-1.6574,0.1428,3.1654,7.5099,1.1032,-1.8545,-2.1049,2.5033,-2.8486,6.0942,0.964664,0,1698374925,1
-0.548,-0.4923,0.0397,1.0562,-1.1506,5.6964,0.6898,0.3623,7.7746,0.0488,1.3686,3.1438,-1.4898,0.0967,3.2608,7.7813,0.8433,-2.0132,-2.3342,2.7256,-3.0198,6.1447,0.972553,0,1698374925,2
-0.5423,-0.1811,0.0536,1.079,-1.1985,5.4534,0.1443,0.102,7.8994,-0.2655,1.142,2.8932,-1.3332,0.0305,3.3101,8.0555,0.5554,-1.6244,-2.45,2.9258,-3.2558,6.2992,0.978681,0,1698374925,3
-0.532,0.1323,0.0676,1.173,-1.234,5.1521,-0.4046,-0.1303,7.9322,-0.3971,0.8679,2.6083,-1.1571,-0.0207,3.323,8.3163,0.3428,-1.0787,-2.6952,3.111,-3.4572,6.4753,0.983441,0,1698374925,4
-0.5164,0.497,0.0813,1.2695,-1.1798,4.9036,-0.923,-0.4364,7.9285,-0.3921,0.5937,2.3477,-0.9444,-0.065,3.2926,8.5555,0.2024,-0.6931,-3.0833,3.1913,-3.6522,6.6415,0.987138,0,1698374925,5
-0.4976,0.8769,0.0947,1.2956,-1.0934,4.7456,-1.3402,-0.6014,7.962,-0.4144,0.3654,2.1717,-0.7136,-0.1216,3.2265,8.7755,0.0865,-0.3655,-3.389,3.1715,-3.8744,6.8374,0.99001,0,1698374925,6
-0.4766,1.2017,0.1079,1.3097,-0.9691,4.5708,-1.6506,-0.6935,8.5316,-0.1792,0.1982,2.0163,-0.4891,-0.2024,3.1667,9.0076,0.0264,0.044,-3.4364,3.1067,-4.081,7.0339,0.99224,0,1698374925,7
-0.4545,1.4616,0.1208,1.275,-0.5744,4.2689,-1.8772,-0.935,9.023,0.1019,0.0744,1.7507,-0.3301,-0.3128,3.1359,9.2373,-0.04,0.2795,-3.2482,3.0308,-4.2473,7.2245,0.993973,0,1698374925,8
-0.4338,1.5901,0.1329,1.2304,-0.0684,4.048,-1.9458,-0.8848,9.0979,0.0836,-0.0124,1.3723,-0.2083,-0.4509,3.1345,9.4691,-0.0412,0.2885,-2.8899,3.0383,-4.3709,7.4736,0.995319,0,1698374925,9
-0.4169,1.5161,0.1439,1.2034,0.5036,3.7452,-1.8815,-0.7621,8.7976,0.4338,-0.0373,0.9957,-0.1035,-0.5942,3.1767,9.7321,0.0183,0.2367,-2.3738,3.1382,-4.4687,7.7398,0.996364,0,1698374925,10
-0.4069,1.2829,0.1535,1.1382,0.8619,3.3703,-1.7353,-0.8899,8.8803,1.0695,0.0142,0.6717,-0.0468,-0.7056,3.256,10.0058,0.0364,-0.0779,-1.7394,3.3249,-4.5624,8.0318,0.997176,0,1698374925,11
-0.404,0.9967,0.1613,1.0393,0.87,3.0867,-1.4777,-1.2354,9.8337,1.1576,0.1291,0.4617,0.0041,-0.7819,3.3766,10.2912,0.019,-0.6589,-1.0396,3.5979,-4.6603,8.3794,0.997806,0,1698374925,12
-0.4062,0.6912,0.1684,0.9272,0.9606,2.7813,-1.1421,-1.7184,10.2567,0.7836,0.2764,0.3302,0.0538,-0.8399,3.554,10.5684,-0.0363,-1.2184,-0.3853,3.9054,-4.751,8.7232,0.998296,0,1698374925,13
-0.4123,0.3848,0.1749,0.8048,1.0575,2.5457,-0.7698,-1.935,10.4234,0.1973,0.3796,0.0201,0.0899,-0.8969,3.7511,10.8211,-0.1926,-1.745,0.1272,4.1352,-4.8704,9.0519,0.998676,0,1698374925,14
-0.4197,0.1695,0.179,0.6711,1.1812,2.1774,-0.0555,-1.2516,11.5254,-0.8331,0.3838,-0.9115,0.315,-0.9927,4.1912,11.3057,-0.6954,-1.8131,0.5041,4.1326,-5.2615,9.8518,0.998972,0,1698374925,15
-0.4244,0.0836,0.1811,0.5492,1.3447,1.9608,0.2582,-0.8957,11.8022,-0.7011,0.4248,-1.385,0.568,-1.0293,4.4168,11.5951,-0.9483,-1.6931,0.5147,3.8396,-5.4296,10.3955,0.999202,0,1698374925,16
-0.4242,0.1354,0.1817,0.425,1.1427,1.8863,0.5752,-0.7123,12.4908,-0.3316,0.5443,-1.8533,0.8702,-1.0248,4.677,11.899,-1.0544,-1.8061,0.6498,3.5842,-5.5867,10.9359,0.99938,0,1698374925,17
-0.418,0.2902,0.1811,0.3105,0.6927,1.9187,0.8581,-0.8491,13.3218,0.251,0.7114,-2.1863,1.1859,-0.9603,5.039,12.1489,-0.9774,-2.026,0.9602,3.569,-5.682,11.43,0.999518,0,1698374926,17
-0.4063,0.4838,0.1775,0.1396,0.7164,1.7897,1.0548,-1.1794,12.2161,1.7574,0.847,-2.3623,1.4847,-0.8801,5.445,12.3059,-0.7966,-2.3569,1.3615,3.7052,-5.6315,11.7771,0.999625,0,1698374926,18
-0.3925,0.6566,0.1655,-0.1926,1.2495,1.4363,1.2902,-1.3384,10.0973,3.4936,0.886,-2.39,1.7143,-0.7568,5.7606,12.3161,-0.5633,-2.6276,1.8087,3.9147,-5.5251,11.9479,0.999708,0,1698374926,19
-0.3828,0.6238,0.1449,-0.6733,1.0501,1.2752,1.6785,-1.2387,9.8321,5.0958,0.8148,-2.2487,1.8884,-0.5675,5.9643,12.1412,-0.3139,-2.5865,2.248,4.0894,-5.3725,11.9226,0.999773,0,1698374926,20
-0.3812,0.4114,0.121,-1.1318,0.6864,1.0197,2.3729,-2.0387,11.134,5.5654,0.6556,-2.0205,2.0603,-0.4237,6.1473,11.8086,-0.058,-2.1958,2.5143,4.1928,-5.0396,11.6899,0.999823,0,1698374926,21
-0.3854,0.2023,0.0947,-1.5222,0.9237,0.7343,3.225,-2.8723,11.901,4.8039,0.4466,-1.6686,2.2568,-0.3615,6.2855,11.4095,0.1357,-1.5958,2.5516,4.202,-4.5835,11.3215,0.999862,0,1698374926,22
-0.3888,0.129,0.0657,-1.8982,0.9359,0.5254,3.9244,-2.7966,11.6438,4.3714,0.2307,-1.2878,2.4828,-0.4053,6.3536,11.0339,0.1804,-0.8229,2.4169,4.0905,-4.0838,10.8929,0.999893,0,1698374926,23
-0.3858,0.2644,0.035,-2.2333,0.2261,0.2405,4.1744,-2.1855,10.7246,4.4118,0.0263,-1.0952,2.7554,-0.5284,6.3364,10.7377,0.0533,0.1268,2.2066,3.8123,-3.6899,10.4953,0.999902,0,1698374926,24
-0.3757,0.5369,0.0016,-2.6202,-0.4999,0.0762,3.9605,-1.1144,9.9793,4.537,-0.1674,-1.1501,3.0728,-0.6141,6.2319,10.5295,-0.1818,1.0263,2.0134,3.377,-3.5373,10.1956,0.897054,0,1698374926,25
-0.3622,0.7703,-0.0342,-2.9471,-0.5065,-0.1127,3.669,-0.575,9.9393,4.5279,-0.3332,-1.3095,3.3671,-0.5946,6.0818,10.3756,-0.4386,1.8009,1.9239,2.8807,-3.574,9.974,0.594144,0,1698374926,26
-0.3476,0.9395,-0.0709,-3.1438,-0.7042,0.0431,3.354,-0.3916,10.3163,4.5887,-0.4278,-1.2748,3.6119,-0.5083,5.9238,10.267,-0.6457,2.4161,2.0146,2.4184,-3.6833,9.8452,0.238451,0,1698374926,27
-0.3343,1.0689,-0.1068,-3.2438,-1.1236,0.3413,3.025,-0.2748,11.1594,4.6274,-0.4358,-1.0067,3.8174,-0.4665,5.7885,10.2003,-0.7375,2.71,2.327,2.0747,-3.7893,9.8136,-0.038055,0,1698374926,28
-0.3217,1.1082,-0.1418,-3.3045,-1.3582,0.377,2.6475,-0.5178,11.8593,4.6807,-0.378,-0.6067,3.9804,-0.508,5.6922,10.1712,-0.6938,2.4993,2.8356,1.918,-3.8173,9.8532,-0.252829,0,1698374926,29
-0.3085,1.1673,-0.1761,-3.3768,-1.6555,0.4362,2.1294,-0.8384,12.0233,4.3976,-0.2957,-0.1196,4.1181,-0.6527,5.6928,10.1916,-0.5073,1.6761,3.3976,1.9318,-3.7611,9.9272,-0.41965,0,1698374926,30
-0.2945,1.3208,-0.209,-3.3905,-1.9426,0.4234,1.4738,-1.1435,12.0114,3.8519,-0.2308,0.4419,4.2514,-0.8801,5.782,10.2312,-0.2133,0.2621,3.8614,2.0129,-3.7222,9.9468,-0.549225,0,1698374926,31
-0.279,1.4025,-0.2405,-3.297,-1.9057,0.1527,0.7482,-1.4909,11.6591,3.4462,-0.2487,0.959,4.3354,-1.1326,5.8911,10.2615,0.1292,-1.2598,4.1527,2.1614,-3.7396,9.8773,-0.649793,0,1698374926,32
-0.2624,1.4562,-0.2706,-3.1342,-1.7603,-0.1121,-0.0046,-1.691,10.8725,3.1549,-0.4074,1.2235,4.2899,-1.3149,5.9254,10.2583,0.4541,-2.2501,4.2425,2.3705,-3.8081,9.7182,-0.631926,0,1698374926,33
-0.2451,1.5785,-0.2989,-2.9559,-1.5247,-0.426,-0.793,-1.6959,10.1279,2.8955,-0.696,1.2645,4.1173,-1.3736,5.8239,10.1852,0.6859,-2.6231,4.1223,2.6129,-3.8641,9.4621,-0.522303,0,1698374926,34
-0.2273,1.6574,-0.3249,-2.8494,-1.3076,-0.7533,-1.5877,-1.5239,9.4693,2.6975,-1.0642,1.1923,3.8716,-1.3216,5.5984,10.0555,0.8149,-2.5037,3.8457,2.8674,-3.8757,9.0935,-0.436431,0,1698374926,35
-0.2065,1.7089,-0.3515,-2.841,-1.0869,-1.1064,-2.3397,-1.4408,9.0305,2.5816,-1.4797,1.0084,3.5972,-1.1791,5.2655,9.8299,0.8674,-1.8861,3.5388,3.0402,-3.8476,8.593,-0.369464,0,1698374926,36
-0.185,1.7812,-0.3754,-2.7233,-0.7733,-1.4438,-3.0311,-1.4435,8.6768,2.4483,-1.8876,0.7804,3.3151,-0.9859,4.8755,9.4799,0.8647,-0.8695,3.2749,3.0836,-3.749,8.0106,-0.318587,0,1698374926,37
-0.1657,1.8595,-0.3956,-2.5636,-0.481,-1.7245,-3.6491,-1.3736,8.2629,2.398,-2.2522,0.6246,3.0696,-0.7802,4.4646,9.0413,0.8566,0.2133,2.9915,2.9954,-3.5469,7.3823,-0.279178,0,1698374926,38
-0.1459,1.8746,-0.4146,-2.4324,-0.0956,-2.1335,-4.1394,-1.4587,7.9395,2.4666,-2.5916,0.5794,2.8772,-0.6001,4.0406,8.5242,0.8333,1.5341,2.7858,2.9098,-3.3706,6.8649,-0.289184,0,1698374926,39
-0.1256,1.8292,-0.4322,-2.3301,0.2626,-2.5304,-4.4597,-1.6318,7.6375,2.3211,-2.8655,0.621,2.7192,-0.471,3.5974,7.9515,0.7828,2.9657,2.6551,2.8711,-3.2484,6.4558,-0.387322,0,1698374926,40
-0.1061,1.7989,-0.45,-2.2115,0.4335,-2.8131,-4.6326,-1.7803,7.3564,2.0818,-3.0297,0.7564,2.5845,-0.4072,3.172,7.3832,0.7597,3.3882,2.6149,2.7435,-3.077,5.9932,-0.515471,0,1698374926,41
-0.0875,1.8215,-0.4672,-2.1044,0.3481,-2.9782,-4.6953,-1.7602,7.1042,1.9081,-3.0984,0.9698,2.4348,-0.3863,2.8191,6.8653,0.8117,2.7227,2.7183,2.5642,-2.8651,5.5448,-0.618711,0,1698374926,42
-0.0688,1.8023,-0.4845,-2.0551,0.2127,-3.1831,-4.6614,-1.7021,6.8024,1.8543,-3.0861,1.2541,2.2367,-0.3575,2.5244,6.4157,0.9373,2.3448,2.8753,2.4779,-2.6507,5.2054,-0.700413,0,1698374926,43
-0.0516,1.7323,-0.5011,-1.925,0.151,-3.5331,-4.5354,-1.8588,6.571,1.8554,-3.0093,1.4603,1.9873,-0.3298,2.2805,6.0647,1.1252,2.4312,3.1021,2.4458,-2.4992,4.9795,-0.76434,0,1698374926,44
-0.0374,1.6603,-0.5151,-1.7956,0.0281,-3.8723,-4.3071,-2.1085,6.5486,1.61,-2.8857,1.4697,1.7263,-0.2973,2.0993,5.8089,1.3053,2.6314,3.3413,2.4217,-2.3887,4.8582,-0.813311,0,1698374926,45
-0.0258,1.5266,-0.5274,-1.6638,-0.1373,-4.1776,-3.984,-2.2321,6.4925,1.3978,-2.7275,1.3824,1.4674,-0.2355,1.9902,5.6425,1.3599,3.0024,3.5765,2.4113,-2.3134,4.8431,-0.849386,0,1698374926,46
-0.0158,1.372,-0.5385,-1.5137,-0.3314,-4.5169,-3.6087,-2.2084,6.4214,1.4107,-2.5322,1.3137,1.2015,-0.1765,1.9711,5.5948,1.3068,3.1628,3.7737,2.3845,-2.2973,4.8993,-0.876883,0,1698374926,47
-0.0079,1.2193,-0.5476,-1.3732,-0.5315,-4.8589,-3.2038,-2.1606,6.4728,1.3411,-2.3097,1.1939,0.9404,-0.1141,2.0309,5.6609,1.2145,3.018,3.8357,2.3567,-2.3001,5.0282,-0.899393,0,1698374926,48
-0.0025,1.0621,-0.5545,-1.1965,-0.7551,-5.1202,-2.77,-2.0497,6.5108,1.1843,-2.0807,0.9586,0.7061,-0.059,2.1428,5.8256,1.113,2.8221,3.7791,2.3528,-2.3375,5.2481,-0.917772,0,1698374926,49
0.0014,0.9174,-0.559,-0.9988,-0.9962,-5.3548,-2.2857,-1.9933,6.944,1.0319,-1.85,0.4681,0.4951,-0.0284,2.2963,6.0772,0.989,2.8923,3.6677,2.3928,-2.4232,5.5434,-0.933064,0,1698374926,50
0.0055,0.8088,-0.5603,-0.7934,-1.1638,-5.4824,-1.7782,-1.951,7.3325,0.6055,-1.6085,-0.1284,0.3057,0.0073,2.4976,6.4229,0.833,3.0645,3.5216,2.4513,-2.5235,5.8891,-0.945912,0,1698374926,50
0.0105,0.7696,-0.5594,-0.5767,-1.294,-5.4171,-1.3108,-1.7084,7.4419,0.1012,-1.3776,-0.6412,0.2011,0.0685,2.728,6.7994,0.6573,3.205,3.3578,2.5105,-2.6503,6.2784,-0.956814,0,1698374926,51
0.0169,0.8013,-0.5559,-0.3298,-1.7317,-5.2087,-0.8659,-1.3101,7.6527,-0.1392,-1.1837,-1.071,0.1975,0.1481,2.9595,7.1319,0.4816,3.2563,3.1522,2.5388,-2.7966,6.6764,-0.966022,0,1698374926,52
0.0254,0.8957,-0.5483,-0.0237,-2.214,-4.8943,-0.4113,-1.062,7.9386,-0.2552,-1.0118,-1.3998,0.2339,0.2449,3.1883,7.4468,0.3324,3.0907,2.8808,2.5415,-2.933,7.0676,-0.973441,0,1698374926,53
0.0363,1.0294,-0.5349,0.3327,-2.3023,-4.5095,0.0228,-0.78,7.833,-0.4038,-0.8757,-1.6611,0.2809,0.4008,3.4085,7.7438,0.2403,2.8248,2.5525,2.5262,-3.041,7.4768,-0.979289,0,1698374926,54
0.0501,1.1476,-0.514,0.7753,-1.9431,-4.0742,0.4733,-0.3979,7.3201,-0.192,-0.787,-1.7533,0.3728,0.5778,3.6098,8.0068,0.1969,2.6005,2.2054,2.4706,-3.1041,7.8489,-0.983836,0,1698374926,55
0.0648,1.2292,-0.4877,1.2937,-1.3607,-3.8657,0.923,-0.1078,6.7978,0.2394,-0.7241,-1.7337,0.526,0.6776,3.8067,8.2133,0.1718,2.4023,1.8642,2.3813,-3.1205,8.1516,-0.987132,0,1698374926,56
0.0801,1.3122,-0.4595,1.7371,-0.6663,-3.8809,1.2833,0.0331,6.643,0.4661,-0.6668,-1.8088,0.685,0.6656,4.0027,8.3776,0.1565,2.0669,1.5421,2.2685,-3.1215,8.4553,-0.988563,0,1698374926,57
0.0962,1.4174,-0.4307,2.0552,0.1883,-3.8272,1.5393,-0.0216,7.0324,0.6512,-0.5966,-1.8629,0.7872,0.5792,4.1918,8.5906,0.1404,1.601,1.251,2.1696,-3.1324,8.7936,-0.989945,0,1698374926,58
0.1114,1.4511,-0.4039,2.2456,1.003,-3.7207,1.6793,-0.1857,7.9703,0.7399,-0.5038,-1.8206,0.7763,0.4462,4.3491,8.8733,0.1201,0.975,0.9823,2.0885,-3.1756,9.1363,-0.99219,0,1698374926,59
0.1261,1.4307,-0.3815,2.1829,1.45,-3.4581,1.7481,-0.3359,9.1697,0.8027,-0.4138,-1.8712,0.611,0.3706,4.4441,9.1875,0.09,0.1171,0.702,2.0253,-3.2846,9.4642,-0.993934,0,1698374926,60
0.139,1.3906,-0.3675,1.8601,1.8116,-2.9219,1.7639,-0.2523,10.5676,0.6697,-0.3132,-1.9744,0.313,0.4349,4.4908,9.5385,0.035,-0.781,0.475,1.9865,-3.4876,9.7997,-0.995288,0,1698374926,61
0.1489,1.2914,-0.3651,1.3583,2.038,-2.4133,1.6067,0.0138,12.0907,0.4322,-0.1559,-2.0699,-0.0462,0.5794,4.5146,9.9514,-0.0392,-1.1692,0.3736,1.9781,-3.738,10.1465,-0.99634,0,1698374926,62
0.1566,1.1721,-0.3719,0.7727,1.8295,-1.9577,1.2545,0.5357,13.1014,0.2167,0.0286,-2.1015,-0.3986,0.7692,4.5477,10.3726,-0.1293,-1.164,0.3033,1.9948,-3.9689,10.4541,-0.997119,0,1698374926,63
0.162,1.0133,-0.384,0.2864,1.5185,-1.4369,0.7073,0.9784,13.918,-0.2206,0.2051,-1.9846,-0.6825,0.8909,4.7007,10.7458,-0.2265,-1.3218,0.2547,2.0265,-4.1546,10.7241,-0.991697,0,1698374926,64
0.1646,0.8002,-0.3981,-0.0443,1.2002,-0.9463,0.0284,1.0336,14.3742,-0.5878,0.3388,-1.7267,-0.8442,0.8243,4.9574,11.1489,-0.3241,-1.5637,0.1676,2.0667,-4.3251,11.05,-0.914915,0,1698374926,65
0.1647,0.608,-0.4102,-0.2187,1.1319,-0.7688,-0.654,1.3211,14.3752,-0.6108,0.4247,-1.3944,-0.905,0.6052,5.1595,11.6163,-0.4,-1.8206,0.0036,2.1334,-4.5438,11.459,-0.639421,0,1698374926,66
0.1643,0.4707,-0.4148,-0.1506,0.1082,-0.1692,-1.1398,1.4463,14.7288,0.2753,0.5068,-1.057,-0.9514,0.3218,5.2868,12.1242,-0.4214,-2.1992,-0.1255,2.2958,-4.8618,11.8042,-0.313918,0,1698374926,67
0.1639,0.3387,-0.4082,0.1314,-1.0746,0.4338,-1.4702,0.8331,15.128,1.0319,0.6047,-0.7881,-1.0531,0.0398,5.3782,12.6777,-0.4355,-2.6926,-0.2275,2.5632,-5.2218,12.0368,-0.084771,0,1698374926,68
0.1609,0.1536,-0.3938,0.5118,-0.6793,0.3738,-1.726,0.2422,14.7237,1.3409,0.6832,-0.6661,-1.2429,-0.1815,5.4534,13.1859,-0.495,-3.0886,-0.3433,2.8975,-5.5135,12.1857,0.127244,0,1698374926,69
0.1534,-0.1013,-0.3764,0.8279,0.1671,0.6715,-1.9085,0.1165,13.4605,2.2741,0.6931,-0.6754,-1.5019,-0.2768,5.4571,13.5291,-0.583,-3.3059,-0.5288,3.2151,-5.7473,12.1703,0.316783,0,1698374926,70
0.1404,-0.469,-0.3581,1.0464,0.8919,1.2112,-2.1968,0.2233,12.8298,3.1615,0.6292,-0.7294,-1.7661,-0.2655,5.2982,13.6556,-0.6309,-3.438,-0.827,3.41,-5.9612,11.9374,0.469115,0,1698374926,71
0.1217,-0.8688,-0.3431,1.0714,1.5009,1.6407,-2.5895,0.3525,12.2845,3.7939,0.4926,-0.8549,-1.9279,-0.2311,4.9907,13.5312,-0.5931,-3.5014,-1.2061,3.4839,-6.1354,11.5081,0.587644,0,1698374926,72
0.0983,-1.2021,-0.3369,0.8585,2.0464,1.8319,-2.9047,0.1167,12.2101,3.9467,0.3406,-1.0163,-1.9667,-0.2327,4.5802,13.1187,-0.4734,-3.4919,-1.6173,3.4632,-6.2094,10.9609,0.679711,0,1698374926,73
0.0722,-1.521,-0.3371,0.6426,2.24,1.9574,-3.2144,-0.5431,12.5636,3.5952,0.2395,-1.0062,-1.9107,-0.3178,4.1411,12.4944,-0.325,-3.378,-2.0356,3.3422,-6.1216,10.4292,0.751222,0,1698374926,74
0.0461,-1.8218,-0.3366,0.5693,2.3792,1.8479,-3.6227,-0.8898,12.3651,3.0916,0.1925,-0.7733,-1.7462,-0.5393,3.7301,11.8202,-0.2081,-3.1131,-2.4525,3.142,-5.8994,9.9553,0.806767,0,1698374926,75
0.0165,-2.0541,-0.3301,0.7085,2.2045,1.4142,-3.7789,-0.5198,10.9513,2.8388,0.2105,-0.4246,-1.5528,-0.8978,3.3862,11.175,-0.1369,-2.673,-2.8428,2.9323,-5.6576,9.5401,0.84991,0,1698374926,76
-0.018,-2.2303,-0.3163,0.9166,1.8907,0.7689,-3.6112,-0.063,9.1908,3.1671,0.2978,-0.1069,-1.4486,-1.2771,3.1311,10.5939,-0.1293,-2.1121,-3.1775,2.7584,-5.5115,9.1966,0.883421,0,1698374926,77
-0.0518,-2.3865,-0.2986,1.1285,2.004,0.0214,-3.176,-0.7326,8.8799,3.5988,0.444,-0.0322,-1.4896,-1.585,2.9268,10.0958,-0.1949,-1.4405,-3.463,2.6036,-5.4584,8.9519,0.909449,0,1698374926,78
-0.0839,-2.4725,-0.2803,1.3516,1.9821,-0.5192,-2.5899,-1.8103,8.895,3.8695,0.6522,-0.1898,-1.6517,-1.8036,2.7807,9.7311,-0.3244,-0.7227,-3.7274,2.4323,-5.4233,8.814,0.929613,0,1698374926,79
-0.115,-2.5661,-0.2637,1.4799,1.6889,-0.968,-2.1202,-1.9944,9.3309,3.8335,0.9213,-0.4878,-1.8731,-1.9261,2.7167,9.5221,-0.5024,-0.1687,-3.9677,2.2671,-5.3292,8.7373,0.945275,0,1698374926,80
-0.1448,-2.6264,-0.2474,1.5001,1.3078,-1.3652,-1.6412,-1.7602,9.8037,3.696,1.2197,-0.8632,-2.144,-1.9475,2.7597,9.4405,-0.6867,0.1458,-4.1551,2.168,-5.1567,8.7098,0.926823,0,1698374926,81
-0.1731,-2.6654,-0.2313,1.5222,0.9905,-1.6405,-1.0526,-1.5741,9.8662,3.7434,1.4942,-1.2043,-2.4549,-1.8588,2.8706,9.4618,-0.8359,0.2273,-4.282,2.1335,-5.0152,8.696,0.713444,0,1698374926,82
-0.1995,-2.7978,-0.2169,1.5313,0.9682,-1.787,-0.4165,-1.3298,9.9171,3.6263,1.7141,-1.4147,-2.7612,-1.6958,3.0091,9.5393,-0.9168,0.1321,-4.3567,2.1348,-4.9535,8.6684,0.36744,0,1698374926,83
-0.2254,-2.893,-0.2019,1.4955,1.1494,-1.7943,0.2292,-0.8546,9.6822,3.4044,1.8441,-1.5559,-3.0195,-1.4765,3.1662,9.6048,-0.9063,0.0325,-4.4011,2.1729,-4.9234,8.6336,0.093054,0,1698374926,83
-0.2535,-2.8258,-0.1851,1.4615,1.0481,-1.6602,0.8373,-0.3049,9.264,3.2427,1.8658,-1.6537,-3.2014,-1.1984,3.3122,9.5911,-0.8104,0.0592,-4.4441,2.2541,-4.8917,8.5654,-0.115425,0,1698374926,84
-0.283,-2.7136,-0.1685,1.4687,0.9073,-1.4197,1.4323,0.1192,8.8788,3.1425,1.8068,-1.6129,-3.312,-0.8905,3.4099,9.4537,-0.6397,0.2742,-4.509,2.3501,-4.8193,8.429,-0.231809,0,1698374926,85
-0.31,-2.7017,-0.1526,1.5369,0.6266,-1.0155,2.0062,0.5619,8.4965,2.9185,1.7141,-1.4857,-3.3605,-0.5671,3.4312,9.1789,-0.4116,0.6133,-4.6106,2.4281,-4.6719,8.2151,-0.115969,0,1698374926,86
-0.3352,-2.6557,-0.1369,1.5869,0.2398,-0.4869,2.5473,0.9416,8.2652,2.6675,1.6387,-1.2166,-3.3631,-0.2235,3.3994,8.7965,-0.1381,0.9253,-4.7415,2.4529,-4.4615,7.9669,0.133096,0,1698374926,87
-0.36,-2.5351,-0.1211,1.6329,0.0826,0.2126,3.0588,1.1358,8.0394,2.6155,1.5869,-0.7552,-3.343,0.0956,3.313,8.3806,0.191,1.1004,-4.8806,2.4248,-4.2205,7.6956,0.326585,0,1698374926,88
-0.3837,-2.46,-0.1055,1.6716,0.1616,0.7465,3.4953,1.2291,7.7619,2.7842,1.5357,-0.2128,-3.3317,0.3653,3.172,7.9602,0.5592,1.29,-4.981,2.3768,-3.9708,7.3782,0.476918,0,1698374926,89
-0.4057,-2.3869,-0.0902,1.6497,0.3115,0.9261,3.8327,1.3008,7.51,2.9585,1.4609,0.269,-3.3647,0.582,3.0174,7.5522,0.9363,1.4944,-5.0232,2.293,-3.6815,7.0202,0.593706,0,1698374926,90
