right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.2245,1.2451,-0.1009,-2.2733,1.1967,1.1607,2.0036,1.0207,10.1898,3.4254,-1.9479,1.2337,5.3387,-0.3468,4.1463,9.2465,1.5796,0.9851,1.9321,-2.2292,-4.575,7.3078,0.999465,0,1698371581,30
-0.2088,1.3156,-0.1259,-2.3002,0.9034,1.4386,1.7008,1.1442,10.4221,3.4135,-1.9121,1.4454,5.5626,-0.4586,3.9994,9.1222,1.4783,0.6074,2.176,-2.6316,-4.4546,7.0283,0.999584,0,1698371581,31
-0.1951,1.2754,-0.1509,-2.3288,0.5119,1.7832,1.4,0.9422,10.7191,3.2869,-1.7386,1.6814,5.664,-0.6082,3.8806,9.0903,1.3068,-0.3789,2.5334,-2.8389,-4.413,6.897,0.999677,0,1698371581,32
-0.1834,1.224,-0.176,-2.4025,0.253,1.9196,1.0488,0.4467,10.864,3.1287,-1.4965,1.874,5.6627,-0.829,3.8241,9.1016,1.0713,-1.3563,2.9941,-2.7741,-4.4157,6.937,0.999749,0,1698371581,33
-0.173,1.2024,-0.2012,-2.4237,0.0621,1.6412,0.6405,-0.1566,10.9461,2.9548,-1.2173,1.9777,5.562,-1.117,3.858,9.1198,0.8015,-2.1563,3.4722,-2.4883,-4.4522,7.0752,0.999803,0,1698371581,34
-0.1626,1.2107,-0.2271,-2.3762,-0.1628,1.3969,0.175,-0.6944,10.8904,2.6289,-0.9577,1.9951,5.3576,-1.4283,3.9581,9.1576,0.5417,-2.6687,3.8998,-2.0942,-4.5381,7.2475,0.99726,0,1698371581,35
-0.1522,1.2037,-0.2511,-2.3326,-0.4296,1.3954,-0.276,-1.1915,10.4708,2.3487,-0.8133,1.8698,5.0429,-1.7228,4.0698,9.2127,0.3245,-2.9345,4.2089,-1.6913,-4.6748,7.4129,0.979283,0,1698371581,35
-0.1416,1.1514,-0.2722,-2.248,-0.6922,1.2946,-0.7115,-1.4948,10.0484,2.276,-0.7982,1.6003,4.6025,-1.954,4.1589,9.2608,0.1541,-3.0584,4.368,-1.315,-4.8352,7.5298,0.847908,0,1698371581,36
-0.1303,1.1497,-0.2926,-2.167,-0.7368,0.8106,-1.1103,-1.7108,9.7655,2.246,-0.8922,1.287,4.0661,-2.0496,4.1849,9.2728,0.0217,-3.0626,4.3885,-0.9597,-4.959,7.5779,0.638505,0,1698371581,37
-0.1182,1.1871,-0.3114,-2.1234,-0.5004,0.3018,-1.4524,-1.9719,9.1643,2.2686,-1.0597,0.9882,3.5123,-2.0062,4.1222,9.2466,-0.0487,-2.8536,4.2868,-0.6241,-5.0178,7.5693,0.469255,0,1698371581,38
-0.1055,1.2236,-0.3286,-2.0805,-0.2759,0.0233,-1.7752,-2.0657,8.7257,2.2613,-1.2555,0.694,3.008,-1.8641,3.9799,9.1853,-0.0991,-2.405,4.1388,-0.373,-5.0311,7.519,0.33434,0,1698371581,39
-0.0917,1.2471,-0.3448,-1.9557,0.3262,-0.6588,-2.235,-2.1932,8.3183,2.0511,-1.5508,0.1814,2.3028,-1.4481,3.6159,8.9285,-0.3117,-1.3688,3.8793,-0.1632,-4.9116,7.3707,0.229422,0,1698371581,40
-0.0729,1.2779,-0.3644,-1.8142,0.5306,-0.958,-2.3831,-2.1707,7.9825,1.9978,-1.6318,0.0511,2.1052,-1.2253,3.4707,8.7448,-0.4475,-0.9219,3.8308,-0.1567,-4.7743,7.2721,0.14933,0,1698371581,41
-0.0552,1.2699,-0.3822,-1.6862,0.5223,-1.233,-2.4896,-2.0057,8.2017,1.9452,-1.6905,0.036,1.99,-1.0132,3.3526,8.5181,-0.5793,-0.5322,3.8562,-0.1648,-4.6303,7.1852,0.091548,0,1698371581,42
-0.0433,1.2213,-0.3937,-1.5542,0.6199,-1.5063,-2.5485,-1.8559,8.3127,1.8968,-1.6866,0.0915,1.9159,-0.8543,3.2389,8.2907,-0.7166,-0.2899,3.9151,-0.1764,-4.5069,7.0994,0.051591,0,1698371581,42
-0.0321,1.1771,-0.4049,-1.4345,0.6326,-1.7262,-2.5508,-1.7364,8.1543,1.8496,-1.6018,0.1594,1.8354,-0.7529,3.1388,8.1107,-0.8651,-0.199,3.9626,-0.1848,-4.4092,7.0092,-0.050602,0,1698371581,43
-0.0214,1.131,-0.4166,-1.3377,0.4064,-1.8613,-2.5329,-1.5227,8.5241,1.6483,-1.4601,0.2053,1.7182,-0.6722,3.0702,7.978,-1.0196,-0.182,3.9824,-0.1679,-4.3409,6.9351,-0.232524,0,1698371581,44
-0.0115,1.0951,-0.4283,-1.2895,0.1736,-1.9875,-2.5165,-1.3794,8.953,1.4077,-1.2512,0.2043,1.5378,-0.5945,3.022,7.9001,-1.1523,-0.1313,3.9748,-0.1261,-4.3051,6.9067,-0.403646,0,1698371581,45
-0.0024,1.0359,-0.4395,-1.2412,-0.1819,-2.0974,-2.4859,-1.2657,9.2295,1.1915,-0.9901,0.1626,1.2937,-0.5203,3.007,7.8845,-1.2546,-0.0237,3.9442,-0.0712,-4.2795,6.9287,-0.536794,0,1698371581,46
0.006,0.9905,-0.4499,-1.1712,-0.5552,-2.2024,-2.4305,-1.2437,9.4945,1.0294,-0.7336,0.1302,1.0129,-0.4541,3.0218,7.8991,-1.3332,0.0922,3.8829,-0.0067,-4.266,6.9819,-0.640214,0,1698371581,47
0.0139,0.9845,-0.459,-1.1079,-0.8818,-2.2967,-2.3262,-1.3138,9.5322,0.9217,-0.5267,0.1273,0.7206,-0.399,3.0699,7.9342,-1.4122,0.2172,3.7969,0.0611,-4.2747,7.0248,-0.720543,0,1698371581,48
0.0217,0.9571,-0.4664,-1.0225,-1.1618,-2.3896,-2.1719,-1.3986,9.5094,0.8185,-0.3856,0.1513,0.4467,-0.3462,3.1316,7.9733,-1.505,0.3765,3.7199,0.1234,-4.2949,7.0504,-0.782938,0,1698371581,49
0.0297,0.9207,-0.4713,-0.8864,-1.3496,-2.437,-1.983,-1.4274,9.2763,0.7309,-0.287,0.199,0.2084,-0.2911,3.1715,8.0357,-1.5899,0.5709,3.6397,0.2001,-4.3197,7.0943,-0.831401,0,1698371581,50
0.0378,0.9125,-0.474,-0.7305,-1.5141,-2.4091,-1.7587,-1.3303,8.9124,0.6487,-0.2105,0.254,0.0123,-0.2389,3.1969,8.1496,-1.655,0.8038,3.4973,0.2802,-4.3466,7.1525,-0.869044,0,1698371581,50
0.047,0.9017,-0.4752,-0.5784,-1.6505,-2.3431,-1.5095,-1.2164,8.738,0.6497,-0.1621,0.2941,-0.1418,-0.1909,3.2104,8.2643,-1.6911,1.0477,3.2733,0.3176,-4.3735,7.2164,-0.898283,0,1698371581,51
0.0563,0.8844,-0.4751,-0.4386,-1.6762,-2.2407,-1.2546,-1.1402,8.668,0.7227,-0.1425,0.3039,-0.2725,-0.1419,3.2151,8.3451,-1.6867,1.2363,2.9792,0.286,-4.4125,7.2826,-0.920993,0,1698371581,52
0.0655,0.8895,-0.4739,-0.2962,-1.6247,-2.1918,-1.0191,-1.0991,8.5075,0.9064,-0.1374,0.2894,-0.3971,-0.0942,3.2257,8.3948,-1.6552,1.3819,2.6416,0.2013,-4.4674,7.3421,-0.938633,0,1698371581,53
0.0753,0.8864,-0.4713,-0.1411,-1.7977,-2.055,-0.7774,-1.0483,8.3898,0.9764,-0.1369,0.2594,-0.5186,-0.0593,3.2397,8.4352,-1.6247,1.5181,2.2976,0.0869,-4.5346,7.3815,-0.952335,0,1698371581,54
0.0854,0.8786,-0.4663,0.039,-2.0514,-1.8533,-0.5274,-0.9348,8.5339,0.7835,-0.1484,0.2191,-0.6376,-0.0233,3.2483,8.4816,-1.5977,1.6161,1.9572,-0.0443,-4.6117,7.4029,-0.962977,0,1698371581,55
0.096,0.8844,-0.4574,0.2428,-2.0456,-1.7691,-0.2532,-0.8517,8.3761,0.6801,-0.1685,0.1656,-0.742,0.0054,3.2742,8.5027,-1.7718,1.6523,1.6305,-0.1723,-4.6836,7.4376,-0.971243,0,1698371581,56
0.1057,0.8983,-0.4459,0.4331,-1.846,-1.7139,0.0663,-0.9823,8.0472,0.7285,-0.1721,0.0908,-0.8112,-0.0001,3.3057,8.5335,-1.8892,1.6045,1.3137,-0.2776,-4.7365,7.5031,-0.977664,0,1698371581,57
0.1143,0.9106,-0.4328,0.6127,-1.3909,-1.7724,0.3597,-1.298,7.847,0.8937,-0.1366,-0.0133,-0.8342,-0.0327,3.3511,8.6162,-1.7537,1.4889,0.9876,-0.3658,-4.7722,7.5964,-0.982651,0,1698371581,58
0.1223,0.8867,-0.418,0.7788,-1.0784,-1.6892,0.6183,-1.3081,7.7456,1.0291,-0.0604,-0.1462,-0.8325,-0.047,3.4227,8.7352,-1.6433,1.3472,0.6618,-0.4517,-4.8275,7.6964,-0.986524,0,1698371581,58
0.1301,0.8467,-0.4027,0.9458,-0.9712,-1.5087,0.814,-1.0519,8.1949,1.1922,0.032,-0.3261,-0.8483,-0.06,3.5099,8.8814,-1.5754,1.186,0.3559,-0.5366,-4.9087,7.8046,-0.989533,0,1698371581,59
0.1371,0.7826,-0.3887,1.0421,-0.6254,-1.4494,0.9302,-0.9504,8.9472,1.3381,0.1191,-0.5399,-0.9227,-0.0739,3.5837,9.0321,-1.5398,1.0174,0.0808,-0.6368,-5.0289,7.9549,-0.99187,0,1698371581,60
0.143,0.7163,-0.3773,1.0264,-0.2418,-1.3523,0.9429,-0.7804,9.6152,1.3365,0.1936,-0.7572,-1.0759,-0.0325,3.6368,9.2039,-1.5113,0.8437,-0.1609,-0.7565,-5.1659,8.1254,-0.993685,0,1698371581,61
0.1479,0.6591,-0.3693,0.9193,-0.0759,-1.1848,0.8863,-0.3894,9.8497,1.3741,0.2583,-0.9796,-1.2861,0.0437,3.6946,9.396,-1.4763,0.6978,-0.3607,-0.8766,-5.2782,8.2901,-0.995095,0,1698371581,62
0.1515,0.6028,-0.3661,0.7206,0.0095,-0.9669,0.8091,-0.017,10.332,1.257,0.3366,-1.1719,-1.4912,0.1109,3.7956,9.5686,-1.4321,0.5742,-0.5081,-0.9954,-5.3843,8.4405,-0.99619,0,1698371581,63
0.154,0.5224,-0.3671,0.505,0.2659,-0.8667,0.7125,-0.0033,10.7373,0.9133,0.4281,-1.2881,-1.6215,0.103,3.9716,9.7172,-1.3927,0.4288,-0.6014,-1.084,-5.4612,8.5574,-0.997041,0,1698371581,64
0.156,0.4248,-0.3701,0.3125,0.5153,-0.8425,0.6017,-0.1544,10.6125,0.4939,0.5018,-1.3332,-1.6681,0.0583,4.0787,9.8539,-1.3365,0.217,-0.6695,-1.1285,-5.5431,8.6313,-0.997701,0,1698371581,65
0.1579,0.3652,-0.3739,0.1561,0.7695,-0.909,0.4918,-0.4575,10.6166,0.1,0.5326,-1.3213,-1.6294,-0.0012,4.0921,9.9957,-1.2374,-0.0583,-0.7421,-1.1537,-5.6671,8.6892,-0.998215,0,1698371581,65
0.1595,0.3143,-0.3779,0.0479,1.0607,-1.0876,0.3774,-0.9543,10.605,-0.2981,0.5574,-1.2644,-1.4808,-0.1632,4.1159,10.183,-1.129,-0.3522,-0.8589,-1.1829,-5.769,8.778,-0.998612,0,1698371581,66
0.1604,0.2556,-0.3808,-0.0041,1.263,-1.2783,0.2587,-1.4581,10.6888,-0.4868,0.6686,-1.2389,-1.276,-0.4402,4.1581,10.4772,-1.078,-0.6546,-1.0596,-1.2256,-5.8706,8.9214,-0.998919,0,1698371581,67
0.1606,0.2093,-0.3809,0.0164,1.3792,-1.4434,0.0933,-1.8806,10.9295,-0.1855,0.8854,-1.3436,-1.1612,-0.7632,4.2019,10.8861,-1.1355,-0.9467,-1.3399,-1.2163,-6.0583,9.0965,-0.999158,0,1698371581,68
0.1602,0.1535,-0.3776,0.1088,1.2795,-1.5377,-0.1793,-2.0044,11.6157,0.2983,1.1212,-1.568,-1.2612,-1.0244,4.226,11.325,-1.268,-1.1931,-1.6539,-1.1415,-6.3867,9.2511,-0.999345,0,1698371581,69
0.1588,0.037,-0.3714,0.2395,1.0887,-1.4881,-0.569,-1.8645,12.6522,0.9378,1.277,-1.8633,-1.6115,-1.2081,4.2506,11.7282,-1.3862,-1.3291,-1.943,-1.0376,-6.8486,9.3775,-0.99949,0,1698371581,70
0.1539,-0.1806,-0.3625,0.385,0.793,-1.2715,-0.9817,-1.5463,13.8532,1.7304,1.3162,-2.2027,-2.1436,-1.3385,4.2892,12.0948,-1.4252,-1.2694,-2.2153,-0.946,-7.3218,9.5029,-0.999584,0,1698371581,71
0.1437,-0.4637,-0.3528,0.4961,0.6929,-1.1843,-1.3824,-1.316,14.7769,2.5975,1.2495,-2.5353,-2.7307,-1.3753,4.2997,12.425,-1.3438,-1.0092,-2.4804,-0.8954,-7.6524,9.5729,-0.999457,0,1698371581,72
0.1277,-0.8261,-0.3444,0.5531,1.0575,-1.2588,-1.8563,-1.1037,14.6992,3.456,1.0665,-2.7731,-3.2728,-1.2636,4.2285,12.6403,-1.0804,-0.7141,-2.7417,-0.8152,-7.8667,9.496,-0.998297,0,1698371581,73
0.1067,-1.1595,-0.3392,0.5127,1.3372,-1.3286,-2.3481,-0.8586,13.8347,4.0004,0.7326,-2.7909,-3.6913,-1.0344,4.0697,12.6192,-0.5971,-0.4713,-2.9993,-0.6861,-8.0484,9.2392,-0.984617,0,1698371581,73
0.0821,-1.4229,-0.3381,0.3987,1.6107,-1.4911,-2.7794,-0.9342,13.0116,4.2814,0.2679,-2.5226,-3.9064,-0.8158,3.8218,12.3544,0.0655,-0.2657,-3.276,-0.5875,-8.0869,8.8757,-0.841284,0,1698371581,74
0.0557,-1.7535,-0.3389,0.2815,1.8683,-1.6062,-3.0684,-1.0856,12.0922,4.2101,-0.2064,-2.0151,-3.875,-0.7408,3.5112,11.935,0.8042,-0.1264,-3.6478,-0.5851,-7.9065,8.5308,-0.533256,0,1698371581,75
0.0282,-2.0633,-0.3388,0.2431,2.0275,-1.7083,-3.2213,-0.986,11.0357,3.9231,-0.6396,-1.3993,-3.6222,-0.8403,3.2057,11.4309,1.4871,0.0116,-4.1461,-0.6766,-7.5694,8.2554,-0.207081,0,1698371581,76
0.0002,-2.2507,-0.3354,0.3274,1.9339,-1.8278,-3.1697,-0.6031,10.0013,3.7164,-0.9735,-0.8606,-3.269,-0.9918,2.9354,10.8988,2.0141,0.2295,-4.7028,-0.8024,-7.1993,8.0349,0.059405,0,1698371581,77
-0.0286,-2.3664,-0.3278,0.4608,1.4044,-1.7927,-2.8509,-0.1926,9.5517,3.655,-1.1306,-0.5111,-2.9555,-1.1056,2.7368,10.3844,2.3886,0.4875,-5.217,-0.9125,-6.9158,7.8537,0.265031,0,1698371581,78
-0.0582,-2.5492,-0.3169,0.623,0.8968,-1.7101,-2.4294,-0.2749,9.8089,3.5833,-1.158,-0.3453,-2.7554,-1.199,2.6665,9.924,2.647,0.6682,-5.6386,-1.003,-6.7296,7.6963,0.424851,0,1698371581,79
-0.0874,-2.7473,-0.3051,0.7246,0.5699,-1.7286,-2.0203,-0.6417,9.9849,3.3389,-1.0966,-0.3308,-2.7193,-1.2862,2.6649,9.5821,2.8026,0.7762,-5.9507,-1.0936,-6.6296,7.5455,0.55287,0,1698371581,80
-0.1156,-2.8468,-0.2939,0.7904,0.333,-1.8034,-1.6547,-1.0282,10.1173,3.3629,-0.9399,-0.4277,-2.866,-1.3436,2.6443,9.4203,2.8578,0.8968,-6.1496,-1.218,-6.5858,7.4321,0.652615,0,1698371581,81
-0.1427,-2.8434,-0.2837,0.8336,0.0765,-1.819,-1.3521,-1.3428,10.4466,3.4577,-0.6776,-0.572,-3.1648,-1.3499,2.6094,9.4354,2.8146,1.027,-6.2343,-1.3686,-6.5786,7.3871,0.730096,0,1698371581,81
-0.1686,-2.7467,-0.2744,0.8131,-0.1687,-1.8148,-1.0701,-1.2766,10.7608,3.368,-0.3673,-0.7139,-3.5325,-1.3262,2.5906,9.5458,2.6813,1.158,-6.2097,-1.4814,-6.6189,7.4002,0.790274,0,1698371581,82
-0.1936,-2.6073,-0.2652,0.8092,-0.3259,-1.7707,-0.7437,-1.0632,10.6936,3.3208,-0.0819,-0.8556,-3.9066,-1.2685,2.6192,9.6888,2.4654,1.403,-6.0347,-1.5523,-6.6839,7.4596,0.836972,0,1698371582,83
-0.2177,-2.5556,-0.2551,0.858,-0.4029,-1.6427,-0.3598,-0.7397,10.4689,3.2053,0.1346,-0.9998,-4.2603,-1.1529,2.7107,9.8308,2.1843,1.8736,-5.6993,-1.6171,-6.7299,7.572,0.873265,0,1698371582,84
-0.2412,-2.5745,-0.2434,0.9375,-0.3689,-1.4675,0.1216,-0.4869,10.0501,3.1444,0.2457,-1.1263,-4.5436,-0.9503,2.8171,9.9467,1.9199,2.3857,-5.2735,-1.6797,-6.7463,7.705,0.901531,0,1698371582,85
-0.2634,-2.4769,-0.2311,1.0403,-0.2803,-1.2188,0.6966,-0.3531,9.3921,3.1228,0.245,-1.182,-4.7022,-0.64,2.8844,9.9945,1.81,2.5789,-4.8465,-1.7136,-6.7241,7.7752,0.923509,0,1698371582,86
-0.2843,-2.3,-0.219,1.1487,-0.1944,-0.9201,1.26,-0.1254,9.1467,3.0106,0.1474,-1.0965,-4.6874,-0.2694,2.9135,9.9472,1.8959,2.3149,-4.4849,-1.6862,-6.6509,7.7701,0.940583,0,1698371582,87
-0.3039,-2.1577,-0.2062,1.2278,0.0009,-0.5772,1.8161,0.0018,8.8569,2.881,-0.0077,-0.8494,-4.4824,0.0848,2.8995,9.8215,2.099,1.7493,-4.2067,-1.5735,-6.5255,7.7319,0.953847,0,1698371582,88
-0.3215,-2.0732,-0.1935,1.2868,0.0675,-0.1226,2.1176,0.1802,8.4204,2.8209,-0.1768,-0.4616,-4.1255,0.3818,2.826,9.6182,2.3105,1.0705,-4.0025,-1.3842,-6.3208,7.6491,0.964151,0,1698371582,88
-0.337,-1.9939,-0.1812,1.2798,0.0365,0.3456,2.3697,0.4882,8.5645,2.7344,-0.3354,0.0298,-3.6676,0.5919,2.7152,9.343,2.4662,0.4641,-3.8439,-1.1411,-6.04,7.4877,0.972155,0,1698371582,89
-0.3506,-1.8269,-0.169,1.2656,0.1445,0.7732,2.7939,0.7686,8.7228,2.513,-0.4543,0.5554,-3.1586,0.6941,2.5939,9.0186,2.5462,0.0365,-3.7096,-0.8767,-5.7392,7.2755,0.978372,0,1698371582,90
-0.3626,-1.6384,-0.1567,1.2862,0.1602,1.2263,3.1191,0.957,8.7182,2.2088,-0.5185,1.0336,-2.6499,0.7065,2.478,8.6915,2.5683,-0.1943,-3.5909,-0.6404,-5.4541,7.0465,0.983201,0,1698371582,91
-0.3737,-1.5143,-0.1438,1.3253,0.0685,1.6967,3.3402,1.0753,8.8416,1.9233,-0.5207,1.3947,-2.1831,0.6754,2.3637,8.404,2.5438,-0.2567,-3.4892,-0.4469,-5.1909,6.8193,0.986952,0,1698371582,92
-0.384,-1.3944,-0.1312,1.3463,0.0978,2.0305,3.4701,1.1191,8.8775,1.7745,-0.4542,1.6011,-1.7993,0.6492,2.2621,8.1701,2.4633,-0.1808,-3.3992,-0.3102,-4.9662,6.6114,0.989865,0,1698371582,93
-0.3935,-1.2526,-0.1193,1.323,0.1401,2.2284,3.5004,1.1076,8.8448,1.6974,-0.3335,1.6276,-1.5114,0.6293,2.1794,7.9902,2.3616,0.0281,-3.2926,-0.2514,-4.7983,6.4067,0.992128,0,1698371582,94
-0.4024,-1.1293,-0.1071,1.326,0.1389,2.4103,3.4284,1.1035,8.964,1.4563,-0.1878,1.5392,-1.2912,0.6125,2.1047,7.8676,2.2341,0.2773,-3.1502,-0.2682,-4.681,6.2162,0.993885,0,1698371582,95
-0.4106,-1.0394,-0.0947,1.3264,0.1448,2.549,3.2881,1.017,8.8328,1.2164,-0.0175,1.4159,-1.0988,0.5939,2.051,7.8055,2.0327,0.4402,-2.9893,-0.3329,-4.6048,6.0773,0.995251,0,1698371582,96
-0.4175,-0.973,-0.0824,1.2867,0.0983,2.6252,3.0871,0.8126,8.7561,1.0327,0.1735,1.2972,-0.9017,0.5637,2.0288,7.807,1.7715,0.4781,-2.8192,-0.4037,-4.5679,5.9902,0.996311,0,1698371582,96
-0.4233,-0.8894,-0.0702,1.2262,0.0996,2.6546,2.8279,0.5037,8.8224,0.8107,0.3569,1.2066,-0.6907,0.5204,2.0458,7.8541,1.4954,0.4505,-2.6257,-0.4662,-4.5504,5.9392,0.997135,0,1698371582,97
-0.4275,-0.7815,-0.058,1.1745,0.0401,2.6595,2.4928,0.3124,8.7258,0.6732,0.5189,1.1303,-0.4773,0.4801,2.0806,7.9402,1.2323,0.4119,-2.3586,-0.5147,-4.5665,5.9222,0.997774,0,1698371582,98
-0.4296,-0.6308,-0.0461,1.1396,-0.0879,2.6079,2.0978,0.2015,8.9186,0.5582,0.6404,1.0711,-0.2715,0.4531,2.1178,8.0658,1.0126,0.4033,-2.0711,-0.5107,-4.6073,5.9134,0.998271,0,1698371582,99
-0.4297,-0.4712,-0.0343,1.1451,-0.0705,2.4886,1.6913,-0.025,9.0945,0.4437,0.7059,1.0097,-0.081,0.415,2.1553,8.2075,0.8147,0.2185,-1.8043,-0.4648,-4.6687,5.923,0.998657,0,1698371582,0
-0.4295,-0.3741,-0.0226,1.1902,-0.1798,2.4138,1.2904,-0.1691,9.0406,0.3617,0.7201,0.9305,0.0908,0.3739,2.171,8.3398,0.6661,-0.0196,-1.5476,-0.3827,-4.7663,5.9541,0.998957,0,1698371582,1
-0.4295,-0.298,-0.0112,1.2281,-0.3746,2.3055,0.8937,-0.1877,9.0038,0.4565,0.697,0.8239,0.2414,0.3407,2.1512,8.4695,0.5762,-0.1756,-1.2878,-0.266,-4.8724,5.9985,0.99919,0,1698371582,2
-0.4292,-0.2233,-0.0002,1.2309,-0.525,2.1625,0.5124,-0.1215,8.8191,0.4537,0.6459,0.6762,0.3813,0.3002,2.1272,8.5972,0.5218,-0.3215,-1.045,-0.1264,-4.962,6.0816,0.999371,0,1698371582,3
-0.4277,-0.1238,0.0108,1.215,-0.9384,1.8879,0.1284,-0.2152,9.4195,-0.0333,0.5806,0.49,0.5189,0.2585,2.1118,8.7098,0.4957,-0.4467,-0.8769,0.0472,-5.0377,6.2074,0.999511,0,1698371582,4
-0.4235,0.0312,0.0204,1.1993,-1.2826,1.6149,-0.2304,-0.3943,9.9107,-0.6799,0.5205,0.2899,0.6591,0.2118,2.0835,8.8098,0.443,-0.5951,-0.7753,0.2211,-5.1209,6.3484,0.99962,0,1698371582,4
-0.4162,0.263,0.0284,1.1401,-1.5183,1.6448,-0.5866,-0.1406,9.5639,-0.9779,0.4755,0.1192,0.8157,0.1498,2.0602,8.8891,0.3629,-0.7044,-0.7356,0.3479,-5.2253,6.4879,0.999705,0,1698371582,5
-0.405,0.554,0.036,1.0671,-1.7125,1.7525,-0.94,0.3321,9.1427,-0.8192,0.4449,-0.01,0.9961,0.0888,2.052,8.9769,0.2887,-0.6862,-0.7508,0.4078,-5.3526,6.6523,0.999771,0,1698371582,6
-0.3901,0.8313,0.0435,1.0238,-1.6248,1.8003,-1.2392,0.5506,8.7338,-0.4332,0.4245,-0.1248,1.1865,0.03,2.0568,9.0867,0.2098,-0.4923,-0.7575,0.3994,-5.5007,6.825,0.999822,0,1698371582,7
-0.3725,1.0915,0.0509,0.9996,-1.2992,1.8392,-1.4699,0.5354,8.5477,-0.0781,0.4171,-0.2626,1.3566,-0.0377,2.0748,9.2106,0.146,-0.1371,-0.7081,0.3262,-5.6764,7.0459,0.999861,0,1698371582,8
-0.3533,1.3037,0.0587,0.9593,-0.864,1.9546,-1.6073,0.4575,8.4076,0.1585,0.4217,-0.4421,1.481,-0.107,2.0946,9.3415,0.0853,-0.0393,-0.6161,0.2122,-5.8452,7.2584,0.99989,0,1698371582,9
-0.3347,1.409,0.0668,0.9141,-0.4442,2.1226,-1.6774,0.4398,8.6883,0.2952,0.4311,-0.6641,1.5563,-0.1671,2.1316,9.4897,0.0041,-0.2506,-0.4424,0.1114,-6.0025,7.4484,0.999913,0,1698371582,10
-0.3179,1.4057,0.0751,0.8842,-0.0311,2.2667,-1.6304,0.4135,9.3182,0.3292,0.4453,-0.9073,1.6038,-0.2121,2.2419,9.67,-0.0837,-0.6072,-0.1924,0.0657,-6.1455,7.6894,0.999932,0,1698371582,11
-0.3053,1.2888,0.083,0.8385,0.6817,2.3114,-1.4192,0.3097,8.9115,0.7135,0.47,-1.1363,1.6338,-0.2259,2.3987,9.8761,-0.1749,-1.1493,0.0947,0.085,-6.2441,7.9296,0.999947,0,1698371582,12
-0.2988,1.0762,0.0902,0.7828,1.2848,2.2566,-1.1086,0.0586,8.4232,1.3376,0.5002,-1.2988,1.6537,-0.2116,2.5458,10.1094,-0.2551,-1.6453,0.4233,0.1839,-6.3072,8.1413,0.999959,0,1698371582,12
-0.2975,0.8256,0.0967,0.7221,1.5726,1.9277,-0.7575,-0.209,9.2165,1.4198,0.5228,-1.3807,1.6572,-0.1772,2.658,10.3355,-0.3455,-2.0511,0.78,0.3235,-6.3673,8.3041,0.999968,0,1698371582,13
-0.2986,0.6178,0.1019,0.6352,1.9435,1.7046,-0.4088,-0.444,9.9094,1.0049,0.5251,-1.4187,1.6319,-0.1266,2.7451,10.5285,-0.4174,-2.3423,1.1073,0.4672,-6.4355,8.4204,0.999975,0,1698371582,14
-0.2997,0.485,0.1051,0.5392,2.2018,1.8347,-0.1338,-0.6742,10.1242,0.4895,0.485,-1.4551,1.584,-0.0845,2.836,10.6955,-0.4554,-2.5285,1.3675,0.5904,-6.4838,8.4765,0.999981,0,1698371582,15
-0.2999,0.377,0.1069,0.4654,2.261,1.9519,0.0747,-0.673,10.3158,0.0934,0.4131,-1.5276,1.529,-0.0678,2.9055,10.8413,-0.4934,-2.5513,1.527,0.6488,-6.506,8.5075,0.999985,0,1698371582,16
-0.2997,0.3001,0.1085,0.4011,2.1868,2.0456,0.252,-0.5169,10.6379,-0.1432,0.3784,-1.642,1.4828,-0.0513,2.9673,11.0125,-0.5622,-2.3627,1.5333,0.6176,-6.5438,8.5877,0.999988,0,1698371582,17
-0.2991,0.2782,0.1099,0.3279,2.1743,2.1012,0.3914,-0.3844,10.9175,-0.2382,0.4342,-1.7512,1.4666,0.0043,3.0305,11.2391,-0.6854,-2.0672,1.407,0.4981,-6.6325,8.7511,0.999991,0,1698371582,18
-0.2983,0.2427,0.1102,0.2533,2.18,2.1564,0.481,-0.2523,11.1245,-0.2032,0.5636,-1.8088,1.5119,0.0987,3.1245,11.4837,-0.869,-1.7737,1.2509,0.3134,-6.7627,8.9926,0.999993,0,1698371582,19
-0.2963,0.2537,0.1098,0.1773,2.0634,2.0314,0.5804,-0.3507,12.2212,-0.0689,0.7178,-1.822,1.634,0.209,3.2646,11.7285,-1.072,-1.55,1.1501,0.0718,-6.9391,9.2644,0.999995,0,1698371582,19
-0.2907,0.3984,0.108,0.0553,1.8578,1.8959,0.7479,-0.6039,12.6597,0.303,0.8674,-1.7547,1.8473,0.3288,3.4376,11.9542,-1.2229,-1.4699,1.1545,-0.204,-7.1368,9.5391,0.999995,0,1698371582,20
-0.2814,0.5912,0.1014,-0.1627,1.3069,2.0353,0.8209,-0.5773,12.459,0.7528,0.9913,-1.5695,2.1613,0.4179,3.6845,12.1287,-1.2966,-1.545,1.3036,-0.4527,-7.2744,9.8073,0.999994,0,1698371582,21
