right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.4731,-0.2432,0.0492,0.7184,-0.99,2.2932,0.6384,0.2241,9.5698,0.8154,0.4892,0.4661,0.2927,-7.7996,2.9436,0.6693,0.0335,1.4709,0.2041,-8.1893,0.6421,1.4514,0.467274,0,1698375137.2583,3
-0.4722,-0.131,0.0546,0.6628,-1.3081,2.4632,0.3234,0.413,9.4731,0.7373,0.3242,0.3115,0.2652,-7.8618,2.9611,0.6535,0.1002,1.1313,0.3583,-8.2275,0.5625,1.4211,0.463288,0,1698375137.2695,3
-0.4682,0.0086,0.0594,0.5948,-1.4845,2.3779,-0.0073,0.3179,9.0567,1.2403,0.0998,0.1052,0.1953,-7.9338,3.0134,0.6618,0.1614,0.7737,0.5165,-8.2874,0.5574,1.3767,0.416697,0,1698375137.2795,4
-0.4604,0.2239,0.0635,0.5415,-1.6939,2.2315,-0.375,-0.0666,8.8346,1.6997,-0.1981,-0.0115,0.1324,-8.0032,3.0497,0.6819,0.1382,0.4108,0.6538,-8.3481,0.6242,1.3547,0.394202,0,1698375137.2891,5
-0.4498,0.4752,0.0675,0.5252,-1.791,2.3096,-0.6981,-0.2757,8.7887,1.5479,-0.5189,-0.0629,0.1058,-8.0768,3.0665,0.7039,0.006,0.0641,0.7707,-8.4118,0.7132,1.3706,0.35533,0,1698375137.2994,6
-0.4364,0.6931,0.0726,0.5337,-1.5212,2.3881,-0.9158,-0.397,8.3393,1.3455,-0.8337,-0.0858,0.1072,-8.2131,3.0752,0.7494,-0.1828,-0.1736,0.8504,-8.4875,0.8364,1.4634,0.164167,0,1698375137.3096,7
-0.4209,0.9221,0.0785,0.5546,-1.0748,2.369,-1.0823,-0.4372,7.8591,1.2811,-1.0979,-0.0721,0.1288,-8.4037,3.0932,0.8333,-0.4521,-0.1529,0.8527,-8.5919,0.9609,1.576,-0.079455,0,1698375137.319,8
-0.4058,1.1245,0.0855,0.6261,-0.5474,2.2596,-1.1921,-0.4475,7.4743,1.389,-1.2749,-0.0069,0.1839,-8.5825,3.1361,0.9158,-0.8053,0.0685,0.7914,-8.7498,1.0584,1.6243,-0.277561,0,1698375137.3293,8
-0.3911,1.2386,0.0937,0.7134,-0.1121,2.1848,-1.2449,-0.4142,7.4438,1.344,-1.38,0.1434,0.2898,-8.7336,3.1969,0.9484,-1.2152,0.342,0.7301,-8.9582,1.1168,1.6443,-0.435015,0,1698375137.3395,9
-0.3771,1.2517,0.1023,0.7807,0.2549,2.0969,-1.2068,-0.4783,7.8418,1.1612,-1.4148,0.3309,0.4402,-8.8901,3.261,0.9235,-1.5932,0.6123,0.6757,-9.1856,1.1162,1.6461,-0.558948,0,1698375137.3487,10
-0.3654,1.2294,0.1105,0.8491,0.7266,1.9332,-1.0757,-0.793,8.2368,0.9813,-1.4112,0.474,0.5962,-9.0642,3.3161,0.8499,-1.8561,0.7507,0.6292,-9.4047,1.0828,1.6955,-0.656023,0,1698375137.3584,11
-0.3557,1.161,0.1183,0.8559,1.0632,1.7685,-0.9543,-0.968,8.6333,0.7801,-1.4535,0.6602,0.7507,-9.2398,3.4212,0.7796,-2.0143,0.721,0.6041,-9.589,1.0411,1.8042,-0.731962,0,1698375137.3683,12
-0.3469,1.0707,0.1259,0.8336,1.2181,1.5963,-0.8336,-0.9232,9.221,0.6006,-1.4906,0.7323,0.8817,-9.3749,3.495,0.7418,-2.069,0.5581,0.6034,-9.7437,0.997,1.9236,-0.791378,0,1698375137.3785,13
-0.3394,0.9872,0.1327,0.8139,1.3801,1.4003,-0.6989,-0.9263,9.8273,0.4223,-1.4999,0.6077,0.9698,-9.4772,3.5019,0.7315,-2.0459,0.3141,0.6285,-9.8657,0.9531,2.0624,-0.837752,0,1698375137.3885,14
-0.3334,0.8598,0.1385,0.7684,1.4643,1.2209,-0.5756,-0.9315,10.4044,0.189,-1.5403,0.4546,1.0263,-9.5745,3.5308,0.7585,-1.9827,0.035,0.6735,-9.9664,0.896,2.2062,-0.873859,0,1698375137.3989,14
-0.3291,0.7335,0.1437,0.7276,1.4972,1.0678,-0.4482,-0.8633,10.7668,-0.0336,-1.6271,0.2454,1.0345,-9.6739,3.5933,0.823,-1.909,-0.2874,0.7425,-10.0659,0.8698,2.3211,-0.901897,0,1698375137.409,15
-0.3266,0.6118,0.1487,0.665,1.5015,0.9558,-0.3075,-0.6371,10.9468,-0.1849,-1.7789,-0.0296,1.0041,-9.8385,3.7148,0.9009,-1.8901,-0.6904,0.8489,-10.2568,0.8974,2.4051,-0.923245,0,1698375137.4194,16
-0.3257,0.4854,0.1525,0.5467,1.4,0.8934,-0.1114,-0.42,11.3271,-0.1765,-2.0433,-0.3846,0.9737,-10.0631,3.9219,0.9432,-1.8856,-1.1841,0.9657,-10.6048,0.9596,2.4593,-0.932932,0,1698375137.4294,17
-0.3255,0.3986,0.1544,0.4273,1.1755,0.8442,0.1458,-0.4027,12.0012,0.0329,-2.4746,-0.7635,0.9902,-10.2905,4.1783,0.9422,-1.808,-1.8368,1.0326,-10.9611,1.1074,2.5263,-0.854579,0,1698375137.4395,18
-0.3246,0.3567,0.1548,0.3346,0.8946,0.7641,0.4393,-0.5362,12.5679,0.4197,-2.9689,-1.1021,1.0643,-10.5288,4.3966,0.9066,-1.6889,-2.4955,1.047,-11.2112,1.3329,2.5983,-0.663831,0,1698375137.4499,19
-0.3223,0.3364,0.1545,0.2494,0.7241,0.644,0.7568,-0.7848,12.6796,0.9626,-3.3733,-1.3668,1.1671,-10.7917,4.5745,0.7991,-1.5333,-2.8674,1.0318,-11.4356,1.5173,2.6498,-0.464823,0,1698375137.4589,19
-0.3188,0.3336,0.1539,0.1605,0.6632,0.5448,1.0784,-0.9244,12.5033,1.3857,-3.5826,-1.523,1.2767,-11.0595,4.7319,0.618,-1.3682,-2.9082,0.9825,-11.6593,1.6414,2.6539,-0.308527,0,1698375137.4683,20
-0.315,0.3404,0.1517,0.0549,0.9023,0.1993,1.4364,-1.016,12.1731,1.8134,-3.5398,-1.4918,1.4036,-11.3012,4.8111,0.4279,-1.2936,-2.6664,0.9229,-11.7995,1.7588,2.5484,-0.178614,0,1698375137.4785,21
-0.3119,0.3228,0.1465,-0.1114,1.1656,0.2905,1.798,-0.9771,11.7229,2.1579,-3.1733,-1.246,1.5167,-11.4686,4.7877,0.2629,-1.2646,-2.1224,0.9013,-11.8246,1.8036,2.3025,-0.051483,0,1698375137.4883,22
-0.3097,0.303,0.1377,-0.3629,1.3266,0.6255,2.0507,-0.8014,11.6565,2.1332,-2.5342,-0.9229,1.5176,-11.5038,4.7035,0.1475,-1.2609,-1.4509,0.9433,-11.7434,1.7942,1.9745,0.111438,0,1698375137.4993,23
-0.3058,0.349,0.1241,-0.6927,1.3954,0.7051,2.1319,-0.5137,11.7338,2.027,-1.9056,-0.6235,1.3615,-11.3871,4.6244,0.098,-1.2699,-0.926,1.0356,-11.5387,1.7204,1.6718,0.237387,0,1698375137.5098,24
-0.2971,0.5543,0.1065,-1.0173,1.1318,0.9766,2.0067,-0.0475,11.7826,2.043,-1.5257,-0.3695,1.0928,-11.1205,4.5699,0.116,-1.3527,-0.4979,1.138,-11.1736,1.6245,1.387,0.132721,0,1698375137.5192,25
-0.2842,0.8324,0.0862,-1.3379,1.0191,1.1738,1.7714,0.21,11.6727,2.3058,-1.3924,-0.1749,0.787,-10.6898,4.4934,0.1804,-1.5765,-0.1406,1.2013,-10.6872,1.6426,1.1367,-0.111348,0,1698375137.5291,25
-0.2691,0.9873,0.063,-1.6542,0.9683,1.4318,1.5315,0.2626,11.2575,2.6037,-1.4347,-0.0041,0.4957,-10.1144,4.4337,0.2596,-1.884,0.188,1.1917,-10.1078,1.755,0.955,-0.306274,0,1698375137.5391,26
-0.2537,1.0739,0.0379,-1.8429,0.8657,1.7353,1.3256,0.3036,10.9839,2.7611,-1.586,0.1661,0.2439,-9.4336,4.4256,0.3053,-2.307,0.6351,1.1416,-9.4852,1.9259,0.822,-0.438176,0,1698375137.5498,27
-0.2388,1.1487,0.01,-2.0605,0.6403,1.9812,1.1657,0.2292,10.9187,2.8489,-1.7682,0.3528,0.0382,-8.6862,4.4396,0.2842,-2.7352,1.0837,1.0933,-8.916,2.0611,0.7317,-0.390526,0,1698375137.5601,28
-0.2258,1.1608,-0.0192,-2.3662,0.3076,2.1459,1.0628,0.0048,10.8541,2.916,-1.9933,0.5933,-0.1328,-7.961,4.4224,0.2007,-3.0883,1.4398,1.101,-8.4074,2.1249,0.6576,-0.221336,0,1698375137.5701,29
-0.2148,1.1053,-0.0485,-2.5538,-0.0199,2.1953,1.0246,-0.3055,10.5661,3.0333,-2.2951,0.884,-0.2843,-7.3553,4.3748,0.0565,-3.2611,1.6499,1.1359,-8.0168,2.1614,0.5891,-0.088428,0,1698375137.5799,30
-0.2047,1.0635,-0.0792,-2.7326,-0.4438,2.1426,1.0222,-0.6625,10.4816,2.986,-2.7085,1.224,-0.4011,-6.9671,4.3234,-0.1096,-3.2556,1.6274,1.2074,-7.8166,2.1595,0.5915,0.013702,0,1698375137.59,31
-0.1956,1.0396,-0.1114,-2.9805,-0.8268,2.0939,1.0621,-0.9767,10.1752,2.8629,-3.1778,1.57,-0.4629,-6.8503,4.2619,-0.2717,-3.224,1.3303,1.2978,-7.7929,2.1199,0.6773,0.090058,0,1698375137.6003,31
-0.1873,0.9976,-0.1441,-3.1824,-1.2231,1.9939,1.1042,-1.2184,9.9671,2.7035,-3.5347,1.7662,-0.4896,-6.9598,4.1881,-0.404,-3.1117,0.7536,1.2471,-7.8702,2.0746,0.7439,0.146892,0,1698375137.6103,32
-0.1797,0.9452,-0.1758,-3.2742,-1.4662,1.7237,1.1189,-1.5036,9.9648,2.6031,-3.7208,1.8939,-0.4745,-7.2287,4.0787,-0.5067,-2.8771,-0.0019,1.0397,-8.0256,2.009,0.782,0.189049,0,1698375137.6199,33
-0.1724,0.8877,-0.2054,-3.2238,-1.6908,1.5342,1.087,-1.835,9.68,2.5971,-3.7119,2.069,-0.3912,-7.6078,3.951,-0.5836,-2.521,-0.7337,0.8591,-8.3065,1.9132,0.7945,0.219577,0,1698375137.6304,34
-0.165,0.8376,-0.2327,-3.1254,-1.7996,1.2976,0.9224,-1.9711,9.5106,2.5253,-3.4749,2.2211,-0.2524,-8.0525,3.8651,-0.615,-2.0484,-1.285,0.5757,-8.6384,1.8566,0.7959,0.23947,0,1698375137.6399,35
-0.1571,0.8005,-0.2577,-3.0216,-1.6668,0.9416,0.6011,-1.8961,9.286,2.4591,-3.0624,2.2762,-0.0789,-8.5251,3.8979,-0.6416,-1.5868,-1.5914,0.1774,-8.9335,1.8592,0.8058,0.248559,0,1698375137.6499,36
-0.1487,0.8122,-0.2791,-2.8892,-1.5109,0.5723,0.1632,-1.8293,9.134,2.346,-2.5971,2.2841,0.0575,-8.9358,4.0233,-0.7111,-1.2512,-1.589,-0.0442,-9.1439,1.873,0.7903,0.247857,0,1698375137.6596,36
-0.14,0.8492,-0.298,-2.7285,-1.2235,0.149,-0.3244,-1.8186,8.9077,2.2247,-2.1983,2.4658,0.0587,-9.1684,4.1196,-0.78,-1.1482,-1.127,-0.1175,-9.2173,1.9026,0.7854,0.238258,0,1698375137.6693,37
-0.1308,0.8782,-0.3163,-2.546,-0.9228,-0.2428,-0.8113,-1.7362,8.6825,2.0906,-1.7743,2.7015,-0.0879,-9.2096,4.1399,-0.771,-1.2889,-0.2074,-0.1156,-9.1775,1.927,0.7659,0.178838,0,1698375137.6831,38
-0.1204,0.8984,-0.334,-2.3209,-0.6177,-0.6306,-1.2619,-1.5848,8.5923,1.9753,-1.2276,2.8198,-0.3389,-9.1034,4.114,-0.6858,-1.5124,0.8281,-0.0749,-9.1106,1.9099,0.7777,0.110356,0,1698375137.6937,39
-0.1102,0.9086,-0.3494,-2.1031,-0.1727,-1.0461,-1.6367,-1.5397,8.3792,1.9557,-0.6769,2.9015,-0.6174,-8.9188,4.0765,-0.5757,-1.6612,1.6605,-0.0578,-9.0412,1.8663,0.8684,-0.013448,0,1698375137.7029,40
-0.1017,0.8959,-0.3616,-1.913,0.201,-1.3994,-1.949,-1.5632,8.1477,1.948,-0.2244,2.8993,-0.8592,-8.6974,4.0404,-0.4835,-1.6525,2.1938,-0.2746,-8.9263,1.8071,0.9773,-0.219192,0,1698375137.7132,41
-0.0934,0.8619,-0.3733,-1.7094,0.3575,-1.6492,-2.1993,-1.4675,8.1932,1.8528,0.098,2.7604,-1.0266,-8.4642,3.9533,-0.4119,-1.5596,2.4231,-0.5239,-8.7634,1.7318,1.136,-0.393523,0,1698375137.7227,42
-0.0851,0.8386,-0.3851,-1.5902,0.4493,-1.8892,-2.3665,-1.4098,8.495,1.7844,0.3033,2.6039,-1.109,-8.2553,3.8533,-0.3279,-1.3647,2.3353,-0.6196,-8.5855,1.6526,1.3354,-0.528932,0,1698375137.7326,42
-0.0771,0.8283,-0.3968,-1.5473,0.4489,-2.0833,-2.4511,-1.3901,8.769,1.7508,0.4006,2.5412,-1.2027,-8.07,3.8109,-0.2074,-1.0523,1.9969,-0.7468,-8.3848,1.5997,1.4828,-0.634107,0,1698375137.7435,43
-0.0691,0.8205,-0.4082,-1.4951,0.4018,-2.2247,-2.4555,-1.3729,9.0475,1.6576,0.3756,2.5777,-1.3062,-7.9109,3.7585,-0.0956,-0.7517,1.6174,-0.889,-8.2019,1.5677,1.5756,-0.7158,0,1698375137.7527,44
-0.0616,0.8087,-0.4197,-1.4577,0.355,-2.3669,-2.3968,-1.3858,9.1733,1.6358,0.2761,2.5967,-1.3568,-7.7948,3.664,-0.0286,-0.6588,1.4998,-0.9398,-8.044,1.5308,1.6533,-0.779254,0,1698375137.7631,45
-0.0548,0.793,-0.4308,-1.4012,0.2939,-2.4714,-2.2914,-1.3076,9.2106,1.65,0.1527,2.4631,-1.3671,-7.7217,3.5588,0.0056,-0.6463,1.4878,-1.0176,-7.914,1.5113,1.7356,-0.82854,0,1698375137.7732,46
-0.0486,0.7657,-0.4416,-1.3215,0.1518,-2.5082,-2.1602,-1.1856,9.2708,1.5411,-0.001,2.2622,-1.347,-7.6759,3.4796,0.0241,-0.5735,1.2909,-1.1556,-7.8624,1.4744,1.7739,-0.866822,0,1698375137.7825,47
-0.0429,0.7108,-0.4514,-1.2513,-0.1025,-2.4678,-2.0046,-1.077,9.2794,1.3371,-0.1741,2.073,-1.3211,-7.6718,3.4265,0.023,-0.5383,0.9173,-1.1844,-7.8784,1.4177,1.7376,-0.896557,0,1698375137.7929,47
-0.0376,0.6523,-0.4599,-1.1579,-0.3367,-2.4125,-1.8266,-1.022,9.185,1.2694,-0.3222,1.8748,-1.2815,-7.6837,3.3656,0.0131,-0.505,0.5394,-1.188,-7.9187,1.3793,1.7182,-0.919652,0,1698375137.8031,48
-0.0329,0.6059,-0.4671,-1.0409,-0.4999,-2.4344,-1.6739,-0.9652,9.0574,1.335,-0.3921,1.7048,-1.2302,-7.7038,3.3388,0.0182,-0.422,0.2015,-1.2257,-7.9738,1.3548,1.7531,-0.937571,0,1698375137.8126,49
-0.0284,0.5663,-0.4722,-0.8975,-0.6462,-2.4897,-1.5502,-0.8924,8.9498,1.386,-0.3296,1.5948,-1.1742,-7.7518,3.3423,0.0154,-0.3005,-0.078,-1.2576,-8.0465,1.3489,1.796,-0.951066,0,1698375137.8232,50
-0.0236,0.5431,-0.4751,-0.7387,-0.8025,-2.4534,-1.4276,-0.8006,8.7804,1.3649,-0.143,1.581,-1.1128,-7.8171,3.3381,-0.0043,-0.2129,-0.1792,-1.2551,-8.1308,1.3411,1.8301,-0.940147,0,1698375137.8326,51
-0.0191,0.5283,-0.4768,-0.5911,-0.9111,-2.3511,-1.2865,-0.7456,8.6397,1.2504,0.1051,1.6333,-1.0634,-7.904,3.3629,-0.0461,-0.1005,-0.2561,-1.2387,-8.2569,1.3217,1.8927,-0.871285,0,1698375137.8425,52
-0.0149,0.5133,-0.4773,-0.4571,-0.9878,-2.2589,-1.1453,-0.7956,8.6184,1.0808,0.3719,1.7072,-1.0173,-7.9808,3.4212,-0.0901,0.0881,-0.2826,-1.2429,-8.3666,1.3191,1.9288,-0.770596,0,1698375137.8526,53
-0.0106,0.5011,-0.4771,-0.3497,-1.0899,-2.165,-1.0066,-0.8257,8.6625,0.9774,0.6507,1.6793,-0.9756,-8.0704,3.4878,-0.0879,0.3429,-0.2128,-1.2488,-8.451,1.3185,1.9552,-0.686181,0,1698375137.8626,53
-0.0061,0.4794,-0.4763,-0.2464,-1.2605,-2.0427,-0.858,-0.7958,8.7491,0.9144,0.8894,1.5691,-0.9372,-8.1367,3.5359,-0.0728,0.6414,-0.1885,-1.238,-8.5179,1.3332,1.9984,-0.623914,0,1698375137.873,54
-0.0014,0.451,-0.4729,-0.0578,-1.4168,-1.8847,-0.6668,-0.7608,9.2099,0.7773,1.0032,1.521,-0.9066,-8.1396,3.5911,-0.0413,0.9201,-0.2028,-1.1888,-8.5207,1.3963,2.0103,-0.578369,0,1698375137.8824,55
0.003,0.4447,-0.4653,0.2097,-1.4726,-1.6656,-0.3998,-1.005,9.4341,0.6064,1.0141,1.4393,-0.8998,-8.1363,3.6537,0.0206,1.128,-0.2463,-1.0772,-8.5021,1.4754,2.0503,-0.539457,0,1698375137.8928,56
0.0069,0.4518,-0.4536,0.4929,-1.5867,-1.423,-0.1387,-1.1556,9.1908,0.4451,0.9731,1.2497,-0.9252,-8.1332,3.7155,0.0563,1.2503,-0.3167,-0.9795,-8.4753,1.5776,2.0854,-0.480961,0,1698375137.903,57
0.0114,0.461,-0.4388,0.7853,-1.6011,-1.3036,0.0709,-0.9852,8.7241,0.5071,0.8944,1.0538,-0.9688,-8.147,3.7675,0.082,1.278,-0.5513,-0.9257,-8.4777,1.6641,2.0731,-0.385986,0,1698375137.9129,58
0.0172,0.4905,-0.4217,1.01,-1.4189,-1.2757,0.232,-0.858,8.3161,0.7231,0.8614,0.8796,-0.9933,-8.1781,3.8116,0.1142,1.2271,-0.5724,-0.8967,-8.5074,1.7252,2.0261,-0.285326,0,1698375137.9226,58
0.0243,0.5369,-0.4029,1.223,-1.0414,-1.2727,0.4015,-0.9607,8.2128,0.7562,0.9074,0.6641,-0.9868,-8.2228,3.8651,0.1176,1.1611,-0.2351,-0.8904,-8.5475,1.7865,1.9682,-0.220199,0,1698375137.9334,59
0.0329,0.612,-0.3831,1.4616,-0.5802,-1.1988,0.568,-1.2629,8.0909,0.6106,0.932,0.4439,-0.9502,-8.2717,3.9112,0.1175,1.0791,0.0141,-0.8779,-8.6309,1.8451,1.9407,-0.209173,0,1698375137.9431,60
0.0426,0.7271,-0.3635,1.6485,-0.1249,-1.0988,0.6957,-1.4617,8.0748,0.532,0.8676,0.2448,-0.8979,-8.3517,3.9545,0.1447,0.9559,0.1403,-0.8647,-8.7477,1.9061,1.9596,-0.210393,0,1698375137.9525,61
0.0529,0.8175,-0.3447,1.7697,0.401,-1.0944,0.771,-1.5523,8.1208,0.6203,0.7519,0.0543,-0.8445,-8.4838,4.0128,0.2054,0.8022,0.1864,-0.8672,-8.9023,1.9559,2.0205,-0.197505,0,1698375137.9626,62
0.0636,0.8493,-0.3271,1.8175,0.9065,-1.0961,0.8065,-1.5673,8.458,0.6577,0.6076,-0.1252,-0.7842,-8.6487,4.0957,0.2758,0.6299,0.1438,-0.9076,-9.0847,1.9855,2.1221,-0.18545,0,1698375137.9731,63
0.074,0.8744,-0.3111,1.7897,1.3128,-1.0301,0.8119,-1.5625,9.0853,0.5846,0.4545,-0.3038,-0.6931,-8.8452,4.1742,0.3508,0.4953,-0.0888,-0.9841,-9.3047,2.0058,2.2454,-0.161347,0,1698375137.983,64
0.0834,0.8701,-0.2973,1.6765,1.5526,-0.9277,0.7547,-1.5258,9.8655,0.531,0.3485,-0.4817,-0.5789,-9.0612,4.236,0.4214,0.395,-0.4279,-1.0614,-9.5383,1.9834,2.3591,-0.146294,0,1698375137.9939,64
0.0917,0.8357,-0.2856,1.5075,1.6655,-0.8592,0.6396,-1.3404,10.6302,0.5538,0.3402,-0.6378,-0.4638,-9.2466,4.295,0.443,0.3154,-0.693,-1.1155,-9.7327,1.8975,2.426,-0.152189,0,1698375138.0048,65
0.0988,0.7931,-0.2763,1.3107,1.292,-0.5596,0.2475,-0.7639,11.6653,0.5133,0.4469,-0.7826,-0.2667,-9.4437,4.439,0.4173,0.3295,-1.0341,-0.9772,-10.0469,1.7238,2.4989,-0.155219,0,1698375138.0155,66
0.1041,0.7001,-0.27,1.0909,1.1078,-0.4421,0.0411,-0.7219,11.631,0.5975,0.4303,-0.9355,-0.246,-9.5562,4.4954,0.4319,0.446,-1.3198,-0.826,-10.2159,1.6916,2.5437,-0.151276,0,1698375138.0261,67
0.1078,0.5937,-0.2672,0.8583,0.928,-0.3662,-0.1755,-0.7112,11.6274,0.7177,0.345,-1.2374,-0.2665,-9.7418,4.5809,0.4416,0.5451,-1.7096,-0.6744,-10.4329,1.7203,2.5942,-0.143797,0,1698375138.0361,68
0.1106,0.5161,-0.2669,0.6727,0.8651,-0.3685,-0.3863,-0.7483,12.0856,0.6847,0.1321,-1.5912,-0.2893,-9.981,4.6992,0.4288,0.5896,-2.1436,-0.5413,-10.6649,1.787,2.6324,-0.134356,0,1698375138.0468,69
0.1125,0.431,-0.2664,0.548,0.881,-0.367,-0.5696,-1.0156,12.2106,0.7758,-0.1985,-1.8652,-0.2729,-10.2147,4.7756,0.395,0.5679,-2.4986,-0.4405,-10.8691,1.8244,2.6169,-0.106913,0,1698375138.0565,69
0.1132,0.3342,-0.2646,0.4836,0.4059,-0.0488,-0.7649,-0.9262,12.0647,0.9102,-0.59,-2.1581,-0.1111,-10.4507,4.7475,0.2988,0.5494,-2.6857,-0.404,-11.0672,1.7708,2.5562,-0.064418,0,1698375138.0665,70
0.113,0.2588,-0.2606,0.4814,-0.0466,0.2794,-0.9532,-0.5951,11.9878,1.0496,-0.9231,-2.279,0.1041,-10.6768,4.7361,0.2102,0.5853,-2.716,-0.4319,-11.2233,1.6888,2.4984,-0.03032,0,1698375138.0769,71
0.1127,0.194,-0.2537,0.5458,-0.0163,0.3058,-1.1591,-0.6312,11.6377,1.5032,-1.0735,-2.2273,0.2252,-10.8604,4.7059,0.0876,0.6251,-2.6014,-0.4987,-11.2969,1.6348,2.4356,-0.005856,0,1698375138.0862,72
0.1117,0.1076,-0.2456,0.6521,0.1648,0.3963,-1.3651,-0.7877,11.4642,1.8483,-1.0327,-2.147,0.2742,-10.9924,4.5469,-0.1361,0.5989,-2.3045,-0.5846,-11.2584,1.5768,2.3197,0.011204,0,1698375138.0968,73
0.1081,-0.0422,-0.2377,0.6938,0.6268,0.4231,-1.5029,-1.0561,11.2525,2.158,-0.7386,-1.9714,0.2892,-10.9855,4.2599,-0.3736,0.53,-1.7953,-0.6625,-11.1088,1.493,2.1492,0.023858,0,1698375138.1065,74
0.1014,-0.2445,-0.2307,0.6695,1.0572,0.3058,-1.5954,-1.3511,10.875,2.5387,-0.2655,-1.7668,0.2855,-10.7798,3.9498,-0.5946,0.5217,-1.1134,-0.7093,-10.8817,1.3581,1.9612,0.03525,0,1698375138.1165,75
0.091,-0.4844,-0.2245,0.6549,1.2305,0.2046,-1.5889,-1.4276,10.4329,2.7467,0.2766,-1.5644,0.2306,-10.4318,3.7228,-0.7524,0.6413,-0.4201,-0.7133,-10.5793,1.2015,1.8109,0.04719,0,1698375138.1265,75
0.0763,-0.7417,-0.218,0.6679,1.279,0.0611,-1.439,-1.5445,9.9556,2.7441,0.7949,-1.402,0.1829,-9.9853,3.4979,-0.8386,0.793,0.1559,-0.7028,-10.2061,1.0641,1.722,-0.047097,0,1698375138.1365,76
0.0574,-1.0559,-0.2107,0.698,1.2281,-0.0793,-1.193,-1.7382,9.6945,2.5997,1.2443,-1.2436,0.2004,-9.4571,3.2323,-0.8753,0.9083,0.6433,-0.6938,-9.7526,0.9205,1.6297,-0.238948,0,1698375138.1469,77
0.0343,-1.4177,-0.2027,0.7649,1.1442,-0.2752,-0.9014,-1.863,9.3171,2.5375,1.7049,-1.0336,0.2676,-8.8918,2.9359,-0.8747,1.0413,1.073,-0.6748,-9.2402,0.7469,1.4922,-0.404351,0,1698375138.1563,78
0.0093,-1.7645,-0.194,0.8221,1.0492,-0.5672,-0.6246,-1.9164,8.8874,2.5854,2.2145,-0.7921,0.3633,-8.3308,2.6317,-0.885,1.1966,1.4486,-0.6201,-8.6859,0.5512,1.3485,-0.533006,0,1698375138.166,79
-0.0168,-2.0209,-0.1852,0.8572,0.9081,-0.8323,-0.3747,-1.8619,8.6218,2.5723,2.7577,-0.584,0.447,-7.804,2.3478,-0.9472,1.405,1.7488,-0.4974,-8.1549,0.3398,1.1891,-0.583569,0,1698375138.177,80
-0.0461,-2.2063,-0.1759,0.8938,0.8326,-1.1499,-0.1908,-1.7183,8.4091,2.5285,3.2818,-0.4105,0.4575,-7.3549,2.1319,-1.0356,1.7126,1.8976,-0.3204,-7.7638,0.1489,1.0075,-0.458142,0,1698375138.1878,81
-0.0773,-2.33,-0.1667,0.9102,0.7373,-1.5176,-0.0871,-1.5041,8.3388,2.5757,3.6941,-0.3123,0.3992,-7.0756,1.9954,-1.1176,2.0555,1.8334,-0.1181,-7.5493,0.0151,0.8505,-0.221282,0,1698375138.1975,81
-0.1068,-2.3484,-0.1581,0.9266,0.6445,-1.8381,-0.0876,-1.3131,8.4549,2.618,3.8882,-0.3801,0.3445,-7.0308,1.9266,-1.1682,2.3789,1.5253,0.045,-7.4901,-0.0635,0.7592,-0.002589,0,1698375138.2077,82
-0.1348,-2.356,-0.1499,0.9163,0.4983,-2.0589,-0.2107,-0.982,8.7924,2.5512,3.8728,-0.6117,0.2876,-7.1898,1.9402,-1.1402,2.6736,1.1079,0.1649,-7.5877,-0.0866,0.71,0.185762,0,1698375138.2176,83
-0.1629,-2.4237,-0.1415,0.884,0.4027,-2.2347,-0.3616,-0.5898,9.0192,2.5944,3.7142,-0.9348,0.1964,-7.5262,2.0635,-1.0233,2.8692,0.488,0.1702,-7.8655,0.0109,0.7594,0.347462,0,1698375138.2277,84
-0.1902,-2.4996,-0.1323,0.8743,0.2815,-2.3133,-0.5386,-0.0976,9.4458,2.5056,3.4044,-1.2676,0.1197,-7.9905,2.2676,-0.8573,2.8567,-0.2892,0.0644,-8.3117,0.1752,0.8884,0.486892,0,1698375138.2374,85
-0.2165,-2.5301,-0.1223,0.881,0.2317,-2.4085,-0.6709,0.2562,10.0311,2.4299,3.0044,-1.4706,0.1095,-8.5315,2.514,-0.709,2.8001,-1.0796,-0.1464,-8.9061,0.3452,1.0036,0.599372,0,1698375138.2481,86
-0.2426,-2.5374,-0.1109,0.8988,0.2263,-2.4457,-0.7191,0.4192,10.2959,2.4337,2.6921,-1.4161,0.169,-9.0735,2.7931,-0.6672,2.9224,-1.8332,-0.5232,-9.5038,0.5137,1.0882,0.687507,0,1698375138.2584,86
-0.2677,-2.4537,-0.0991,0.9114,0.1905,-2.3272,-0.6714,0.5907,10.4423,2.3658,2.55,-1.1685,0.2714,-9.5317,3.0545,-0.766,3.2823,-2.1637,-0.9267,-10.0027,0.6202,1.0628,0.756375,0,1698375138.2692,87
