right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
-0.0875,0.2639,-0.4051,-0.1579,-1.2746,-0.4335,-0.341,-0.991,9.6433,1.5364,1.6411,0.6086,0.0607,9.421,0.8403,3.0527,0.3009,0.7072,0.3723,9.5145,0.2596,1.2232,-0.93267,0,1698375506.8911,51
-0.0846,0.2926,-0.405,-0.1241,-1.536,-0.2939,-0.2021,-0.9994,9.7122,1.482,1.3656,0.5508,0.0662,9.4472,0.8418,3.0163,0.2969,0.7085,0.3637,9.503,0.2419,1.2147,-0.946715,0,1698375506.9011,51
-0.0812,0.3322,-0.4049,-0.1111,-1.5013,-0.188,-0.0908,-0.939,9.7572,1.49,1.1413,0.4224,0.0271,9.4978,0.8241,3.0001,0.2869,0.6371,0.3664,9.4874,0.199,1.2151,-0.957709,0,1698375506.9102,52
-0.0772,0.366,-0.4048,-0.0864,-1.3729,-0.1176,0.0007,-0.887,9.5687,1.555,1.0796,0.3448,-0.0059,9.5125,0.788,3.0182,0.257,0.5833,0.3591,9.445,0.1534,1.2747,-0.966117,0,1698375506.9202,53
-0.0734,0.3554,-0.4044,-0.0429,-1.1053,-0.1244,0.0821,-0.8964,9.3699,1.6937,1.1083,0.2828,0.0273,9.4851,0.7495,3.0302,0.2576,0.5892,0.3543,9.391,0.1262,1.329,-0.972545,0,1698375506.9304,53
-0.0702,0.3123,-0.4034,0.013,-0.9026,-0.1109,0.1486,-0.9526,9.3133,1.7132,1.1128,0.2279,0.0915,9.4478,0.7311,3.0076,0.2794,0.5308,0.3804,9.3534,0.0969,1.3129,-0.976882,0,1698375506.9411,54
-0.0679,0.2936,-0.4012,0.069,-0.9351,0.0147,0.2123,-0.8607,9.2375,1.6514,0.985,0.0531,0.0782,9.44,0.7369,2.9233,0.2963,0.3423,0.4109,9.3471,0.1035,1.2788,-0.977925,0,1698375506.9511,55
-0.0658,0.2928,-0.3978,0.1474,-1.0252,0.1079,0.2703,-0.726,9.249,1.6366,0.8065,-0.0835,0.0194,9.4523,0.7382,2.8592,0.3018,-0.2618,0.4517,9.3642,0.1348,1.245,-0.972588,0,1698375506.9605,55
-0.0629,0.2932,-0.3936,0.246,-1.0167,0.1497,0.3204,-0.7673,9.2726,1.5475,0.7088,-0.0081,0.006,9.4347,0.714,2.8465,0.295,-0.6347,0.5233,9.3828,0.1447,1.2188,-0.953858,0,1698375506.9704,56
-0.0587,0.3395,-0.388,0.3304,-0.9037,0.1889,0.3823,-0.9052,9.2211,1.4858,0.6005,0.1306,0.0579,9.4062,0.6987,2.8094,0.2351,-0.5034,0.5884,9.3935,0.1224,1.2092,-0.931637,0,1698375506.9804,57
-0.0537,0.419,-0.3819,0.4046,-0.694,0.2288,0.4688,-0.988,9.2477,1.4333,0.4925,0.3295,0.1689,9.3957,0.7139,2.772,0.0872,-0.225,0.6227,9.3857,0.0968,1.2495,-0.924344,0,1698375506.9904,57
-0.0486,0.469,-0.3758,0.4528,-0.4902,0.27,0.5649,-1.0104,9.3194,1.3477,0.3634,0.4934,0.2986,9.3979,0.728,2.7574,-0.0089,-0.0207,0.6605,9.3912,0.0748,1.3046,-0.926886,0,1698375507.0001,58
-0.043,0.4959,-0.3693,0.4907,-0.3481,0.3267,0.6336,-0.9676,9.2957,1.2683,0.1627,0.5295,0.4095,9.4308,0.7302,2.7413,0.0204,-0.1185,0.7205,9.4161,0.0505,1.3164,-0.923063,0,1698375507.0109,59
-0.0369,0.5464,-0.3625,0.5195,-0.1849,0.3417,0.6836,-0.9555,9.1924,1.2345,-0.0896,0.4058,0.5042,9.4736,0.7204,2.7137,0.0969,-0.203,0.791,9.4346,0.0279,1.2967,-0.911608,0,1698375507.0202,59
-0.031,0.5562,-0.3559,0.5542,-0.0283,0.3091,0.742,-1.0503,9.1786,1.2379,-0.3469,0.1461,0.588,9.5062,0.6935,2.6983,0.1324,-0.2379,0.8866,9.4487,-0.0164,1.2571,-0.910963,0,1698375507.0303,60
-0.0257,0.5291,-0.3492,0.608,0.0516,0.3179,0.7942,-1.1673,9.2147,1.2234,-0.5706,-0.0487,0.6718,9.5452,0.6716,2.6777,0.1054,-0.323,1.0009,9.4842,-0.074,1.2154,-0.922946,0,1698375507.0405,61
-0.0203,0.5277,-0.3427,0.6182,0.0872,0.3341,0.8134,-1.2536,9.3919,1.1707,-0.7708,-0.0961,0.7651,9.5811,0.6452,2.6395,0.0291,-0.4598,1.1187,9.53,-0.1084,1.1704,-0.936106,0,1698375507.0515,61
-0.0142,0.5321,-0.3366,0.584,0.1225,0.3211,0.7874,-1.3321,9.5351,1.1499,-0.9552,-0.2037,0.8596,9.6063,0.5991,2.5837,0.0184,-0.3761,1.2281,9.5869,-0.1049,1.1349,-0.948819,0,1698375507.0613,62
-0.0082,0.5407,-0.3308,0.5783,0.1969,0.2777,0.7298,-1.4327,9.4769,1.1716,-1.1454,-0.4653,0.9365,9.6219,0.5482,2.5098,0.0996,-0.1423,1.3071,9.6349,-0.1179,1.0734,-0.959811,0,1698375507.0712,63
-0.0028,0.5582,-0.3263,0.5654,0.2622,0.2654,0.6466,-1.4541,9.4384,1.1783,-1.2854,-0.7069,0.9962,9.6436,0.4989,2.4621,0.1251,-0.0919,1.3701,9.654,-0.1585,0.981,-0.968574,0,1698375507.0801,63
0.0029,0.56,-0.323,0.4955,0.2551,0.2924,0.5369,-1.3668,9.5413,1.1403,-1.3456,-0.7854,1.0468,9.6607,0.4517,2.441,0.1552,-0.3042,1.3893,9.6739,-0.1596,0.9151,-0.975316,0,1698375507.0905,64
0.0086,0.5336,-0.3205,0.4366,0.2521,0.2734,0.4414,-1.3126,9.7471,1.0703,-1.4051,-0.751,1.0725,9.6708,0.4207,2.4226,0.2399,-0.5202,1.3803,9.7086,-0.1748,0.8923,-0.979889,0,1698375507.1002,64
