right q,right q dot,left q,left q dot,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,Label
-0.074,-0.9736,0.0908,0.7615,-0.4709,0.0228,0.8056,0.1614,0.0873,-0.3787,-0.3788,-0.1101,0.8143,0.2958,-0.0209,-0.5267,82
-0.0852,-0.8977,0.0999,0.7353,-0.4635,0.0218,0.8067,0.1703,0.087,-0.3694,-0.3686,-0.1045,0.818,0.2979,-0.0073,-0.5223,83
-0.0955,-0.8218,0.1087,0.7082,-0.4558,0.0205,0.8072,0.1795,0.0862,-0.3598,-0.3587,-0.0993,0.8208,0.298,0.0081,-0.5165,83
-0.0955,-0.8218,0.1087,0.7082,-0.4558,0.0205,0.8072,0.1795,0.0862,-0.3598,-0.3587,-0.0993,0.8208,0.298,0.0081,-0.5165,83
-0.1048,-0.7471,0.1172,0.681,-0.4479,0.0191,0.8072,0.1889,0.0849,-0.3501,-0.3494,-0.0946,0.8225,0.2963,0.0252,-0.5095,84
-0.1132,-0.6746,0.1253,0.6543,-0.44,0.0175,0.8064,0.1981,0.0834,-0.3403,-0.3406,-0.0905,0.8233,0.2931,0.044,-0.5013,84
-0.1132,-0.6746,0.1253,0.6543,-0.44,0.0175,0.8064,0.1981,0.0834,-0.3403,-0.3406,-0.0905,0.8233,0.2931,0.044,-0.5013,84
-0.1207,-0.605,0.1332,0.6286,-0.4321,0.0159,0.805,0.2071,0.082,-0.3305,-0.3325,-0.087,0.823,0.2886,0.0641,-0.4921,85
-0.1274,-0.5394,0.1408,0.6045,-0.4242,0.0141,0.8029,0.2155,0.0807,-0.3208,-0.325,-0.0841,0.8217,0.2832,0.0852,-0.482,85
-0.1274,-0.5394,0.1408,0.6045,-0.4242,0.0141,0.8029,0.2155,0.0807,-0.3208,-0.325,-0.0841,0.8217,0.2832,0.0852,-0.482,85
-0.1333,-0.4783,0.1481,0.5823,-0.4166,0.0123,0.8003,0.2232,0.0798,-0.3114,-0.3184,-0.0819,0.8194,0.2771,0.1072,-0.4712,85
-0.1385,-0.4223,0.1551,0.5623,-0.4091,0.0106,0.7971,0.2299,0.0795,-0.3022,-0.3126,-0.0804,0.8164,0.2708,0.1295,-0.4599,86
-0.1385,-0.4223,0.1551,0.5623,-0.4091,0.0106,0.7971,0.2299,0.0795,-0.3022,-0.3126,-0.0804,0.8164,0.2708,0.1295,-0.4599,86
-0.1431,-0.3718,0.162,0.5446,-0.4021,0.0088,0.7935,0.2355,0.0798,-0.2933,-0.3077,-0.0794,0.8126,0.2644,0.152,-0.4482,86
-0.147,-0.3272,0.1687,0.5294,-0.3955,0.0071,0.7896,0.2397,0.081,-0.2848,-0.3037,-0.0791,0.8082,0.2584,0.1743,-0.4362,87
-0.147,-0.3272,0.1687,0.5294,-0.3955,0.0071,0.7896,0.2397,0.081,-0.2848,-0.3037,-0.0791,0.8082,0.2584,0.1743,-0.4362,87
-0.1505,-0.2885,0.1752,0.5165,-0.3894,0.0054,0.7854,0.2424,0.083,-0.2767,-0.3008,-0.0793,0.8034,0.2529,0.196,-0.4241,87
-0.1536,-0.2559,0.1816,0.5059,-0.3839,0.0038,0.7813,0.2435,0.086,-0.269,-0.2988,-0.0801,0.7983,0.2482,0.2169,-0.412,88
-0.1536,-0.2559,0.1816,0.5059,-0.3839,0.0038,0.7813,0.2435,0.086,-0.269,-0.2988,-0.0801,0.7983,0.2482,0.2169,-0.412,88
-0.1564,-0.2292,0.1879,0.4973,-0.3791,0.0022,0.7772,0.243,0.0899,-0.2619,-0.2979,-0.0812,0.7932,0.2445,0.2364,-0.4,88
-0.1589,-0.2081,0.1941,0.4904,-0.3749,0.0007,0.7734,0.2409,0.0947,-0.2552,-0.2979,-0.0828,0.7881,0.2419,0.2545,-0.3882,88
-0.1589,-0.2081,0.1941,0.4904,-0.3749,0.0007,0.7734,0.2409,0.0947,-0.2552,-0.2979,-0.0828,0.7881,0.2419,0.2545,-0.3882,89
-0.1612,-0.1924,0.2002,0.4849,-0.3715,-0.0008,0.7699,0.2371,0.1004,-0.249,-0.299,-0.0847,0.7833,0.2406,0.2707,-0.3767,89
-0.1634,-0.1817,0.2063,0.4803,-0.3689,-0.0022,0.7669,0.2319,0.1069,-0.2434,-0.3009,-0.0869,0.779,0.2405,0.2848,-0.3656,89
-0.1634,-0.1817,0.2063,0.4803,-0.3689,-0.0022,0.7669,0.2319,0.1069,-0.2434,-0.3009,-0.0869,0.779,0.2405,0.2848,-0.3656,90
-0.1656,-0.1753,0.2123,0.4764,-0.3671,-0.0037,0.7645,0.2252,0.114,-0.2383,-0.3037,-0.0893,0.7751,0.2418,0.2966,-0.3549,90
-0.1677,-0.1728,0.2183,0.4727,-0.366,-0.0051,0.7628,0.2175,0.1216,-0.2337,-0.3073,-0.0918,0.772,0.2443,0.3058,-0.3448,90
-0.1677,-0.1728,0.2183,0.4727,-0.366,-0.0051,0.7628,0.2175,0.1216,-0.2337,-0.3073,-0.0918,0.772,0.2443,0.3058,-0.3448,90
-0.1699,-0.1735,0.2243,0.4689,-0.3657,-0.0067,0.7619,0.2088,0.1296,-0.2297,-0.3115,-0.0943,0.7697,0.2481,0.3124,-0.3352,91
-0.1721,-0.1766,0.2302,0.4645,-0.3662,-0.0082,0.7618,0.1995,0.1378,-0.2261,-0.3162,-0.0968,0.7683,0.2529,0.3162,-0.3263,91
-0.1721,-0.1766,0.2302,0.4645,-0.3662,-0.0082,0.7618,0.1995,0.1378,-0.2261,-0.3162,-0.0968,0.7683,0.2529,0.3162,-0.3263,91
-0.1744,-0.1816,0.236,0.4594,-0.3674,-0.0099,0.7625,0.19,0.146,-0.2231,-0.3213,-0.0993,0.7678,0.2586,0.3172,-0.318,92
-0.1768,-0.1878,0.2418,0.4531,-0.3692,-0.0116,0.764,0.1805,0.1539,-0.2205,-0.3267,-0.1016,0.7684,0.2651,0.3153,-0.3103,92
-0.1768,-0.1878,0.2418,0.4531,-0.3692,-0.0116,0.764,0.1805,0.1539,-0.2205,-0.3267,-0.1016,0.7684,0.2651,0.3153,-0.3103,92
-0.1793,-0.1945,0.2474,0.4456,-0.3716,-0.0134,0.7663,0.1715,0.1614,-0.2183,-0.3323,-0.1038,0.7699,0.2721,0.3106,-0.3033,93
-0.1819,-0.2011,0.253,0.4367,-0.3746,-0.0153,0.7692,0.1633,0.1683,-0.2166,-0.3378,-0.1057,0.7724,0.2794,0.3031,-0.2969,93
-0.1819,-0.2011,0.253,0.4367,-0.3746,-0.0153,0.7692,0.1633,0.1683,-0.2166,-0.3378,-0.1057,0.7724,0.2794,0.3031,-0.2969,93
-0.1846,-0.207,0.2584,0.4264,-0.3781,-0.0172,0.7728,0.156,0.1743,-0.2152,-0.3433,-0.1074,0.7758,0.2867,0.2929,-0.291,93
-0.1874,-0.2119,0.2637,0.4145,-0.382,-0.0191,0.7769,0.1501,0.1794,-0.2141,-0.3485,-0.1088,0.7801,0.2939,0.2803,-0.2858,94
-0.1874,-0.2119,0.2637,0.4145,-0.382,-0.0191,0.7769,0.1501,0.1794,-0.2141,-0.3485,-0.1088,0.7801,0.2939,0.2803,-0.2858,94
-0.1902,-0.2152,0.2689,0.4013,-0.3863,-0.021,0.7815,0.1456,0.1832,-0.2133,-0.3533,-0.11,0.7852,0.3006,0.2653,-0.2809,94
-0.1931,-0.2165,0.2738,0.3869,-0.3909,-0.0228,0.7865,0.1427,0.1858,-0.2126,-0.3577,-0.1108,0.7909,0.3066,0.2482,-0.2765,95
-0.1931,-0.2165,0.2738,0.3869,-0.3909,-0.0228,0.7865,0.1427,0.1858,-0.2126,-0.3577,-0.1108,0.7909,0.3066,0.2482,-0.2765,95
-0.1959,-0.2155,0.2786,0.3713,-0.3958,-0.0246,0.7917,0.1414,0.1869,-0.2119,-0.3616,-0.1115,0.7973,0.3118,0.2292,-0.2722,95
-0.1988,-0.2118,0.2831,0.3547,-0.401,-0.0262,0.7972,0.1415,0.1867,-0.2112,-0.3648,-0.1118,0.804,0.3159,0.2086,-0.268,96
-0.1988,-0.2118,0.2831,0.3547,-0.401,-0.0262,0.7972,0.1415,0.1867,-0.2112,-0.3648,-0.1118,0.804,0.3159,0.2086,-0.268,96
-0.2015,-0.2054,0.2874,0.3374,-0.4063,-0.0276,0.8027,0.1429,0.1849,-0.2102,-0.3674,-0.112,0.8111,0.3189,0.1868,-0.2638,96
-0.2042,-0.1959,0.2916,0.3196,-0.4117,-0.0287,0.8083,0.1455,0.1817,-0.209,-0.3693,-0.112,0.8184,0.3206,0.164,-0.2592,96
-0.2042,-0.1959,0.2916,0.3196,-0.4117,-0.0287,0.8083,0.1455,0.1817,-0.209,-0.3693,-0.112,0.8184,0.3206,0.164,-0.2592,97
-0.2066,-0.1832,0.2954,0.3016,-0.4173,-0.0297,0.8139,0.1489,0.1771,-0.2072,-0.3704,-0.1119,0.8258,0.321,0.1405,-0.2543,97
-0.2089,-0.1673,0.2991,0.2836,-0.4228,-0.0304,0.8194,0.1527,0.1712,-0.2048,-0.3709,-0.1116,0.8332,0.3199,0.1168,-0.2486,97
-0.2089,-0.1673,0.2991,0.2836,-0.4228,-0.0304,0.8194,0.1527,0.1712,-0.2048,-0.3709,-0.1116,0.8332,0.3199,0.1168,-0.2486,98
-0.2109,-0.148,0.3025,0.2659,-0.4284,-0.0308,0.8249,0.1568,0.1642,-0.2016,-0.3708,-0.1113,0.8404,0.3176,0.0931,-0.2422,98
-0.2126,-0.1253,0.3057,0.2488,-0.4339,-0.0309,0.8303,0.1606,0.1561,-0.1975,-0.37,-0.1109,0.8474,0.3139,0.0698,-0.2347,98
-0.2126,-0.1253,0.3057,0.2488,-0.4339,-0.0309,0.8303,0.1606,0.1561,-0.1975,-0.37,-0.1109,0.8474,0.3139,0.0698,-0.2347,99
-0.214,-0.0994,0.3087,0.2326,-0.4394,-0.0307,0.8355,0.1639,0.1471,-0.1924,-0.3688,-0.1105,0.8541,0.309,0.0472,-0.2261,99
-0.215,-0.0701,0.3116,0.2175,-0.4447,-0.0303,0.8407,0.1664,0.1374,-0.1861,-0.3672,-0.1101,0.8605,0.3029,0.0256,-0.2163,99
-0.215,-0.0701,0.3116,0.2175,-0.4447,-0.0303,0.8407,0.1664,0.1374,-0.1861,-0.3672,-0.1101,0.8605,0.3029,0.0256,-0.2163,99
-0.2156,-0.0378,0.3142,0.2038,-0.4499,-0.0295,0.8457,0.1677,0.1272,-0.1786,-0.3654,-0.1097,0.8666,0.296,0.005,-0.205,100
-0.2157,-0.0026,0.3167,0.1917,-0.4549,-0.0285,0.8507,0.1676,0.1166,-0.1699,-0.3636,-0.1092,0.8722,0.2882,-0.0141,-0.1924,0
-0.2157,-0.0026,0.3167,0.1917,-0.4549,-0.0285,0.8507,0.1676,0.1166,-0.1699,-0.3636,-0.1092,0.8722,0.2882,-0.0141,-0.1924,0
-0.2152,0.0351,0.3191,0.1814,-0.4597,-0.0272,0.8556,0.166,0.1058,-0.1598,-0.3618,-0.1087,0.8775,0.2797,-0.0318,-0.1783,1
-0.2143,0.075,0.3213,0.1731,-0.4643,-0.0256,0.8605,0.1627,0.0949,-0.1484,-0.3602,-0.1082,0.8824,0.2708,-0.048,-0.1627,1
-0.2143,0.075,0.3213,0.1731,-0.4643,-0.0256,0.8605,0.1627,0.0949,-0.1484,-0.3602,-0.1082,0.8824,0.2708,-0.048,-0.1627,1
-0.2128,0.1165,0.3235,0.1668,-0.4687,-0.0238,0.8654,0.1576,0.0839,-0.1358,-0.359,-0.1077,0.887,0.2615,-0.0626,-0.1458,2
-0.2108,0.1589,0.3256,0.1626,-0.4729,-0.0217,0.8703,0.1507,0.0729,-0.122,-0.3583,-0.1071,0.8913,0.2519,-0.0756,-0.1276,2
-0.2108,0.1589,0.3256,0.1626,-0.4729,-0.0217,0.8703,0.1507,0.0729,-0.122,-0.3583,-0.1071,0.8913,0.2519,-0.0756,-0.1276,2
-0.2082,0.2015,0.3277,0.1606,-0.4768,-0.0195,0.8752,0.142,0.0621,-0.1071,-0.3582,-0.1064,0.8953,0.2422,-0.0873,-0.1083,2
-0.2051,0.2434,0.3298,0.1608,-0.4806,-0.0171,0.8802,0.1317,0.0513,-0.0912,-0.3588,-0.1057,0.8992,0.2324,-0.0976,-0.0879,3
-0.2051,0.2434,0.3298,0.1608,-0.4806,-0.0171,0.8802,0.1317,0.0513,-0.0912,-0.3588,-0.1057,0.8992,0.2324,-0.0976,-0.0879,3
-0.2014,0.2838,0.3319,0.163,-0.4841,-0.0147,0.8852,0.1199,0.0407,-0.0745,-0.3601,-0.1048,0.9029,0.2226,-0.1067,-0.0666,3
-0.1973,0.3218,0.334,0.1671,-0.4874,-0.0122,0.8902,0.1068,0.0301,-0.0572,-0.3623,-0.1039,0.9065,0.2128,-0.1149,-0.0447,4
-0.1973,0.3218,0.334,0.1671,-0.4874,-0.0122,0.8902,0.1068,0.0301,-0.0572,-0.3623,-0.1039,0.9065,0.2128,-0.1149,-0.0447,4
-0.1927,0.3564,0.3362,0.173,-0.4905,-0.0097,0.8952,0.0927,0.0197,-0.0395,-0.3652,-0.1029,0.91,0.2029,-0.1223,-0.0224,4
-0.1877,0.3871,0.3385,0.1803,-0.4933,-0.0072,0.9002,0.0778,0.0092,-0.0216,-0.369,-0.1018,0.9136,0.193,-0.1292,0,5
-0.1877,0.3871,0.3385,0.1803,-0.4933,-0.0072,0.9002,0.0778,0.0092,-0.0216,-0.369,-0.1018,0.9136,0.193,-0.1292,0,5
-0.1823,0.4129,0.3409,0.1887,-0.496,-0.0048,0.905,0.0625,-0.0011,-0.0037,-0.3736,-0.1006,0.9172,0.1831,-0.1358,0.0223,5
-0.1767,0.4334,0.3434,0.198,-0.4985,-0.0025,0.9098,0.0469,-0.0115,0.0139,-0.379,-0.0994,0.9208,0.1731,-0.1425,0.0443,5
-0.1767,0.4334,0.3434,0.198,-0.4985,-0.0025,0.9098,0.0469,-0.0115,0.0139,-0.379,-0.0994,0.9208,0.1731,-0.1425,0.0443,6
-0.1709,0.4481,0.346,0.2076,-0.5009,-0.0003,0.9144,0.0314,-0.0219,0.0309,-0.385,-0.0981,0.9246,0.1631,-0.1494,0.0656,6
-0.165,0.4567,0.3487,0.2173,-0.5032,0.0019,0.919,0.0162,-0.0322,0.0471,-0.3917,-0.0969,0.9286,0.153,-0.1568,0.086,6
-0.165,0.4567,0.3487,0.2173,-0.5032,0.0019,0.919,0.0162,-0.0322,0.0471,-0.3917,-0.0969,0.9286,0.153,-0.1568,0.086,7
-0.159,0.4591,0.3516,0.2265,-0.5055,0.004,0.9234,0.0013,-0.0426,0.0622,-0.3989,-0.0956,0.9327,0.143,-0.165,0.1052,7
-0.1531,0.4553,0.3545,0.2348,-0.5078,0.006,0.9278,-0.013,-0.053,0.076,-0.4066,-0.0945,0.937,0.1329,-0.1741,0.1232,7
-0.1531,0.4553,0.3545,0.2348,-0.5078,0.006,0.9278,-0.013,-0.053,0.076,-0.4066,-0.0945,0.937,0.1329,-0.1741,0.1232,8
-0.1474,0.4456,0.3575,0.2419,-0.5102,0.008,0.9321,-0.0267,-0.0634,0.0884,-0.4145,-0.0933,0.9416,0.123,-0.1844,0.1396,8
-0.1418,0.4301,0.3606,0.2475,-0.5128,0.01,0.9365,-0.0397,-0.0737,0.0992,-0.4227,-0.0922,0.9465,0.1133,-0.196,0.1545,8
-0.1418,0.4301,0.3606,0.2475,-0.5128,0.01,0.9365,-0.0397,-0.0737,0.0992,-0.4227,-0.0922,0.9465,0.1133,-0.196,0.1545,8
-0.1365,0.4095,0.3637,0.2513,-0.5155,0.012,0.941,-0.0521,-0.084,0.1084,-0.431,-0.0912,0.9517,0.1038,-0.209,0.1678,9
-0.1315,0.3842,0.3668,0.253,-0.5185,0.0141,0.9456,-0.0638,-0.0942,0.1158,-0.4393,-0.0902,0.9572,0.0946,-0.2235,0.1794,9
-0.1315,0.3842,0.3668,0.253,-0.5185,0.0141,0.9456,-0.0638,-0.0942,0.1158,-0.4393,-0.0902,0.9572,0.0946,-0.2235,0.1794,9
-0.1269,0.355,0.3699,0.2525,-0.5217,0.0161,0.9503,-0.0748,-0.1044,0.1216,-0.4474,-0.0892,0.963,0.0858,-0.2395,0.1894,10
-0.1227,0.3225,0.373,0.2496,-0.5252,0.0182,0.9551,-0.085,-0.1144,0.1257,-0.4552,-0.0883,0.969,0.0775,-0.2567,0.1979,10
-0.1227,0.3225,0.373,0.2496,-0.5252,0.0182,0.9551,-0.085,-0.1144,0.1257,-0.4552,-0.0883,0.969,0.0775,-0.2567,0.1979,10
-0.119,0.2877,0.376,0.2444,-0.5289,0.0204,0.9601,-0.0944,-0.1243,0.1283,-0.4625,-0.0872,0.9753,0.0696,-0.2751,0.2049,11
-0.1158,0.2513,0.3789,0.2367,-0.5329,0.0226,0.9651,-0.1031,-0.1341,0.1295,-0.4693,-0.0861,0.9818,0.0622,-0.2944,0.2107,11
-0.1158,0.2513,0.3789,0.2367,-0.5329,0.0226,0.9651,-0.1031,-0.1341,0.1295,-0.4693,-0.0861,0.9818,0.0622,-0.2944,0.2107,11
-0.113,0.2142,0.3817,0.2265,-0.5372,0.025,0.9702,-0.1109,-0.1439,0.1294,-0.4755,-0.0848,0.9884,0.0553,-0.3142,0.2153,12
-0.1107,0.1773,0.3844,0.2138,-0.5417,0.0275,0.9752,-0.1178,-0.1536,0.1284,-0.4808,-0.0833,0.995,0.0488,-0.3343,0.2191,12
-0.1107,0.1773,0.3844,0.2138,-0.5417,0.0275,0.9752,-0.1178,-0.1536,0.1284,-0.4808,-0.0833,0.995,0.0488,-0.3343,0.2191,12
-0.1089,0.1415,0.3868,0.1986,-0.5464,0.0302,0.9801,-0.1239,-0.1634,0.1265,-0.4853,-0.0814,1.0016,0.0425,-0.3542,0.2223,12
-0.1075,0.1074,0.3891,0.1807,-0.5513,0.0332,0.9848,-0.1291,-0.1732,0.1242,-0.4889,-0.0792,1.0078,0.0365,-0.3735,0.2251,13
-0.1075,0.1074,0.3891,0.1807,-0.5513,0.0332,0.9848,-0.1291,-0.1732,0.1242,-0.4889,-0.0792,1.0078,0.0365,-0.3735,0.2251,13
-0.1066,0.0758,0.3911,0.1601,-0.5562,0.0364,0.9891,-0.1333,-0.1832,0.1216,-0.4916,-0.0766,1.0138,0.0306,-0.3917,0.2278,13
-0.106,0.0473,0.3928,0.1367,-0.5611,0.0399,0.9929,-0.1366,-0.1933,0.119,-0.4933,-0.0735,1.0192,0.0247,-0.4085,0.2307,14
-0.106,0.0473,0.3928,0.1367,-0.5611,0.0399,0.9929,-0.1366,-0.1933,0.119,-0.4933,-0.0735,1.0192,0.0247,-0.4085,0.2307,14
-0.1057,0.0223,0.3942,0.1103,-0.5659,0.0438,0.996,-0.1391,-0.2035,0.1168,-0.4941,-0.0699,1.024,0.0185,-0.4235,0.234,14
-0.1057,0.0013,0.3952,0.0808,-0.5705,0.048,0.9984,-0.1405,-0.2138,0.1152,-0.4939,-0.0658,1.028,0.012,-0.4363,0.2381,15
-0.1057,0.0013,0.3952,0.0808,-0.5705,0.048,0.9984,-0.1405,-0.2138,0.1152,-0.4939,-0.0658,1.028,0.012,-0.4363,0.2381,15
-0.106,-0.0155,0.3959,0.0478,-0.5747,0.0525,0.9999,-0.1411,-0.2243,0.1143,-0.4928,-0.061,1.031,0.0049,-0.4467,0.2431,15
-0.1064,-0.028,0.3961,0.0109,-0.5785,0.0575,1.0003,-0.1408,-0.2348,0.1146,-0.4908,-0.0556,1.0329,-0.003,-0.4544,0.2493,15
-0.1064,-0.028,0.3961,0.0109,-0.5785,0.0575,1.0003,-0.1408,-0.2348,0.1146,-0.4908,-0.0556,1.0329,-0.003,-0.4544,0.2493,16
-0.1069,-0.0363,0.3959,-0.03,-0.5817,0.0628,0.9996,-0.1398,-0.2453,0.1161,-0.4881,-0.0497,1.0336,-0.0118,-0.4593,0.2569,16
-0.1074,-0.0404,0.3951,-0.0754,-0.5844,0.0686,0.9977,-0.1381,-0.2556,0.119,-0.4847,-0.0431,1.033,-0.0216,-0.4614,0.266,16
-0.1074,-0.0404,0.3951,-0.0754,-0.5844,0.0686,0.9977,-0.1381,-0.2556,0.119,-0.4847,-0.0431,1.033,-0.0216,-0.4614,0.266,17
-0.108,-0.0405,0.3937,-0.1256,-0.5863,0.0749,0.9946,-0.136,-0.2657,0.1235,-0.4807,-0.0361,1.0311,-0.0326,-0.4604,0.2767,17
-0.1085,-0.0369,0.3917,-0.1807,-0.5874,0.0816,0.9903,-0.1338,-0.2755,0.1296,-0.4763,-0.0286,1.0279,-0.0448,-0.4566,0.2891,17
-0.1085,-0.0369,0.3917,-0.1807,-0.5874,0.0816,0.9903,-0.1338,-0.2755,0.1296,-0.4763,-0.0286,1.0279,-0.0448,-0.4566,0.2891,18
-0.1089,-0.0297,0.389,-0.2411,-0.5878,0.0889,0.985,-0.1317,-0.2847,0.1375,-0.4715,-0.0207,1.0234,-0.0582,-0.4498,0.303,18
-0.1092,-0.0194,0.3855,-0.3067,-0.5874,0.0966,0.9787,-0.1301,-0.2932,0.1471,-0.4667,-0.0126,1.0177,-0.0728,-0.4403,0.3185,18
-0.1092,-0.0194,0.3855,-0.3067,-0.5874,0.0966,0.9787,-0.1301,-0.2932,0.1471,-0.4667,-0.0126,1.0177,-0.0728,-0.4403,0.3185,18
-0.1094,-0.0061,0.3812,-0.3775,-0.5862,0.1048,0.9716,-0.1293,-0.3009,0.1584,-0.4618,-0.0043,1.011,-0.0885,-0.4281,0.3355,19
-0.1093,0.0098,0.376,-0.4534,-0.5843,0.1135,0.9639,-0.1296,-0.3077,0.1713,-0.4572,0.0041,1.0034,-0.1052,-0.4134,0.3539,19
-0.1093,0.0098,0.376,-0.4534,-0.5843,0.1135,0.9639,-0.1296,-0.3077,0.1713,-0.4572,0.0041,1.0034,-0.1052,-0.4134,0.3539,19
-0.109,0.0281,0.3698,-0.5338,-0.5816,0.1224,0.9558,-0.1313,-0.3132,0.1859,-0.4529,0.0124,0.9951,-0.1226,-0.3963,0.3733,20
-0.1085,0.0486,0.3627,-0.6183,-0.5781,0.1315,0.9474,-0.1346,-0.3175,0.2019,-0.4491,0.0205,0.9864,-0.1406,-0.3771,0.3937,20
-0.1085,0.0486,0.3627,-0.6183,-0.5781,0.1315,0.9474,-0.1346,-0.3175,0.2019,-0.4491,0.0205,0.9864,-0.1406,-0.3771,0.3937,20
-0.1076,0.0711,0.3546,-0.7063,-0.5741,0.1407,0.9391,-0.1396,-0.3203,0.2192,-0.4459,0.0284,0.9775,-0.1589,-0.3559,0.4147,21
-0.1065,0.0954,0.3453,-0.7968,-0.5694,0.1498,0.9309,-0.1465,-0.3215,0.2376,-0.4436,0.0358,0.9687,-0.1773,-0.3331,0.4361,21
-0.1065,0.0954,0.3453,-0.7968,-0.5694,0.1498,0.9309,-0.1465,-0.3215,0.2376,-0.4436,0.0358,0.9687,-0.1773,-0.3331,0.4361,21
-0.1051,0.1213,0.335,-0.8888,-0.5642,0.1587,0.9231,-0.1552,-0.321,0.2569,-0.442,0.0429,0.9603,-0.1956,-0.3088,0.4577,22
-0.1034,0.1486,0.3236,-0.9812,-0.5585,0.1671,0.916,-0.1656,-0.3186,0.277,-0.4414,0.0494,0.9523,-0.2136,-0.2834,0.4791,22
-0.1034,0.1486,0.3236,-0.9812,-0.5585,0.1671,0.916,-0.1656,-0.3186,0.277,-0.4414,0.0494,0.9523,-0.2136,-0.2834,0.4791,22
-0.1013,0.1771,0.311,-1.0728,-0.5525,0.175,0.9096,-0.1776,-0.3144,0.2974,-0.4418,0.0553,0.9451,-0.2309,-0.2571,0.5001,22
-0.0988,0.2068,0.2974,-1.1621,-0.5461,0.1821,0.9041,-0.1907,-0.3083,0.318,-0.4431,0.0606,0.9388,-0.2475,-0.2303,0.5203,23
-0.0988,0.2068,0.2974,-1.1621,-0.5461,0.1821,0.9041,-0.1907,-0.3083,0.318,-0.4431,0.0606,0.9388,-0.2475,-0.2303,0.5203,23
-0.096,0.2374,0.2827,-1.2479,-0.5395,0.1884,0.8996,-0.2048,-0.3002,0.3385,-0.4454,0.0652,0.9335,-0.2632,-0.2033,0.5395,23
-0.0928,0.2688,0.267,-1.3285,-0.5328,0.1937,0.8961,-0.2195,-0.2903,0.3585,-0.4486,0.0691,0.9293,-0.2779,-0.1763,0.5575,24
-0.0928,0.2688,0.267,-1.3285,-0.5328,0.1937,0.8961,-0.2195,-0.2903,0.3585,-0.4486,0.0691,0.9293,-0.2779,-0.1763,0.5575,24
-0.0892,0.3008,0.2504,-1.4027,-0.526,0.1979,0.8938,-0.2342,-0.2787,0.3778,-0.4527,0.0723,0.9263,-0.2914,-0.1497,0.574,24
-0.0853,0.3332,0.2329,-1.4691,-0.5192,0.2009,0.8926,-0.2486,-0.2655,0.3962,-0.4574,0.0747,0.9244,-0.3037,-0.1237,0.5889,25
-0.0853,0.3332,0.2329,-1.4691,-0.5192,0.2009,0.8926,-0.2486,-0.2655,0.3962,-0.4574,0.0747,0.9244,-0.3037,-0.1237,0.5889,25
-0.0809,0.3658,0.2147,-1.5263,-0.5125,0.2026,0.8925,-0.2623,-0.2508,0.4133,-0.4627,0.0763,0.9236,-0.3149,-0.0988,0.6019,25
-0.0762,0.3984,0.1958,-1.5733,-0.5059,0.2031,0.8934,-0.2748,-0.235,0.4289,-0.4684,0.0771,0.924,-0.3248,-0.075,0.6131,25
-0.0762,0.3984,0.1958,-1.5733,-0.5059,0.2031,0.8934,-0.2748,-0.235,0.4289,-0.4684,0.0771,0.924,-0.3248,-0.075,0.6131,26
-0.071,0.4305,0.1764,-1.6091,-0.4995,0.2023,0.8953,-0.2857,-0.2182,0.4428,-0.4744,0.0771,0.9252,-0.3335,-0.0528,0.6222,26
-0.0655,0.462,0.1566,-1.6328,-0.4933,0.2002,0.8979,-0.2946,-0.2008,0.4549,-0.4804,0.0763,0.9274,-0.341,-0.0323,0.6292,26
-0.0655,0.462,0.1566,-1.6328,-0.4933,0.2002,0.8979,-0.2946,-0.2008,0.4549,-0.4804,0.0763,0.9274,-0.341,-0.0323,0.6292,27
-0.0596,0.4925,0.1366,-1.6439,-0.4873,0.1969,0.9012,-0.3014,-0.183,0.4649,-0.4863,0.0747,0.9302,-0.3475,-0.0137,0.634,27
-0.0533,0.5216,0.1165,-1.6421,-0.4815,0.1924,0.9049,-0.3057,-0.1651,0.4729,-0.4919,0.0723,0.9335,-0.3529,0.0029,0.6368,27
-0.0533,0.5216,0.1165,-1.6421,-0.4815,0.1924,0.9049,-0.3057,-0.1651,0.4729,-0.4919,0.0723,0.9335,-0.3529,0.0029,0.6368,28
-0.0467,0.5491,0.0966,-1.6272,-0.476,0.1869,0.9088,-0.3074,-0.1476,0.4788,-0.497,0.0693,0.937,-0.3573,0.0172,0.6375,28
-0.0397,0.5745,0.0768,-1.5995,-0.4706,0.1804,0.9129,-0.3064,-0.1306,0.4826,-0.5015,0.0655,0.9407,-0.3609,0.0293,0.6361,28
-0.0397,0.5745,0.0768,-1.5995,-0.4706,0.1804,0.9129,-0.3064,-0.1306,0.4826,-0.5015,0.0655,0.9407,-0.3609,0.0293,0.6361,28
-0.0324,0.5977,0.0575,-1.5593,-0.4653,0.173,0.9167,-0.3028,-0.1146,0.4843,-0.5051,0.0611,0.9443,-0.3637,0.0392,0.6328,29
-0.0249,0.6183,0.0387,-1.5074,-0.4602,0.1649,0.9202,-0.2965,-0.0997,0.4839,-0.5077,0.0561,0.9475,-0.3658,0.0467,0.6276,29
