right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
-0.3406,-1.8482,-0.1528,0.7573,0.6577,-0.3015,2.4429,0.5398,9.0128,1.0838,-3.2543,0.4777,-2.1884,8.4614,-0.5351,3.9075,-4.1738,-2.6818,-1.8692,8.4428,-0.6173,3.0691,-0.952753,0,1698648101.2322,91
-0.3539,-1.6854,-0.1433,0.8042,0.7293,-0.09,2.5797,0.4989,8.7392,1.0382,-3.6103,-0.1448,-2.2542,8.534,-0.6107,3.8374,-4.1111,-3.243,-1.9645,8.3953,-0.5945,2.9815,-0.963302,0,1698648101.2425,92
-0.3661,-1.5322,-0.1332,0.8776,0.9289,0.0377,2.6818,0.31,8.6454,1.059,-4.0308,-0.3472,-1.9772,8.5655,-0.7442,3.7173,-4.1535,-3.5119,-2.2839,8.4362,-0.6303,3.1067,-0.971496,0,1698648101.2522,93
-0.3772,-1.4059,-0.1226,0.9145,1.1266,0.1804,2.7321,0.2125,8.3657,1.0826,-4.4342,-0.3356,-1.3335,8.4585,-0.8271,3.5702,-4.57,-4.6547,-2.3582,8.2405,-0.6201,3.001,-0.97786,0,1698648101.2629,94
-0.3873,-1.2837,-0.1115,0.9538,1.2699,0.2843,2.7302,0.1797,8.246,1.0151,-4.5259,-0.3599,-0.957,8.4142,-0.8356,3.518,-4.5688,-4.7737,-2.1099,8.0906,-0.6314,2.7244,-0.982803,0,1698648101.2735,95
-0.3964,-1.1723,-0.0994,1.03,1.4408,0.2799,2.6879,0.0244,8.2115,1.0327,-4.2938,-0.2688,-0.7259,8.3993,-0.7652,3.6038,-3.6092,-2.2031,-1.8507,8.2839,-0.7851,2.7293,-0.986643,0,1698648101.2831,95
-0.4039,-1.0624,-0.0874,1.1098,1.5992,0.2517,2.5885,-0.0778,8.2893,0.9684,-3.8945,-0.094,-0.5839,8.3823,-0.7023,3.6986,-2.4667,0.6977,-1.5317,8.2911,-0.9218,2.7547,-0.989625,0,1698648101.2931,96
-0.4094,-0.9348,-0.0755,1.1917,1.7724,0.2409,2.4415,-0.174,8.1727,0.9491,-3.5204,0.0604,-0.4242,8.2791,-0.8111,3.6813,-1.1915,2.2666,-1.2404,8.1569,-1.0323,2.6878,-0.769062,0,1698648101.3028,97
-0.4129,-0.7902,-0.0625,1.2863,1.6982,0.2623,2.254,-0.0897,7.9512,0.9117,-3.2938,0.4531,-0.4007,8.1473,-1.0367,3.604,0.4875,2.3526,-0.9955,8.0578,-1.0815,2.5445,-0.403946,0,1698648101.3123,98
-0.4144,-0.6364,-0.0493,1.3148,1.4173,0.2824,1.9967,0.1185,8.2314,0.547,-3.1331,1.0572,-0.6092,8.0543,-1.271,3.4723,1.8521,2.1238,-0.8947,7.9949,-1.0369,2.4134,-0.131772,0,1698648101.3228,99
-0.4146,-0.509,-0.0362,1.3063,1.1352,0.3014,1.7074,0.1636,8.6843,0.0886,-3.0849,1.8486,-0.9321,7.9706,-1.41,3.3217,2.117,2.4189,-0.8837,7.9758,-0.9995,2.3369,0.105784,0,1698648101.332,0
-0.4145,-0.4046,-0.0229,1.321,0.7977,0.311,1.4298,0.1327,8.986,-0.2634,-3.1481,2.8595,-1.1744,7.9315,-1.5495,3.3314,1.773,2.6883,-0.8735,7.9564,-1.0285,2.25,0.301142,0,1698648101.3428,1
-0.4144,-0.3132,-0.0099,1.3176,0.521,0.2606,1.1461,0.0865,9.1325,-0.4519,-3.2159,4.0435,-1.4547,7.9019,-1.6054,3.4637,1.4292,2.249,-0.7727,7.9362,-1.1018,2.0702,0.455805,0,1698648101.353,2
-0.414,-0.2294,0.0025,1.2942,0.2925,0.2111,0.8481,0.107,9.2866,-0.5119,-3.1595,5.0442,-2.026,7.8474,-1.6481,3.4884,1.2797,1.2908,-0.5912,7.935,-1.1697,1.9429,0.57631,0,1698648101.3624,3
-0.4123,-0.1173,0.0144,1.2778,0.1942,0.0134,0.5485,0.0112,10.0261,-0.7512,-2.9879,5.7762,-2.7613,7.7826,-1.8488,3.3703,1.0938,0.5559,-0.3813,7.9894,-1.2149,1.9557,0.667851,0,1698648101.3732,4
-0.4073,0.0728,0.025,1.2317,0.405,-0.3422,0.205,-0.0397,10.318,-0.633,-2.7234,6.1616,-2.8594,7.7809,-1.9157,3.2814,0.801,0.3515,-0.1969,8.0813,-1.2899,2.0363,0.725674,0,1698648101.3822,5
-0.3983,0.3382,0.0337,1.1422,0.47,-0.5076,-0.0848,0.2931,9.3735,0.0188,-2.0194,5.9139,-2.5393,7.9531,-1.9963,3.202,0.3981,0.5115,-0.0656,8.1802,-1.3321,2.0314,0.756726,0,1698648101.3925,5
-0.3851,0.6136,0.0405,1.0377,0.194,-0.4528,-0.3269,0.5794,8.6923,0.4436,-1.2893,5.3737,-2.1535,8.1095,-2.1414,3.2456,-0.3426,0.9561,-0.2338,8.333,-1.3782,2.0309,0.666675,0,1698648101.4025,6
-0.3681,0.8517,0.0451,0.9121,-0.2257,-0.2126,-0.5951,0.8662,8.6207,0.5709,-0.5936,4.7778,-1.6365,8.1958,-2.1922,3.4254,-0.918,1.397,-0.3585,8.5139,-1.4948,2.1425,0.389803,0,1698648101.4128,7
-0.3489,1.0467,0.0483,0.7834,-0.4801,0.0976,-0.76,1.2319,8.4451,0.6348,0.2272,4.5263,-1.454,8.372,-2.2428,3.5915,-1.0351,1.7539,-0.1656,8.7117,-1.5487,2.2896,0.079526,0,1698648101.4228,8
-0.3293,1.1738,0.0513,0.6697,-0.3164,0.284,-0.8232,1.3832,7.802,0.9559,0.9968,4.1204,-1.2168,8.5934,-2.257,3.7553,-0.9164,2.043,0.0235,8.9307,-1.5601,2.4327,-0.161497,0,1698648101.4325,9
-0.311,1.2815,0.0547,0.5825,-0.0751,0.4262,-0.8059,1.3582,7.3367,1.1733,1.6354,3.5691,-0.8749,8.7496,-2.1876,4.0015,-0.6606,2.1313,0.1729,9.1637,-1.585,2.5713,-0.348705,0,1698648101.4427,10
-0.2949,1.3314,0.0585,0.5352,0.0476,0.6704,-0.7107,1.152,7.5448,0.9667,1.9389,3.3173,-0.6621,8.9322,-2.0415,4.3105,-0.2838,1.9399,0.2881,9.412,-1.5747,2.7047,-0.494024,0,1698648101.4525,11
-0.2811,1.2689,0.0619,0.5019,0.1131,0.9317,-0.6222,0.8942,8.2309,0.5955,2.0749,2.9138,-0.4347,9.1685,-1.8812,4.4934,0.2236,1.4913,0.3707,9.6647,-1.5418,2.8032,-0.600724,0,1698648101.4626,12
-0.2702,1.1464,0.065,0.459,0.112,1.1551,-0.5518,0.4776,8.8116,0.2631,2.1132,2.3047,-0.1975,9.4069,-1.8027,4.6354,0.8878,1.0124,0.4306,9.9022,-1.5227,2.8632,-0.464385,0,1698648101.4727,13
-0.2641,0.9495,0.0682,0.4393,-0.073,1.3917,-0.4434,-0.1535,9.597,-0.2733,2.1532,1.1327,0.1512,9.6261,-1.8005,4.7137,1.6211,0.782,0.4602,10.0845,-1.5086,2.9351,-0.141395,0,1698648101.4824,14
-0.2631,0.7134,0.0715,0.4222,-0.2456,1.4758,-0.314,-0.7591,10.5906,-0.8834,1.9619,-0.1602,0.5728,9.7102,-1.678,4.8675,2.3057,0.8731,0.4567,10.2253,-1.5076,3.0391,0.113444,0,1698648101.4926,15
-0.2647,0.4974,0.0744,0.3877,-0.2706,1.5385,-0.2169,-0.9127,11.0726,-1.4044,1.4903,-1.3578,0.9055,9.7902,-1.492,5.1235,2.9107,1.0947,0.4454,10.3627,-1.4336,3.2233,0.311386,0,1698648101.5031,15
-0.2667,0.324,0.0762,0.3385,-0.3241,1.6563,-0.1407,-0.5945,11.4727,-1.7972,0.9621,-2.5974,1.2687,9.9521,-1.3929,5.1967,3.4309,0.9984,0.4316,10.6277,-1.2563,3.5295,0.465133,0,1698648101.5129,16
-0.2685,0.2028,0.077,0.263,-0.2796,1.7511,-0.0252,-0.3479,12.1566,-1.8907,0.5356,-3.3915,1.5891,10.355,-1.3141,5.1296,3.8546,0.3936,0.4515,11.0781,-1.1195,3.8782,0.584433,0,1698648101.5228,17
-0.2692,0.144,0.077,0.1889,-0.2246,1.968,0.1897,-0.205,12.8834,-1.7276,0.6398,-3.9436,1.7647,10.9745,-1.2561,5.2066,4.0882,-0.3967,0.5096,11.5789,-1.0923,4.1731,0.671678,0,1698648101.5321,18
-0.2683,0.1471,0.0766,0.1321,-0.0872,2.1594,0.5484,-0.2191,13.5669,-1.1377,1.059,-4.5113,1.8466,11.5209,-1.1314,5.5438,4.1896,-0.9525,0.6084,12.0144,-1.103,4.3396,0.738038,0,1698648101.5422,19
-0.265,0.2139,0.0758,0.0503,0.2776,2.0235,0.9753,-0.4717,13.5506,0.1648,1.5125,-4.9019,1.4517,11.9477,-0.8966,6.019,4.2445,-1.1422,0.7346,12.3059,-1.0538,4.4277,0.783521,0,1698648101.5532,20
-0.2577,0.3818,0.0719,-0.1164,1.1729,1.6325,1.3112,-0.8464,12.3233,1.7781,1.8665,-5.0775,1.1066,12.1932,-0.3922,6.5247,4.2274,-1.2572,0.8351,12.5484,-0.8876,4.5409,0.778255,0,1698648101.5627,21
-0.2472,0.5741,0.0625,-0.3807,2.268,1.3722,1.647,-1.1797,10.671,3.2125,2.1149,-5.1142,0.9571,12.5068,0.1004,6.7948,4.1588,-1.4266,0.9482,12.8118,-0.6366,4.7025,0.738154,0,1698648101.5724,22
-0.2358,0.6852,0.0479,-0.6499,2.5731,1.3251,2.0246,-1.2221,9.9535,4.2285,2.4417,-5.0183,0.8298,12.834,0.4629,6.7437,4.1328,-1.5948,1.0564,12.9603,-0.2914,4.839,0.719106,0,1698648101.5823,23
-0.2253,0.7432,0.0299,-0.9265,2.2852,1.4641,2.3324,-1.004,10.3369,4.4088,2.8865,-5.1492,0.852,12.9385,0.7392,6.3926,3.8109,-1.4247,1.0732,12.8562,0.1568,4.8878,0.710918,0,1698648101.5928,24
-0.2173,0.7188,0.0101,-1.1627,1.9321,1.6922,2.5698,-0.8189,10.7123,4.0851,3.0768,-5.3659,1.0984,12.766,0.9276,5.876,2.9942,-0.777,1.0036,12.5019,0.5771,4.8678,0.734452,0,1698648101.6021,25
-0.2126,0.6151,-0.0108,-1.3595,2.089,1.6001,2.6792,-0.8755,10.6457,4.0515,2.8974,-5.1329,1.3325,12.3431,0.9795,5.3292,2.024,-0.0233,0.8949,11.9509,0.8843,4.7257,0.793612,0,1698648101.6129,25
-0.2112,0.4868,-0.0326,-1.5621,2.6054,1.4305,2.6235,-0.9147,10.1597,4.2612,2.5297,-4.5223,1.2646,11.7642,0.8528,4.7993,0.4541,0.5774,0.7415,10.9205,1.3945,4.4182,0.839441,0,1698648101.6228,26
-0.211,0.3775,-0.055,-1.6793,2.6145,1.4829,2.4473,-0.684,9.792,4.1356,2.0463,-4.1538,1.3218,11.077,0.8154,4.4494,-0.6954,0.635,0.4281,9.9921,1.774,3.9919,0.810312,0,1698648101.6323,27
-0.2098,0.3353,-0.0778,-1.7411,2.3753,1.3728,2.1469,-0.2763,9.3635,3.9104,1.5005,-4.0252,1.373,10.4584,0.7069,4.3102,-1.2354,0.3166,0.0892,9.5473,1.4467,3.8621,0.565498,0,1698648101.6433,28
-0.2061,0.3788,-0.1013,-1.9059,1.9731,1.3068,1.9825,0.2234,8.5771,3.6079,1.1864,-3.6586,1.325,9.9865,0.5395,4.3485,-2.2821,0.5227,-0.0676,9.0966,0.8187,4.0542,0.2168,0,1698648101.6526,29
-0.1996,0.4525,-0.1258,-2.1015,1.2593,1.5479,1.7066,0.5902,7.9574,3.2607,1.2749,-3.361,1.3559,9.5692,0.4363,4.4026,-3.0636,0.9666,-0.1151,8.6048,0.326,4.1259,-0.054876,0,1698648101.6627,30
-0.1904,0.553,-0.1514,-2.2779,0.629,1.8536,1.0969,0.7939,7.9794,2.9951,1.4543,-2.9927,1.4643,9.1,0.3638,4.5115,-3.0255,0.5478,-0.0345,8.0906,-0.066,3.9782,-0.265894,0,1698648101.6723,31
-0.1794,0.6758,-0.1775,-2.4768,0.0926,2.189,0.5287,0.8291,8.3409,2.6748,2.0496,-2.4399,1.5638,8.6729,0.2364,4.6679,-2.3031,-0.8137,0.1909,7.6101,-0.4943,3.7267,-0.429797,0,1698648101.6825,32
-0.1676,0.8012,-0.2029,-2.5948,-0.3863,2.4854,0.0226,0.5256,8.6843,2.374,3.0497,-2.0224,1.7195,8.3474,0.1327,4.7362,-1.1786,-2.4678,0.4895,7.2805,-0.8384,3.5088,-0.334393,0,1698648101.6927,33
-0.156,0.8891,-0.2269,-2.6045,-0.6884,2.6201,-0.4097,0.0266,8.7656,2.147,4.0362,-1.5712,1.8421,8.1702,0.082,4.6615,-0.0982,-3.537,0.8093,7.1953,-1.003,3.342,-0.037069,0,1698648101.7024,34
-0.1453,0.9325,-0.2494,-2.5621,-0.8361,2.6992,-0.7668,-0.4645,8.7528,1.8844,4.8808,-0.8637,1.8096,8.1517,0.1087,4.5217,0.6098,-3.8365,1.1002,7.2884,-1.0227,3.2485,0.194431,0,1698648101.7127,35
-0.1358,0.9649,-0.2706,-2.4741,-0.7829,2.7231,-1.0799,-0.918,8.8417,1.631,5.4755,0.1128,1.6888,8.2486,0.2596,4.3723,0.9484,-3.822,1.4183,7.501,-0.9391,3.2312,0.37429,0,1698648101.7228,35
-0.1268,0.9479,-0.2904,-2.3436,-0.6684,2.6701,-1.3402,-1.3609,8.8841,1.4215,5.7133,1.0034,1.5371,8.443,0.3906,4.1305,1.4712,-4.0324,1.788,7.8124,-0.7196,3.256,0.513993,0,1698648101.7328,36
-0.1176,0.9199,-0.3092,-2.2504,-0.5879,2.5693,-1.5483,-1.7485,8.9784,1.1653,5.54,1.9917,1.2676,8.6622,0.5374,3.8848,2.4347,-4.3133,2.1067,8.1967,-0.3816,3.2876,0.622504,0,1698648101.7429,37
-0.1077,0.9229,-0.3268,-2.199,-0.5748,2.4612,-1.7074,-2.0047,8.975,0.8501,5.0365,3.1428,0.875,8.8423,0.7246,3.6832,3.2683,-3.9691,2.3236,8.5842,-0.0407,3.2891,0.706788,0,1698648101.7523,38
-0.0972,0.9755,-0.3434,-2.1214,-0.6013,2.3158,-1.8191,-2.1959,8.9692,0.5646,4.4059,3.8707,0.5283,8.9365,0.844,3.4865,3.6865,-3.0754,2.4511,8.8929,0.246,3.1866,0.772253,0,1698648101.762,39
-0.0863,1.0528,-0.3592,-2.0398,-0.5128,2.0555,-1.9007,-2.3254,8.8371,0.4791,3.7372,3.9052,0.4346,8.9595,0.8238,3.2181,3.4805,-2.1563,2.0202,8.7877,-0.0905,3.3157,0.823102,0,1698648101.7722,40
-0.0756,1.0968,-0.3735,-1.918,-0.3887,1.7766,-1.9343,-2.3744,8.5975,0.5007,3.084,3.4548,0.5382,8.9489,0.6121,2.9758,4.2953,-2.1412,1.6394,8.6466,0.0095,3.2495,0.862598,0,1698648101.7829,41
-0.0657,1.0826,-0.3863,-1.7363,-0.2803,1.5123,-1.9254,-2.342,8.5014,0.5113,2.326,2.9209,0.5871,8.8822,0.3812,2.8257,4.9197,-2.0501,1.7407,8.5514,0.6121,2.9008,0.893276,0,1698648101.7921,42
-0.0569,1.0065,-0.3979,-1.6109,-0.1621,1.2677,-1.8921,-2.2261,8.342,0.5091,1.3735,2.3153,0.5373,8.7601,0.2595,2.7323,4.5448,-0.6381,1.5502,8.3655,0.606,2.7874,0.917099,0,1698648101.8025,43
-0.0492,0.9125,-0.4085,-1.5027,-0.1819,1.0148,-1.8193,-2.076,8.2762,0.5346,0.3643,1.798,0.4049,8.6805,0.2199,2.7292,4.8127,0.2302,1.2479,8.4064,0.5409,2.562,0.934675,0,1698648101.8122,44
-0.042,0.8615,-0.4181,-1.3762,-0.2049,0.7023,-1.7364,-2.0094,8.4932,0.5291,-0.4102,1.4423,0.2714,8.6211,0.2636,2.7843,5.4553,-0.4775,1.0353,8.406,0.5336,2.3454,0.889221,0,1698648101.8228,45
-0.0352,0.8182,-0.4269,-1.2392,-0.0686,0.3821,-1.6473,-1.9911,8.5981,0.5646,-0.6436,1.0466,0.2947,8.5298,0.3569,2.8605,6.1207,-1.559,0.8054,8.3897,0.5539,2.1898,0.801822,0,1698648101.8322,45
-0.0289,0.761,-0.4347,-1.127,0.0629,0.0763,-1.5602,-1.9082,8.558,0.6876,-0.4261,0.5902,0.5139,8.4441,0.4481,2.9098,5.8407,-1.8476,0.5995,8.4452,0.5549,1.9692,0.735467,0,1698648101.8428,46
-0.0226,0.7152,-0.4416,-1.0083,0.0721,-0.1356,-1.4891,-1.7475,8.4983,0.6544,0.0939,0.1615,0.8265,8.3952,0.4892,2.9679,4.8818,-1.6466,0.4686,8.5072,0.5515,1.8059,0.672667,0,1698648101.8526,47
-0.0166,0.6685,-0.4469,-0.8461,-0.063,-0.25,-1.4143,-1.5704,8.5991,0.451,0.7901,-0.1262,1.0599,8.4129,0.5231,3.017,4.4822,-1.6541,0.5485,8.6359,0.4894,1.7128,0.612307,0,1698648101.8626,48
-0.0106,0.6444,-0.45,-0.6883,-0.2779,-0.3456,-1.3511,-1.4047,8.8491,0.3105,1.3752,-0.2952,1.0562,8.4755,0.5298,2.9611,5.4645,-1.9692,0.7417,8.7473,0.4661,1.7703,0.541123,0,1698648101.8725,49
-0.0039,0.6618,-0.4512,-0.5565,-0.4883,-0.4157,-1.2977,-1.3276,9.0814,0.1898,1.7948,-0.3992,0.7756,8.5642,0.4239,2.8527,7.0925,-2.2669,0.8262,8.7812,0.5624,1.7497,0.359234,0,1698648101.8826,50
0.0035,0.6823,-0.4513,-0.4368,-0.6474,-0.3857,-1.2196,-1.3057,9.1405,0.0413,2.0789,-0.4451,0.331,8.651,0.2823,2.8008,6.9475,-1.5001,0.7657,8.841,0.638,1.3906,0.083267,0,1698648101.8926,51
0.0111,0.6947,-0.4511,-0.326,-0.8196,-0.365,-1.1292,-1.2218,9.0582,-0.0091,2.1155,-0.4755,-0.1993,8.7171,0.1977,2.7833,4.9916,0.2288,0.5977,8.9074,0.6582,1.1232,-0.036712,0,1698648101.9031,52
0.019,0.6974,-0.4505,-0.2183,-0.9798,-0.4332,-1.0444,-1.1786,9.0618,0.0068,1.9547,-0.587,-0.7629,8.7882,0.1705,2.7841,3.4281,1.2522,0.4868,8.9523,0.6378,1.1196,0.092754,0,1698648101.913,53
0.0268,0.6833,-0.4486,-0.0933,-1.157,-0.3891,-0.9053,-1.2274,8.8519,0.1798,1.685,-0.7366,-1.3583,8.8584,0.1435,2.8053,2.7752,1.234,0.4296,8.9774,0.6094,1.1487,0.292986,0,1698648101.9222,54
0.0343,0.692,-0.4441,0.0645,-1.3262,-0.4596,-0.7435,-1.1664,8.4814,0.3524,1.2897,-0.8367,-2.0083,8.9223,0.0995,2.795,2.5332,0.9942,0.3869,8.9845,0.57,1.1215,0.386507,0,1698648101.933,55
0.0415,0.6792,-0.4369,0.2337,-1.4167,-0.6627,-0.5667,-1.0348,8.2397,0.3579,1.2221,-0.2897,-2.1032,8.958,-0.0574,2.7453,2.2335,0.784,0.3895,8.986,0.5544,1.0783,0.263019,0,1698648101.9423,55
0.0482,0.6667,-0.4272,0.3864,-1.5629,-0.7352,-0.3357,-1.1771,7.9281,0.4057,1.2813,0.0524,-1.6631,8.9107,-0.1484,2.5258,1.9317,0.6514,0.4282,9.0131,0.6406,1.0575,0.015057,0,1698648101.9527,56
0.055,0.6744,-0.4156,0.5871,-1.6798,-0.8001,-0.1469,-1.4849,7.754,0.3327,1.0946,-0.384,-1.2471,8.9014,-0.1262,2.2676,1.7255,0.4393,0.4498,9.0574,0.7794,1.0333,-0.201104,0,1698648101.9633,57
0.0624,0.6889,-0.402,0.7961,-1.6232,-0.9007,-0.0138,-1.739,7.5982,0.1472,0.6138,-0.4613,-1.0314,8.9792,-0.1121,2.2205,1.4869,0.1263,0.4307,9.1298,0.899,1.0386,-0.377497,0,1698648101.9724,58
0.0704,0.7568,-0.3863,0.9502,-1.4454,-1.0428,0.0759,-1.9184,7.4433,0.113,-0.1832,0.1007,-1.3137,9.134,-0.0298,2.2879,1.1566,-0.1884,0.4056,9.2307,0.9919,1.0454,-0.516366,0,1698648101.9827,59
0.0785,0.8093,-0.3692,1.1314,-1.0943,-1.258,0.1166,-2.0618,7.6006,0.107,-0.9726,0.7034,-1.7188,9.2882,0.0667,2.3897,0.6454,-0.3766,0.3513,9.3702,1.0483,1.0803,-0.624344,0,1698648101.9928,60
0.0866,0.8184,-0.3512,1.2756,-0.7057,-1.4388,0.138,-2.0753,7.8968,0.0513,-1.7477,1.1152,-1.9082,9.3889,0.104,2.5198,0.0215,-0.5543,0.3005,9.5459,1.0841,1.1342,-0.708217,0,1698648102.0029,61
0.0942,0.8107,-0.3331,1.3766,-0.2982,-1.5996,0.1563,-2.0014,8.2589,0.1243,-2.1811,1.7019,-2.1423,9.5119,0.1434,2.6101,-0.5593,-0.9837,0.3207,9.7503,1.1039,1.1405,-0.773364,0,1698648102.0123,62
0.1008,0.7988,-0.3163,1.4361,0.1053,-1.6223,0.1909,-1.7895,8.5044,0.4295,-2.1435,2.2334,-2.3845,9.6485,0.2844,2.7704,-1.0795,-1.4315,0.391,9.9681,1.101,1.1574,-0.823965,0,1698648102.0229,63
0.1065,0.7664,-0.3021,1.3744,0.4041,-1.5028,0.154,-1.2622,8.9412,0.591,-1.8084,2.4682,-2.4892,9.8503,0.4383,3.0207,-1.6096,-1.4154,0.4771,10.1739,1.0545,1.228,-0.863268,0,1698648102.0322,64
0.1116,0.7015,-0.2925,1.1954,0.7803,-1.484,0.0716,-0.7807,9.4207,0.6087,-1.2243,2.4698,-2.2714,10.1046,0.4955,3.2476,-2.1705,-0.601,0.5925,10.387,0.9529,1.34,-0.893796,0,1698648102.0421,65
0.1156,0.6236,-0.2899,0.9032,1.1816,-1.3493,-0.0163,-0.361,10.1891,0.3856,-0.5278,2.3697,-1.5841,10.3008,0.4221,3.4587,-2.7553,0.9536,0.7606,10.5888,0.833,1.4752,-0.917509,0,1698648102.0522,65
0.1185,0.5395,-0.2923,0.5909,1.3629,-1.035,-0.1544,-0.1166,10.8335,-0.0327,0.1436,2.205,-0.74,10.45,0.2585,3.6396,-3.4559,2.4363,0.8826,10.8322,0.7808,1.6649,-0.935926,0,1698648102.0623,66
0.1208,0.458,-0.297,0.3192,1.4048,-0.8003,-0.3444,-0.1055,10.828,-0.1062,0.6268,2.0209,-0.0461,10.7609,0.0808,3.8394,-4.2181,3.1032,1.0285,11.2377,0.6847,1.8488,-0.950232,0,1698648102.0723,67
0.1233,0.3965,-0.3029,0.1114,1.348,-0.7109,-0.6257,-0.191,11.1921,0.003,0.847,1.7151,0.5142,11.3841,0.0153,4.1323,-4.9346,3.3203,1.2594,11.6411,0.497,2.1531,-0.961344,0,1698648102.0831,68
0.1256,0.3388,-0.3088,-0.015,1.3259,-0.7513,-0.9968,-0.4817,11.8074,0.0809,0.8919,0.933,1.1548,12.0262,0.137,4.5025,-5.4903,3.5511,1.4652,11.9379,0.3164,2.5723,-0.969975,0,1698648102.0932,69
0.1268,0.2593,-0.3118,-0.0135,1.2577,-0.5067,-1.2986,-0.798,12.1067,0.2173,0.9063,-0.4815,1.9421,12.3116,0.3465,4.8221,-5.7191,3.8804,1.6464,12.1663,0.1013,2.9032,-0.976678,0,1698648102.1031,70
0.1266,0.1711,-0.3096,0.1028,0.8485,-0.228,-1.5101,-1.1894,12.629,0.5146,1.2217,-1.3841,2.9337,12.3456,0.2588,5.0385,-5.5789,3.8218,1.7325,12.2994,-0.1625,3.3185,-0.981885,0,1698648102.1122,71
0.1247,0.0715,-0.3025,0.2814,1.1314,-0.2672,-1.7672,-1.7377,12.8296,1.0764,1.5869,-2.012,3.8274,12.3429,0.192,5.3213,-5.2085,3.1106,1.7159,12.4821,-0.4492,3.7908,-0.98593,0,1698648102.1232,72
0.1193,-0.1206,-0.2914,0.5078,1.9554,-0.2789,-2.0053,-1.7199,12.2422,1.434,1.6268,-2.8183,4.3026,12.3636,0.3272,5.6986,-4.8014,2.537,1.6792,12.6534,-0.7328,4.1418,-0.989071,0,1698648102.1322,73
0.1091,-0.3677,-0.2777,0.7233,2.367,-0.3033,-2.1501,-1.3263,12.0211,1.5898,1.4218,-3.2095,4.3096,12.2799,0.1113,5.9182,-4.4648,2.6581,1.608,12.5983,-0.9606,4.3409,-0.991511,0,1698648102.143,74
0.0937,-0.6385,-0.264,0.8454,2.5963,-0.3726,-2.2337,-1.4305,12.0402,1.8864,0.9557,-3.7382,4.1138,11.9827,-0.0779,5.9495,-3.974,3.099,1.4463,12.2984,-1.0758,4.4202,-0.993407,0,1698648102.1523,75
0.0744,-1.0092,-0.2524,0.893,2.6279,-0.3897,-2.3071,-1.5473,11.667,2.1877,0.4131,-4.1285,4.0232,11.4711,-0.1807,5.7705,-3.1412,3.4756,1.151,11.83,-1.0971,4.3872,-0.994879,0,1698648102.1628,75
0.0529,-1.3637,-0.2438,0.8658,2.5519,-0.5283,-2.3615,-1.6295,10.9366,2.6421,-0.4064,-4.4095,3.8786,10.7039,-0.1643,5.3705,-2.6205,3.7757,0.7308,11.2454,-1.08,4.2836,-0.996022,0,1698648102.172,76
0.03,-1.5821,-0.2388,0.7289,2.365,-0.7578,-2.4013,-1.7735,10.2587,2.8498,-1.8619,-4.3968,3.6879,9.9786,-0.0169,4.9981,-2.6149,4.0327,0.2467,10.6079,-1.0963,4.2001,-0.99691,0,1698648102.182,77
0.0063,-1.7162,-0.2372,0.5768,1.9975,-0.8364,-2.3878,-1.8153,9.9526,2.3971,-3.3375,-4.4832,3.1325,9.5398,-0.0858,4.9617,-2.717,4.1965,-0.2519,9.9861,-1.1609,4.1724,-0.9976,0,1698648102.1924,78
-0.0183,-1.8158,-0.2371,0.472,1.6728,-0.8548,-2.2555,-1.9365,9.5253,1.8918,-4.6055,-4.4251,2.4241,9.1421,0.03,4.7073,-2.769,3.9088,-0.7279,9.4227,-1.2287,4.2319,-0.998136,0,1698648102.2029,79
-0.0444,-1.9733,-0.237,0.4007,1.6634,-0.9151,-2.019,-1.9615,8.8214,1.5701,-5.5418,-3.9359,1.8542,8.7468,0.3403,4.3977,-2.7387,2.9848,-1.1607,8.9888,-1.3345,4.3561,-0.998552,0,1698648102.2122,80
-0.0711,-2.1848,-0.2348,0.38,1.2471,-1.0165,-1.6401,-2.231,8.8555,1.319,-5.5388,-3.9139,1.2599,8.5138,0.4769,4.3705,-2.5644,1.6245,-1.484,8.6994,-1.4453,4.4668,-0.998875,0,1698648102.2226,81
-0.0979,-2.3118,-0.229,0.4667,0.611,-1.3304,-1.2137,-3.061,9.2778,1.2001,-4.8376,-3.9522,0.8622,8.332,0.401,4.2099,-2.2167,0.2263,-1.6806,8.4922,-1.478,4.4915,-0.999126,0,1698648102.2327,82
-0.1251,-2.3487,-0.2196,0.6452,0.2354,-1.6212,-0.8433,-3.1305,9.048,1.0847,-3.7673,-3.0599,0.3761,8.1703,0.358,4.1755,-1.8752,-0.7533,-1.8163,8.3375,-1.4429,4.4226,-0.999322,0,1698648102.2431,83
-0.1524,-2.3312,-0.2068,0.8632,0.0093,-1.9092,-0.4525,-2.7084,8.7219,0.9211,-2.5234,-0.8951,-0.489,8.0917,0.4083,4.2607,-1.6431,-1.2517,-1.9353,8.2327,-1.3846,4.3003,-0.999473,0,1698648102.252,84
