q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
-0.3736,1.4555,0.2882,-2.5277,1.4674,3.9331,10.6056,0.3925,2.3201,-1.1815,2.3762,-2.0828,9.8604,94
-0.3805,1.4555,0.2882,-2.5277,1.4674,3.9331,10.6056,0.3925,2.3201,-1.1815,2.3762,-2.0828,9.8604,95
-0.3853,0.9351,0.0416,-2.09,1.5264,3.8184,10.1845,0.3744,1.899,-1.3649,2.2268,-1.8979,9.5134,96
-0.3887,0.9351,0.0416,-2.09,1.5264,3.8184,10.1845,0.3744,1.899,-1.3649,2.2268,-1.8979,9.5134,97
-0.3922,0.6951,0.0518,-1.7395,1.5694,3.7327,9.8904,0.2893,1.3582,-1.3484,2.0407,-1.7542,9.2719,98
-0.3953,0.6951,0.0518,-1.7395,1.5694,3.7327,9.8904,0.2893,1.3582,-1.3484,2.0407,-1.7542,9.2719,98
-0.3972,0.6881,0.2884,-1.4371,1.6294,3.6748,9.7796,0.1872,0.9382,-1.1237,1.8891,-1.7018,9.1604,99
-0.3974,0.6881,0.2884,-1.4371,1.6294,3.6748,9.7796,0.1872,0.9382,-1.1237,1.8891,-1.7018,9.1604,0
-0.3972,0.7689,0.5504,-1.1214,1.6992,3.6397,9.8005,0.1066,0.722,-0.7599,1.796,-1.7357,9.1372,1
-0.3971,0.7689,0.5504,-1.1214,1.6992,3.6397,9.8005,0.1066,0.722,-0.7599,1.796,-1.7357,9.1372,2
-0.3968,0.8008,0.726,-0.7416,1.7279,3.6168,9.8532,0.0705,0.6462,-0.3312,1.7693,-1.8128,9.14,2
-0.3963,0.8008,0.726,-0.7416,1.7279,3.6168,9.8532,0.0705,0.6462,-0.3312,1.7693,-1.8128,9.14,3
-0.3936,0.8008,0.726,-0.7416,1.7279,3.6168,9.8532,0.0705,0.6462,-0.3312,1.7693,-1.8128,9.14,4
-0.3876,0.7391,0.8109,-0.3025,1.6766,3.5832,9.841,0.1202,0.6231,0.091,1.8106,-1.8741,9.1208,5
-0.379,0.6146,0.7941,0.1348,1.559,3.5128,9.7422,0.2378,0.5383,0.4362,1.8739,-1.906,9.0809,6
-0.3653,0.6146,0.7941,0.1348,1.559,3.5128,9.7422,0.2378,0.5383,0.4362,1.8739,-1.906,9.0809,7
-0.3514,0.5087,0.6452,0.5064,1.3983,3.4251,9.6413,0.314,0.296,0.6854,1.8956,-1.9515,9.0966,7
-0.3376,0.5087,0.6452,0.5064,1.3983,3.4251,9.6413,0.314,0.296,0.6854,1.8956,-1.9515,9.0966,8
-0.3234,0.5087,0.6452,0.5064,1.3983,3.4251,9.6413,0.314,0.296,0.6854,1.8956,-1.9515,9.0966,9
-0.3099,0.5121,0.3239,0.7764,1.1987,3.4041,9.6567,0.2662,-0.0561,0.8873,1.8602,-2.0363,9.2379,10
-0.2981,0.6112,-0.1818,0.9537,0.9929,3.507,9.8578,0.0996,-0.457,1.1158,1.7907,-2.1534,9.5142,11
-0.2949,0.6112,-0.1818,0.9537,0.9929,3.507,9.8578,0.0996,-0.457,1.1158,1.7907,-2.1534,9.5142,11
-0.2962,0.6989,-0.7362,1.0887,0.8677,3.7136,10.2638,-0.1091,-0.8696,1.3841,1.7529,-2.2827,9.9041,12
-0.2984,0.6989,-0.7362,1.0887,0.8677,3.7136,10.2638,-0.1091,-0.8696,1.3841,1.7529,-2.2827,9.9041,13
-0.3011,0.6989,-0.7362,1.0887,0.8677,3.7136,10.2638,-0.1091,-0.8696,1.3841,1.7529,-2.2827,9.9041,14
-0.3058,0.7201,-1.1107,1.2264,0.8785,3.9732,10.8067,-0.2413,-1.1784,1.6094,1.8357,-2.4105,10.3524,15
-0.3073,0.6644,-1.2291,1.393,0.9823,4.2218,11.3252,-0.2341,-1.2874,1.6722,2.0112,-2.5248,10.7782,15
-0.307,0.6644,-1.2291,1.393,0.9823,4.2218,11.3252,-0.2341,-1.2874,1.6722,2.0112,-2.5248,10.7782,16
-0.3065,0.5173,-1.2159,1.6069,1.1065,4.4181,11.7368,-0.1554,-1.2896,1.5578,2.1224,-2.6104,11.1683,17
-0.306,0.5173,-1.2159,1.6069,1.1065,4.4181,11.7368,-0.1554,-1.2896,1.5578,2.1224,-2.6104,11.1683,18
-0.3035,0.318,-1.1721,1.8758,1.219,4.6043,12.074,-0.0818,-1.4603,1.4211,2.0577,-2.6367,11.5793,19
-0.2978,0.318,-1.1721,1.8758,1.219,4.6043,12.074,-0.0818,-1.4603,1.4211,2.0577,-2.6367,11.5793,20
-0.2912,0.1701,-1.0827,2.1947,1.2743,4.872,12.389,-0.0518,-1.9923,1.4651,1.8674,-2.5901,12.0824,20
-0.284,0.1701,-1.0827,2.1947,1.2743,4.872,12.389,-0.0518,-1.9923,1.4651,1.8674,-2.5901,12.0824,21
-0.2788,0.1701,-1.0827,2.1947,1.2743,4.872,12.389,-0.0518,-1.9923,1.4651,1.8674,-2.5901,12.0824,22
-0.278,0.1482,-0.9471,2.4936,1.2574,5.2535,12.7395,-0.0664,-2.6855,1.767,1.7725,-2.5166,12.6678,23
-0.2799,0.1682,-0.7095,2.6958,1.2711,5.6662,13.0524,0.0678,-3.0176,2.1577,1.9205,-2.3891,13.0417,24
-0.28,0.1682,-0.7095,2.6958,1.2711,5.6662,13.0524,0.0678,-3.0176,2.1577,1.9205,-2.3891,13.0417,24
-0.2766,0.0302,-0.219,2.8612,1.3928,5.9566,13.0034,0.603,-2.5452,2.3231,2.1595,-2.0868,12.7829,25
-0.2701,0.0302,-0.219,2.8612,1.3928,5.9566,13.0034,0.603,-2.5452,2.3231,2.1595,-2.0868,12.7829,26
-0.2586,-0.3711,0.5412,3.1321,1.5429,5.9863,12.2961,1.4313,-1.4315,2.1568,2.2001,-1.5736,11.8344,27
-0.238,-0.3711,0.5412,3.1321,1.5429,5.9863,12.2961,1.4313,-1.4315,2.1568,2.2001,-1.5736,11.8344,28
-0.2228,-0.3711,0.5412,3.1321,1.5429,5.9863,12.2961,1.4313,-1.4315,2.1568,2.2001,-1.5736,11.8344,28
-0.2073,-0.9587,1.4378,3.5593,1.5706,5.7491,11.0433,2.0494,-0.422,1.8968,1.9141,-0.9459,10.5828,29
-0.1958,-1.5527,2.1694,3.9883,1.3898,5.4225,9.7208,2.0191,-0.0354,1.8661,1.4403,-0.4011,9.5152,30
-0.1874,-1.5527,2.1694,3.9883,1.3898,5.4225,9.7208,2.0191,-0.0354,1.8661,1.4403,-0.4011,9.5152,31
-0.1809,-1.5527,2.1694,3.9883,1.3898,5.4225,9.7208,2.0191,-0.0354,1.8661,1.4403,-0.4011,9.5152,32
-0.1767,-2.0015,2.4856,4.2323,1.0178,5.23,8.832,1.2586,-0.2311,2.2153,0.9918,-0.1223,9.0124,33
-0.1731,-2.1703,2.5734,4.2444,0.5125,5.2547,8.6463,0.0996,-0.6396,2.8542,0.7441,-0.1375,9.1911,33
-0.1684,-2.1703,2.5734,4.2444,0.5125,5.2547,8.6463,0.0996,-0.6396,2.8542,0.7441,-0.1375,9.1911,34
-0.1629,-1.9288,2.5596,3.982,-0.0114,5.404,9.1033,-0.8359,-0.8676,3.4898,0.8362,-0.3713,9.8243,35
-0.1565,-1.9288,2.5596,3.982,-0.0114,5.404,9.1033,-0.8359,-0.8676,3.4898,0.8362,-0.3713,9.8243,36
-0.1482,-1.3817,2.1632,3.4382,-0.3209,5.5221,9.865,-1.1374,-0.7104,3.7851,1.25,-0.721,10.5095,37
-0.1393,-1.3817,2.1632,3.4382,-0.3209,5.5221,9.865,-1.1374,-0.7104,3.7851,1.25,-0.721,10.5095,37
-0.1305,-0.886,1.2672,2.7596,-0.2468,5.5073,10.5222,-0.8333,-0.1586,3.6008,1.8322,-1.0433,10.9065,38
-0.1213,-0.886,1.2672,2.7596,-0.2468,5.5073,10.5222,-0.8333,-0.1586,3.6008,1.8322,-1.0433,10.9065,39
-0.1117,-0.7193,0.3404,2.1688,0.1483,5.3597,10.7944,-0.2133,0.5191,3.0802,2.3567,-1.2042,10.9109,40
-0.1017,-0.7193,0.3404,2.1688,0.1483,5.3597,10.7944,-0.2133,0.5191,3.0802,2.3567,-1.2042,10.9109,41
-0.0913,-0.7193,0.3404,2.1688,0.1483,5.3597,10.7944,-0.2133,0.5191,3.0802,2.3567,-1.2042,10.9109,41
-0.0805,-0.8389,-0.0762,1.8118,0.6303,5.125,10.6089,0.3748,0.9504,2.4815,2.62,-1.1786,10.5786,42
-0.0708,-1.1274,-0.1893,1.6682,0.9783,4.8613,10.1065,0.6799,0.9881,2.0008,2.6134,-1.0243,10.0405,43
-0.0615,-1.1274,-0.1893,1.6682,0.9783,4.8613,10.1065,0.6799,0.9881,2.0008,2.6134,-1.0243,10.0405,44
-0.0521,-1.5462,-0.402,1.6144,1.134,4.625,9.5301,0.6062,0.7631,1.716,2.4767,-0.8287,9.5087,45
-0.0447,-1.5462,-0.402,1.6144,1.134,4.625,9.5301,0.6062,0.7631,1.716,2.4767,-0.8287,9.5087,46
-0.0388,-1.8405,-0.5969,1.5159,1.1651,4.4237,9.084,0.2332,0.5165,1.5925,2.3637,-0.6838,9.1851,46
-0.0331,-1.8405,-0.5969,1.5159,1.1651,4.4237,9.084,0.2332,0.5165,1.5925,2.3637,-0.6838,9.1851,47
-0.0279,-1.681,-0.5274,1.3209,1.1937,4.2783,8.8895,-0.226,0.4126,1.5313,2.3644,-0.6288,9.1511,48
-0.0231,-1.681,-0.5274,1.3209,1.1937,4.2783,8.8895,-0.226,0.4126,1.5313,2.3644,-0.6288,9.1511,49
-0.0179,-1.681,-0.5274,1.3209,1.1937,4.2783,8.8895,-0.226,0.4126,1.5313,2.3644,-0.6288,9.1511,50
-0.0126,-1.0529,-0.1132,1.0569,1.2738,4.2433,8.9404,-0.5603,0.4707,1.4222,2.4629,-0.6419,9.3309,50
-0.0073,-0.2381,0.4958,0.7471,1.3445,4.3237,9.1112,-0.6762,0.6208,1.1761,2.5838,-0.6849,9.5639,51
-0.0014,-0.2381,0.4958,0.7471,1.3445,4.3237,9.1112,-0.6762,0.6208,1.1761,2.5838,-0.6849,9.5639,52
0.0053,0.4174,0.9885,0.4159,1.3569,4.464,9.2814,-0.6088,0.7853,0.7714,2.6634,-0.7146,9.7286,53
0.0127,0.4174,0.9885,0.4159,1.3569,4.464,9.2814,-0.6088,0.7853,0.7714,2.6634,-0.7146,9.7286,54
0.0189,0.7032,1.1669,0.0953,1.3465,4.6118,9.3804,-0.4896,0.8728,0.2843,2.6564,-0.6822,9.794,54
0.0254,0.7032,1.1669,0.0953,1.3465,4.6118,9.3804,-0.4896,0.8728,0.2843,2.6564,-0.6822,9.794,55
0.0327,0.6484,1.0824,-0.1865,1.3495,4.7516,9.4059,-0.4795,0.8059,-0.1687,2.5363,-0.5812,9.797,56
0.0399,0.6484,1.0824,-0.1865,1.3495,4.7516,9.4059,-0.4795,0.8059,-0.1687,2.5363,-0.5812,9.797,57
0.0488,0.4803,0.8869,-0.4226,1.3278,4.891,9.4657,-0.6635,0.5704,-0.5097,2.3363,-0.4846,9.826,58
0.0579,0.4803,0.8869,-0.4226,1.3278,4.891,9.4657,-0.6635,0.5704,-0.5097,2.3363,-0.4846,9.826,59
0.0667,0.4291,0.6161,-0.6548,1.2672,5.0206,9.6624,-0.9634,0.2191,-0.719,2.1507,-0.4975,9.9649,59
0.0745,0.4291,0.6161,-0.6548,1.2672,5.0206,9.6624,-0.9634,0.2191,-0.719,2.1507,-0.4975,9.9649,60
0.0809,0.559,0.243,-0.9048,1.2492,5.0983,9.9876,-1.1962,-0.1099,-0.8114,2.0505,-0.645,10.2103,61
0.085,0.559,0.243,-0.9048,1.2492,5.0983,9.9876,-1.1962,-0.1099,-0.8114,2.0505,-0.645,10.2103,62
0.087,0.559,0.243,-0.9048,1.2492,5.0983,9.9876,-1.1962,-0.1099,-0.8114,2.0505,-0.645,10.2103,63
0.0877,0.744,-0.1757,-1.1022,1.3543,5.1128,10.3738,-1.2536,-0.3193,-0.8162,2.0238,-0.8478,10.4952,63
0.0879,0.8164,-0.4878,-1.1352,1.5847,5.1058,10.7286,-1.1782,-0.4646,-0.7665,2.0493,-1.0311,10.7648,64
0.0883,0.8164,-0.4878,-1.1352,1.5847,5.1058,10.7286,-1.1782,-0.4646,-0.7665,2.0493,-1.0311,10.7648,65
0.0885,0.7151,-0.6018,-0.9616,1.8268,5.1218,11.0005,-1.107,-0.6477,-0.6881,2.1304,-1.2005,11.0242,66
0.0888,0.7151,-0.6018,-0.9616,1.8268,5.1218,11.0005,-1.107,-0.6477,-0.6881,2.1304,-1.2005,11.0242,67
0.0888,0.7151,-0.6018,-0.9616,1.8268,5.1218,11.0005,-1.107,-0.6477,-0.6881,2.1304,-1.2005,11.0242,67
0.0888,0.4645,-0.5918,-0.6826,1.9172,5.1694,11.2477,-1.132,-0.9015,-0.615,2.2431,-1.4054,11.3112,68
0.0886,0.1312,-0.574,-0.4478,1.7913,5.2206,11.5298,-1.194,-1.1788,-0.6003,2.3,-1.6557,11.6291,69
0.088,0.1312,-0.574,-0.4478,1.7913,5.2206,11.5298,-1.194,-1.1788,-0.6003,2.3,-1.6557,11.6291,70
0.0877,0.1312,-0.574,-0.4478,1.7913,5.2206,11.5298,-1.194,-1.1788,-0.6003,2.3,-1.6557,11.6291,71
0.0846,-0.1679,-0.5651,-0.3357,1.4783,5.2549,11.8609,-1.2257,-1.4781,-0.6554,2.2526,-1.9277,12.0066,72
0.0788,-0.3376,-0.6863,-0.3833,1.1025,5.2949,12.2484,-1.1967,-1.788,-0.7332,2.2306,-2.2364,12.4646,72
0.0689,-0.3376,-0.6863,-0.3833,1.1025,5.2949,12.2484,-1.1967,-1.788,-0.7332,2.2306,-2.2364,12.4646,73
0.0566,-0.3376,-0.6863,-0.3833,1.1025,5.2949,12.2484,-1.1967,-1.788,-0.7332,2.2306,-2.2364,12.4646,74
0.0404,-0.4216,-1.1694,-0.5798,0.8209,5.3328,12.5822,-0.9384,-1.8859,-0.8565,2.3655,-2.5525,12.8187,75
0.0225,-0.5366,-1.8049,-0.828,0.6716,5.2779,12.611,-0.2724,-1.6005,-1.1538,2.5675,-2.7283,12.7393,76
0.0031,-0.5366,-1.8049,-0.828,0.6716,5.2779,12.611,-0.2724,-1.6005,-1.1538,2.5675,-2.7283,12.7393,76
-0.0159,-0.7394,-2.0707,-1.0166,0.5805,5.0566,12.1301,0.7353,-0.9755,-1.7208,2.6691,-2.6491,12.0531,77
-0.0364,-0.7394,-2.0707,-1.0166,0.5805,5.0566,12.1301,0.7353,-0.9755,-1.7208,2.6691,-2.6491,12.0531,78
-0.0561,-1.0165,-1.7673,-1.1344,0.4193,4.6823,11.1577,1.7312,-0.0565,-2.5154,2.5954,-2.3459,10.9243,79
-0.0851,-1.0165,-1.7673,-1.1344,0.4193,4.6823,11.1577,1.7312,-0.0565,-2.5154,2.5954,-2.3459,10.9243,80
-0.1057,-1.2824,-1.2098,-1.3205,0.1146,4.2423,9.9915,2.2289,0.876,-3.341,2.344,-1.9704,9.7645,80
-0.1274,-1.2824,-1.2098,-1.3205,0.1146,4.2423,9.9915,2.2289,0.876,-3.341,2.344,-1.9704,9.7645,81
-0.147,-1.3493,-0.8822,-1.7584,-0.2477,3.8488,9.0821,1.9645,1.3981,-4.0719,1.9604,-1.7338,8.9894,82
-0.1683,-1.002,-0.8867,-2.4571,-0.4655,3.5824,8.7844,1.1021,1.3736,-4.5619,1.5211,-1.7633,8.8263,83
-0.1945,-1.002,-0.8867,-2.4571,-0.4655,3.5824,8.7844,1.1021,1.3736,-4.5619,1.5211,-1.7633,8.8263,84
-0.2139,-1.002,-0.8867,-2.4571,-0.4655,3.5824,8.7844,1.1021,1.3736,-4.5619,1.5211,-1.7633,8.8263,85
-0.2351,-0.2397,-0.938,-3.2094,-0.3688,3.4871,9.189,0.161,0.8911,-4.4887,1.1377,-2.004,9.2388,85
-0.2508,-0.2397,-0.938,-3.2094,-0.3688,3.4871,9.189,0.161,0.8911,-4.4887,1.1377,-2.004,9.2388,86
-0.2656,0.6573,-0.8155,-3.7879,0.0172,3.5788,10.0661,-0.3386,0.1335,-3.8957,0.9834,-2.2866,9.9413,87
-0.2817,0.6573,-0.8155,-3.7879,0.0172,3.5788,10.0661,-0.3386,0.1335,-3.8957,0.9834,-2.2866,9.9413,88
-0.2953,1.3446,-0.5262,-4.0718,0.5405,3.7902,10.9732,-0.3127,-0.4791,-3.1736,1.1698,-2.4672,10.5547,89
-0.3068,1.3446,-0.5262,-4.0718,0.5405,3.7902,10.9732,-0.3127,-0.4791,-3.1736,1.1698,-2.4672,10.5547,89
-0.3178,1.6023,-0.1127,-4.0441,1.069,3.9667,11.5243,0.0066,-0.4136,-2.6049,1.6149,-2.5205,10.8319,90
-0.3278,1.6023,-0.1127,-4.0441,1.069,3.9667,11.5243,0.0066,-0.4136,-2.6049,1.6149,-2.5205,10.8319,91
-0.3387,1.4273,0.3543,-3.783,1.4536,4.0147,11.5523,0.4087,0.3783,-2.3219,2.1122,-2.4613,10.7236,92
-0.3513,1.0261,0.7817,-3.4311,1.6053,3.9644,11.1164,0.7159,1.3953,-2.2863,2.4518,-2.2763,10.3303,93
-0.3608,1.0261,0.7817,-3.4311,1.6053,3.9644,11.1164,0.7159,1.3953,-2.2863,2.4518,-2.2763,10.3303,93
-0.3698,0.7006,1.077,-3.1151,1.5936,3.8755,10.4402,0.81,2.0959,-2.349,2.5593,-2.0038,9.8047,94
-0.3779,0.7006,1.077,-3.1151,1.5936,3.8755,10.4402,0.81,2.0959,-2.349,2.5593,-2.0038,9.8047,95
-0.3854,0.7006,1.077,-3.1151,1.5936,3.8755,10.4402,0.81,2.0959,-2.349,2.5593,-2.0038,9.8047,96
-0.3962,0.661,1.1747,-2.8868,1.5449,3.7877,9.798,0.7216,2.3044,-2.3823,2.5172,-1.7297,9.2886,97
-0.402,0.661,1.1747,-2.8868,1.5449,3.7877,9.798,0.7216,2.3044,-2.3823,2.5172,-1.7297,9.2886,98
-0.4058,0.8891,1.2077,-2.73,1.5599,3.7288,9.3776,0.5334,2.1381,-2.2854,2.3988,-1.5247,8.8982,98
-0.4077,0.8891,1.2077,-2.73,1.5599,3.7288,9.3776,0.5334,2.1381,-2.2854,2.3988,-1.5247,8.8982,99
-0.4083,1.178,1.2273,-2.5678,1.6683,3.689,9.2249,0.3063,1.8188,-1.9929,2.2354,-1.4406,8.6953,0
-0.4082,1.178,1.2273,-2.5678,1.6683,3.689,9.2249,0.3063,1.8188,-1.9929,2.2354,-1.4406,8.6953,1
-0.408,1.3286,1.1459,-2.2917,1.8174,3.6272,9.2782,0.1096,1.5692,-1.5329,2.0867,-1.4788,8.6941,2
-0.4075,1.3286,1.1459,-2.2917,1.8174,3.6272,9.2782,0.1096,1.5692,-1.5329,2.0867,-1.4788,8.6941,2
-0.4051,1.3021,1.0237,-1.8509,1.9307,3.5469,9.4349,-0.0015,1.4432,-1.0027,1.9928,-1.5943,8.8217,3
-0.3985,1.3021,1.0237,-1.8509,1.9307,3.5469,9.4349,-0.0015,1.4432,-1.0027,1.9928,-1.5943,8.8217,4
-0.3886,1.3021,1.0237,-1.8509,1.9307,3.5469,9.4349,-0.0015,1.4432,-1.0027,1.9928,-1.5943,8.8217,5
-0.3761,1.1475,0.9326,-1.2917,1.9599,3.4763,9.5943,-0.0122,1.3542,-0.5011,1.9264,-1.7407,8.9528,6
-0.3612,0.9177,0.8103,-0.7053,1.8849,3.4114,9.6866,0.0296,1.1938,-0.0807,1.8338,-1.8808,9.0545,7
-0.3455,0.9177,0.8103,-0.7053,1.8849,3.4114,9.6866,0.0296,1.1938,-0.0807,1.8338,-1.8808,9.0545,7
-0.3272,0.7056,0.5497,-0.1665,1.6864,3.3672,9.7448,0.0216,0.885,0.2715,1.6989,-2.0018,9.2062,8
-0.3081,0.7056,0.5497,-0.1665,1.6864,3.3672,9.7448,0.0216,0.885,0.2715,1.6989,-2.0018,9.2062,9
-0.2939,0.5945,0.1147,0.2892,1.4043,3.3932,9.8812,-0.0815,0.4253,0.6148,1.6073,-2.1289,9.4705,10
-0.2833,0.5945,0.1147,0.2892,1.4043,3.3932,9.8812,-0.0815,0.4253,0.6148,1.6073,-2.1289,9.4705,11
-0.2797,0.5809,-0.3855,0.6407,1.1496,3.5176,10.1814,-0.2275,-0.086,0.9803,1.6678,-2.2661,9.8648,12
-0.2812,0.5809,-0.3855,0.6407,1.1496,3.5176,10.1814,-0.2275,-0.086,0.9803,1.6678,-2.2661,9.8648,12
-0.2851,0.6328,-0.6886,0.88,1.0096,3.7369,10.6421,-0.3307,-0.475,1.3052,1.8908,-2.3823,10.3521,13
-0.2905,0.6328,-0.6886,0.88,1.0096,3.7369,10.6421,-0.3307,-0.475,1.3052,1.8908,-2.3823,10.3521,14
-0.2968,0.6328,-0.6886,0.88,1.0096,3.7369,10.6421,-0.3307,-0.475,1.3052,1.8908,-2.3823,10.3521,15
-0.3048,0.6998,-0.6988,1.0187,0.9862,4.0138,11.1581,-0.3204,-0.5905,1.45,2.2008,-2.4688,10.7878,16
-0.31,0.6988,-0.6131,1.0822,1.022,4.2686,11.5996,-0.2192,-0.4571,1.3269,2.4349,-2.5241,11.0887,17
-0.3131,0.6988,-0.6131,1.0822,1.022,4.2686,11.5996,-0.2192,-0.4571,1.3269,2.4349,-2.5241,11.0887,17
-0.3152,0.6988,-0.6131,1.0822,1.022,4.2686,11.5996,-0.2192,-0.4571,1.3269,2.4349,-2.5241,11.0887,18
-0.3135,0.6073,-0.5635,1.1365,1.0828,4.456,11.9174,-0.1108,-0.3608,1.0451,2.4149,-2.5489,11.3328,19
-0.3081,0.6073,-0.5635,1.1365,1.0828,4.456,11.9174,-0.1108,-0.3608,1.0451,2.4149,-2.5489,11.3328,20
-0.2977,0.4726,-0.5406,1.2764,1.1618,4.6214,12.1293,-0.0617,-0.6287,0.8541,2.1065,-2.5283,11.6238,21
-0.2882,0.3833,-0.501,1.554,1.2213,4.8513,12.319,-0.1337,-1.3325,0.9731,1.6592,-2.4628,12.042,21
-0.2777,0.3833,-0.501,1.554,1.2213,4.8513,12.319,-0.1337,-1.3325,0.9731,1.6592,-2.4628,12.042,22
-0.2721,0.4016,-0.3832,1.9196,1.2333,5.2011,12.5811,-0.2615,-2.168,1.4484,1.3254,-2.4,12.5652,23
-0.2716,0.4016,-0.3832,1.9196,1.2333,5.2011,12.5811,-0.2615,-2.168,1.4484,1.3254,-2.4,12.5652,24
-0.2723,0.443,-0.1121,2.2898,1.2375,5.6193,12.8212,-0.1951,-2.576,2.0533,1.2802,-2.2908,12.9283,25
-0.2719,0.443,-0.1121,2.2898,1.2375,5.6193,12.8212,-0.1951,-2.576,2.0533,1.2802,-2.2908,12.9283,26
-0.2706,0.3108,0.33,2.6449,1.2654,5.9515,12.7549,0.2657,-2.2365,2.4476,1.4533,-2.0297,12.7752,26
-0.2664,0.3108,0.33,2.6449,1.2654,5.9515,12.7549,0.2657,-2.2365,2.4476,1.4533,-2.0297,12.7752,27
-0.2587,-0.1196,0.8551,3.0272,1.2924,6.0334,12.1387,1.0688,-1.3228,2.4879,1.5768,-1.6134,11.978,28
-0.2476,-0.1196,0.8551,3.0272,1.2924,6.0334,12.1387,1.0688,-1.3228,2.4879,1.5768,-1.6134,11.978,29
-0.2347,-0.7567,1.4129,3.5066,1.2771,5.8315,11.0168,1.8315,-0.3835,2.3294,1.4424,-1.0903,10.8025,30
-0.2197,-0.7567,1.4129,3.5066,1.2771,5.8315,11.0168,1.8315,-0.3835,2.3294,1.4424,-1.0903,10.8025,31
-0.2091,-1.3644,1.8044,4.0126,1.1595,5.528,9.775,2.0422,0.0385,2.297,1.0984,-0.5734,9.7282,31
-0.1992,-1.3644,1.8044,4.0126,1.1595,5.528,9.775,2.0422,0.0385,2.297,1.0984,-0.5734,9.7282,32
-0.1923,-1.3644,1.8044,4.0126,1.1595,5.528,9.775,2.0422,0.0385,2.297,1.0984,-0.5734,9.7282,33
-0.1854,-1.8309,1.7311,4.3564,0.8845,5.3409,8.888,1.4769,-0.1935,2.6235,0.7243,-0.2496,9.1286,34
-0.1788,-2.1623,1.5275,4.4402,0.4228,5.3189,8.6252,0.3947,-0.8017,3.2464,0.5226,-0.2213,9.1307,35
-0.1722,-2.1623,1.5275,4.4402,0.4228,5.3189,8.6252,0.3947,-0.8017,3.2464,0.5226,-0.2213,9.1307,36
-0.1671,-2.1623,1.5275,4.4402,0.4228,5.3189,8.6252,0.3947,-0.8017,3.2464,0.5226,-0.2213,9.1307,36
-0.1619,-2.2053,1.5258,4.1741,-0.1463,5.3841,8.9278,-0.613,-1.2955,3.8565,0.6805,-0.4379,9.5859,37
-0.1561,-1.7835,1.3757,3.5187,-0.5376,5.4417,9.5285,-1.0894,-1.3406,4.1196,1.1993,-0.7571,10.1837,38
-0.1482,-1.7835,1.3757,3.5187,-0.5376,5.4417,9.5285,-1.0894,-1.3406,4.1196,1.1993,-0.7571,10.1837,39
-0.1403,-1.7835,1.3757,3.5187,-0.5376,5.4417,9.5285,-1.0894,-1.3406,4.1196,1.1993,-0.7571,10.1837,40
-0.1316,-1.0462,0.9062,2.642,-0.5063,5.4421,10.1528,-1.1175,-0.8855,3.8657,1.8938,-1.0378,10.6484,40
-0.1227,-1.0462,0.9062,2.642,-0.5063,5.4421,10.1528,-1.1175,-0.8855,3.8657,1.8938,-1.0378,10.6484,41
-0.1115,-0.4188,0.2543,1.821,-0.0935,5.3991,10.5473,-0.935,-0.1191,3.1765,2.4952,-1.1849,10.8175,42
-0.1006,-0.4188,0.2543,1.821,-0.0935,5.3991,10.5473,-0.935,-0.1191,3.1765,2.4952,-1.1849,10.8175,43
-0.0892,-0.2203,-0.3406,1.279,0.4691,5.3237,10.5657,-0.5448,0.5386,2.3246,2.7909,-1.1631,10.6478,44
-0.078,-0.2203,-0.3406,1.279,0.4691,5.3237,10.5657,-0.5448,0.5386,2.3246,2.7909,-1.1631,10.6478,45
-0.0674,-0.5351,-0.7583,1.0354,0.9349,5.1819,10.2739,-0.1217,0.7747,1.5783,2.7801,-1.0287,10.2485,45
-0.0569,-0.5351,-0.7583,1.0354,0.9349,5.1819,10.2739,-0.1217,0.7747,1.5783,2.7801,-1.0287,10.2485,46
-0.0483,-1.1874,-1.1008,0.9427,1.1777,4.9617,9.8435,0.0525,0.5047,1.0723,2.6099,-0.8732,9.834,47
-0.038,-1.1874,-1.1008,0.9427,1.1777,4.9617,9.8435,0.0525,0.5047,1.0723,2.6099,-0.8732,9.834,48
-0.0282,-1.6481,-1.2518,0.8641,1.2592,4.7243,9.4517,-0.0404,-0.0439,0.8082,2.4438,-0.7523,9.5847,49
-0.0199,-1.6481,-1.2518,0.8641,1.2592,4.7243,9.4517,-0.0404,-0.0439,0.8082,2.4438,-0.7523,9.5847,50
-0.0124,-1.4651,-0.9711,0.7261,1.3264,4.5622,9.2293,-0.2411,-0.3612,0.7034,2.396,-0.688,9.5398,50
-0.0045,-1.4651,-0.9711,0.7261,1.3264,4.5622,9.2293,-0.2411,-0.3612,0.7034,2.396,-0.688,9.5398,51
0.0043,-0.7316,-0.2979,0.5071,1.4207,4.5257,9.1975,-0.3926,-0.2823,0.636,2.4843,-0.662,9.6204,52
0.0139,-0.7316,-0.2979,0.5071,1.4207,4.5257,9.1975,-0.3926,-0.2823,0.636,2.4843,-0.662,9.6204,53
0.0272,0.0879,0.4091,0.2163,1.4954,4.59,9.2742,-0.435,0.0044,0.477,2.6401,-0.6267,9.7179,54
0.0373,0.0879,0.4091,0.2163,1.4954,4.59,9.2742,-0.435,0.0044,0.477,2.6401,-0.6267,9.7179,55
