right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.3847,-1.2996,-0.0936,1.0681,0.3467,-0.6832,1.2565,0.063,9.1901,2.1114,1.9487,-1.2205,-0.7716,-7.092,5.9737,2.9709,1.3102,2.5609,0.897,-8.7628,-3.5608,-0.8217,0.999457,0,1698373628.114,90
-0.3935,-1.2028,-0.0833,1.0927,0.4033,-0.5415,1.5491,-0.0887,9.2346,1.9195,1.9206,-1.0787,-0.8018,-6.962,5.8163,2.9835,1.2495,2.692,0.9852,-8.5407,-3.5739,-0.7251,0.999549,0,1698373628.1239,90
-0.4015,-1.1076,-0.0737,1.0989,0.3357,-0.4314,1.8148,-0.1937,9.4458,1.7288,1.9533,-0.9754,-0.8005,-6.8028,5.6737,3.0019,1.2944,2.7359,1.0255,-8.3283,-3.5707,-0.6212,0.999585,0,1698373628.1339,91
-0.4097,-1.0046,-0.0638,1.0905,0.215,-0.3945,2.0271,-0.3624,9.6591,1.5799,2.0333,-0.9216,-0.7765,-6.6027,5.5745,3.0126,1.3957,2.7138,1.0347,-8.1508,-3.5484,-0.5175,0.999576,0,1698373628.1438,92
-0.418,-0.9625,-0.0539,1.0896,0.0224,-0.4085,2.2023,-0.5648,9.7071,1.4185,2.1269,-0.8891,-0.7315,-6.3759,5.5145,3.0077,1.5239,2.6343,1.0248,-7.9838,-3.4854,-0.4314,0.999551,0,1698373628.1537,93
-0.4262,-0.9642,-0.0442,1.0777,-0.1886,-0.4713,2.3349,-0.6934,9.645,1.2987,2.2005,-0.8546,-0.6692,-6.1454,5.4856,3.0169,1.6294,2.5122,1.0026,-7.8755,-3.3934,-0.3829,0.99952,0,1698373628.1639,94
-0.4341,-0.9461,-0.0344,1.0836,-0.3831,-0.5618,2.4183,-0.7361,9.4569,1.2089,2.2398,-0.8073,-0.5961,-5.9507,5.4882,3.038,1.6841,2.3474,0.97,-7.8394,-3.2936,-0.3589,0.999462,0,1698373628.1744,94
-0.4418,-0.8917,-0.0249,1.0927,-0.6356,-0.6484,2.4311,-0.6864,9.4539,1.0943,2.2379,-0.7407,-0.5138,-5.8192,5.5194,3.0442,1.7078,2.1231,0.926,-7.8411,-3.1923,-0.3317,0.999241,0,1698373628.1843,95
-0.4487,-0.8415,-0.0163,1.0664,-0.8292,-0.7411,2.3712,-0.5877,9.4635,1.0816,2.1972,-0.6455,-0.4217,-5.7403,5.5615,3.0356,1.6887,1.8781,0.8747,-7.8528,-3.0832,-0.3001,0.998864,0,1698373628.1947,96
-0.455,-0.7965,-0.0082,1.0312,-1.0733,-0.7885,2.2676,-0.4041,9.5496,1.0959,2.1281,-0.5136,-0.3272,-5.7047,5.5974,3.0335,1.6023,1.6546,0.8187,-7.8574,-3.0008,-0.2954,0.998495,0,1698373628.2047,97
-0.4604,-0.7158,-0.0007,0.9665,-1.3004,-0.8448,2.0865,-0.1687,9.6317,1.0912,2.0455,-0.3422,-0.2367,-5.7032,5.6331,3.0693,1.4585,1.4742,0.7607,-7.8623,-2.958,-0.3182,0.997897,0,1698373628.2146,98
-0.464,-0.6056,0.006,0.8957,-1.5441,-0.852,1.8368,0.0961,9.6257,1.0314,1.9583,-0.1477,-0.1588,-5.7371,5.6747,3.1348,1.2931,1.3418,0.7089,-7.8882,-2.9359,-0.3431,0.994429,0,1698373628.2239,98
-0.4658,-0.4699,0.0119,0.8437,-1.7155,-0.832,1.5644,0.3171,9.5879,1.0609,1.8522,0.0401,-0.1025,-5.8019,5.7305,3.1803,1.1178,1.2363,0.6737,-7.9389,-2.9321,-0.3635,0.983661,0,1698373628.2345,99
-0.4661,-0.3495,0.0175,0.7953,-1.8043,-0.8565,1.2677,0.4422,9.6684,1.0884,1.7051,0.1961,-0.0665,-5.8752,5.8017,3.2178,0.9365,1.1493,0.6541,-8.0084,-2.9575,-0.3756,0.962124,0,1698373628.2449,0
-0.4659,-0.2719,0.0226,0.7534,-1.95,-0.7997,0.9784,0.514,9.7458,0.9715,1.5064,0.3105,-0.0368,-5.9357,5.8658,3.2894,0.7675,1.0724,0.6371,-8.087,-3.0144,-0.3861,0.910454,0,1698373628.2543,1
-0.4657,-0.1979,0.0273,0.7112,-2.1756,-0.6328,0.7127,0.6743,9.6954,0.7971,1.2516,0.4002,0.0042,-5.9858,5.9193,3.3737,0.6107,1.0007,0.6171,-8.1657,-3.0615,-0.3967,0.819584,0,1698373628.2641,2
-0.4655,-0.1327,0.0321,0.6479,-2.3109,-0.4956,0.4596,0.8784,9.5012,0.6698,0.9547,0.4827,0.0615,-6.0263,5.9603,3.4343,0.4514,0.9347,0.599,-8.2282,-3.1016,-0.4019,0.713994,0,1698373628.2746,2
-0.4647,-0.0646,0.0365,0.5844,-2.5761,-0.2995,0.2228,0.9993,9.5703,0.6138,0.6475,0.551,0.1257,-6.0504,5.9684,3.4675,0.2825,0.8725,0.5841,-8.259,-3.1367,-0.4097,0.611956,0,1698373628.2841,3
-0.4617,0.0441,0.0401,0.5447,-3.3283,0.1801,-0.0462,1.4197,10.1021,0.457,0.3424,0.6023,0.19,-6.065,5.9453,3.4713,0.1359,0.8036,0.5674,-8.2397,-3.1726,-0.4273,0.523089,0,1698373628.2944,4
-0.4554,0.1977,0.0436,0.4951,-3.8896,0.5074,-0.2689,1.6926,10.3466,0.4693,0.0304,0.655,0.2451,-6.0841,5.9017,3.4503,0.0358,0.7067,0.5468,-8.1654,-3.2156,-0.4671,0.451911,0,1698373628.3038,5
-0.4462,0.412,0.0472,0.4711,-3.8816,0.5827,-0.4461,1.6159,9.9329,0.5863,-0.3142,0.7257,0.2922,-6.1302,5.859,3.4034,0.0006,0.5428,0.512,-8.1012,-3.2887,-0.5243,0.394326,0,1698373628.3137,6
-0.4335,0.6446,0.0514,0.4606,-3.5311,0.7127,-0.6186,1.5652,9.2917,0.5987,-0.6875,0.7977,0.3568,-6.208,5.8328,3.3243,0.0065,0.2749,0.456,-8.1147,-3.3627,-0.6042,0.347555,0,1698373628.3234,6
-0.4168,0.866,0.0562,0.4535,-2.964,0.8964,-0.7646,1.4996,8.6913,0.7734,-1.0243,0.8502,0.4531,-6.3214,5.8196,3.2532,-0.0392,-0.0636,0.3913,-8.2356,-3.3722,-0.7002,0.309249,0,1698373628.3345,7
-0.3953,1.1308,0.0618,0.5086,-2.3565,1.1959,-0.9027,1.5427,8.1739,1.0441,-1.2647,0.8595,0.5849,-6.4546,5.8094,3.2039,-0.206,-0.4058,0.3247,-8.4455,-3.325,-0.7473,0.242781,0,1698373628.3451,8
-0.3713,1.4286,0.0684,0.5805,-1.5583,1.4251,-0.9937,1.5764,7.8292,1.3787,-1.3908,0.7925,0.747,-6.6027,5.7924,3.1848,-0.5323,-0.6937,0.2697,-8.6879,-3.2632,-0.7189,0.188315,0,1698373628.3542,9
-0.3498,1.6108,0.0755,0.6393,-0.5991,1.4054,-0.9937,1.326,7.7467,1.727,-1.4079,0.6468,0.8908,-6.7805,5.8032,3.2069,-0.9903,-0.8918,0.2337,-8.931,-3.2446,-0.6527,0.256449,0,1698373628.3644,10
-0.3312,1.6271,0.0828,0.698,0.1144,1.2981,-0.9622,0.8929,8.146,1.8011,-1.3563,0.4543,0.9837,-6.9571,5.8828,3.2462,-1.4671,-1.0133,0.1998,-9.158,-3.3061,-0.5711,0.375539,0,1698373628.3739,10
-0.3176,1.4932,0.09,0.7443,0.9507,1.2496,-0.85,0.5307,9.7885,1.1276,-1.2337,0.2793,1.0473,-7.109,5.9854,3.2764,-1.8656,-1.0675,0.1667,-9.3368,-3.4158,-0.4765,0.377763,0,1698373628.3837,11
-0.3116,1.1936,0.0966,0.7205,1.9011,1.1873,-0.5872,-0.0697,10.7527,0.5276,-1.0719,0.1646,1.107,-7.219,6.0876,3.3414,-2.1017,-1.1046,0.1298,-9.4082,-3.5559,-0.3885,0.38597,0,1698373628.3934,12
-0.3111,0.8782,0.1024,0.6368,2.1305,1.1372,-0.3448,-0.517,10.7415,0.3558,-0.9164,0.1011,1.1491,-7.29,6.1654,3.4514,-2.148,-1.1632,0.0825,-9.3566,-3.7446,-0.3095,0.487948,0,1698373628.4035,13
-0.3137,0.6091,0.1068,0.5585,1.9917,1.1085,-0.1872,-0.5571,11.2518,0.0943,-0.7752,0.0509,1.1341,-7.3526,6.1825,3.5677,-2.0178,-1.2471,0.0312,-9.2071,-3.9652,-0.2439,0.577596,0,1698373628.4142,13
-0.3181,0.3409,0.1094,0.4695,1.9435,1.0862,-0.086,-0.4886,11.4601,-0.0847,-0.6954,-0.0213,1.0559,-7.4376,6.1936,3.6871,-1.7248,-1.4085,-0.0265,-9.0708,-4.1926,-0.2103,0.654425,0,1698373628.424,14
-0.3234,0.1109,0.1102,0.3788,1.7971,1.0791,-0.0262,-0.2443,11.4032,-0.169,-0.7467,-0.1157,0.9611,-7.5645,6.3151,3.8204,-1.3124,-1.695,-0.1114,-9.0471,-4.395,-0.1922,0.724843,0,1698373628.4342,15
-0.3284,-0.0263,0.1103,0.3007,1.558,1.0796,0.0108,0.0821,11.4475,-0.1805,-0.9467,-0.2163,0.9352,-7.685,6.5323,3.9657,-0.8481,-2.0658,-0.2301,-9.1352,-4.4877,-0.1987,0.784387,0,1698373628.4443,16
-0.3318,-0.0644,0.1102,0.2337,1.3715,1.1217,0.0448,0.3757,11.4827,-0.1349,-1.2342,-0.3311,0.9986,-7.7551,6.7377,4.093,-0.4277,-2.4569,-0.3667,-9.35,-4.4512,-0.1923,0.832074,0,1698373628.4546,17
-0.3325,-0.0387,0.1102,0.1728,1.2641,1.2243,0.0847,0.5815,11.3617,0.0112,-1.5777,-0.4697,1.1016,-7.774,6.9288,4.1758,-0.1353,-2.8161,-0.5,-9.654,-4.359,-0.1614,0.869468,0,1698373628.4648,17
-0.3315,-0.004,0.11,0.1219,1.208,1.3824,0.1388,0.7206,11.2485,0.2511,-1.968,-0.6114,1.213,-7.7649,7.155,4.195,-0.0249,-3.095,-0.6104,-9.9938,-4.2217,-0.1582,0.898604,0,1698373628.4741,18
-0.3295,0.0426,0.1097,0.0923,1.0587,1.4182,0.214,0.6992,11.977,0.3182,-2.382,-0.7113,1.3116,-7.7632,7.4266,4.1617,-0.1071,-3.3007,-0.7004,-10.3813,-4.0682,-0.1975,0.92124,0,1698373628.4841,19
-0.3254,0.1346,0.1094,0.0518,0.9862,1.1836,0.3253,0.4811,12.8562,0.306,-2.7904,-0.7258,1.4213,-7.8225,7.7255,4.083,-0.3132,-3.249,-0.7908,-10.8271,-4.0027,-0.2715,0.938733,0,1698373628.4944,20
-0.3187,0.2402,0.1086,-0.0278,0.9324,1.2008,0.5225,0.2013,12.7562,0.6952,-3.1699,-0.6672,1.5977,-7.9608,8.0125,3.9935,-0.5475,-3.2174,-0.895,-11.2409,-3.9834,-0.3739,0.951717,0,1698373628.5043,21
-0.3113,0.3258,0.1055,-0.1447,0.9239,1.4655,0.7549,-0.2224,12.9001,1.3348,-3.3488,-0.5987,1.7544,-8.1433,8.1499,3.8631,-0.8121,-3.3011,-0.9547,-11.482,-3.8829,-0.4987,0.960744,0,1698373628.5144,21
-0.3051,0.3601,0.0984,-0.3213,1.2948,1.5681,1.0292,-0.8457,13.299,1.9982,-3.2491,-0.5676,1.7491,-8.3217,8.1125,3.676,-1.1548,-3.142,-0.9235,-11.4946,-3.7513,-0.6129,0.968349,0,1698373628.5246,22
-0.3012,0.2993,0.0866,-0.5467,1.5054,1.738,1.2686,-1.3414,13.1309,2.4471,-2.9739,-0.5426,1.5541,-8.4212,7.9619,3.4743,-1.536,-2.7543,-0.8235,-11.2637,-3.6515,-0.7433,0.975403,0,1698373628.5349,23
-0.3004,0.1974,0.0708,-0.8172,1.3911,1.9621,1.4026,-1.5059,13.2569,2.4045,-2.5591,-0.4661,1.1947,-8.4154,7.7227,3.2601,-1.9012,-2.1761,-0.6699,-10.8092,-3.539,-0.9072,0.980895,0,1698373628.544,24
-0.3012,0.1422,0.0519,-1.125,1.5001,2.0662,1.4752,-1.4001,13.2535,2.3471,-2.1031,-0.3027,0.7408,-8.2524,7.4619,3.0446,-2.2308,-1.4791,-0.4756,-10.2061,-3.3894,-1.0606,0.98516,0,1698373628.5543,25
-0.3004,0.1654,0.0307,-1.3677,1.2225,2.2306,1.4412,-1.1492,12.9349,2.167,-1.7362,0.0236,0.3142,-7.8863,7.2021,2.8317,-2.4988,-0.7025,-0.2549,-9.5505,-3.1625,-1.1777,0.988471,0,1698373628.5639,25
-0.2967,0.2581,0.0087,-1.6217,0.5979,2.5407,1.333,-0.7224,13.0857,1.6615,-1.5449,0.4202,-0.0547,-7.3486,6.9441,2.6285,-2.7266,0.0712,-0.0195,-8.9636,-2.84,-1.2617,0.991003,0,1698373628.5734,26
-0.2894,0.396,-0.0151,-1.8681,0.3854,2.7815,1.1612,-0.3614,12.5033,1.4998,-1.5582,0.8076,-0.3549,-6.7091,6.735,2.4308,-2.9955,0.7139,0.2051,-8.5547,-2.4998,-1.3178,0.992921,0,1698373628.5841,27
-0.2773,0.5548,-0.0427,-1.9996,0.2621,2.9481,0.905,-0.1188,11.6226,1.5763,-1.7049,1.2431,-0.5037,-6.0718,6.6206,2.2328,-3.3339,1.1159,0.3907,-8.3143,-2.1556,-1.3737,0.994364,0,1698373628.594,28
-0.2627,0.7137,-0.0714,-2.1419,0.1834,3.075,0.6575,0.0542,11.1961,1.7343,-1.881,1.6819,-0.4812,-5.5222,6.577,2.0088,-3.6948,1.2168,0.5228,-8.2049,-1.8113,-1.4177,0.995122,0,1698373628.604,29
-0.248,0.8851,-0.0971,-2.2914,0.1785,3.1539,0.495,0.0798,10.6174,2.0248,-2.046,2.096,-0.324,-5.1314,6.5703,1.7656,-4.0424,1.0089,0.5786,-8.2183,-1.5235,-1.4149,0.992253,0,1698373628.6132,29
-0.2352,0.9955,-0.1218,-2.3914,0.0801,3.2638,0.4379,0.1515,10.084,2.2032,-2.2167,2.4535,-0.1038,-4.9116,6.6058,1.543,-4.3541,0.5398,0.5495,-8.3444,-1.3278,-1.3901,0.964319,0,1698373628.6236,30
-0.2245,1.006,-0.147,-2.4624,-0.1096,3.2861,0.4412,0.1273,10.062,2.3634,-2.438,2.7115,0.1208,-4.8988,6.6772,1.397,-4.5494,-0.1161,0.4392,-8.5789,-1.2886,-1.3483,0.882989,0,1698373628.6338,31
-0.2156,0.9428,-0.1717,-2.5476,-0.3363,3.2472,0.4472,-0.1066,10.2761,2.475,-2.7359,2.8889,0.3413,-5.1,6.7847,1.3463,-4.546,-0.8726,0.2384,-8.8875,-1.4225,-1.3065,0.816135,0,1698373628.6433,32
-0.2091,0.8642,-0.196,-2.617,-0.543,3.2715,0.4493,-0.5265,10.3948,2.442,-3.0253,3.0165,0.5501,-5.4436,6.8889,1.3897,-4.3371,-1.5804,-0.0232,-9.1723,-1.682,-1.2115,0.824542,0,1698373628.6536,33
-0.2035,0.821,-0.2198,-2.6255,-1.0436,3.402,0.416,-1.0862,10.7901,2.04,-3.2117,3.0909,0.7208,-5.9096,6.9409,1.5599,-4.0104,-2.0748,-0.2904,-9.3334,-2.0443,-1.0311,0.859816,0,1698373628.664,33
-0.197,0.7957,-0.2442,-2.5423,-1.6224,3.5238,0.3416,-1.683,11.5633,1.499,-3.2423,3.0882,0.8116,-6.4606,6.9369,1.8061,-3.6859,-2.25,-0.514,-9.3447,-2.4651,-0.8693,0.888886,0,1698373628.6751,34
-0.1888,0.8135,-0.2687,-2.3757,-1.9144,3.4463,0.1789,-2.3175,12.084,1.2244,-3.0829,3.0008,0.785,-7.0392,6.8651,2.0857,-3.3836,-2.1048,-0.6528,-9.2605,-2.8669,-0.7827,0.909561,0,1698373628.6857,35
-0.179,0.8629,-0.2905,-2.2334,-1.9827,3.1909,-0.0914,-2.8986,12.0214,1.0031,-2.752,2.8606,0.657,-7.5513,6.742,2.3417,-3.0993,-1.7313,-0.6959,-9.1424,-3.164,-0.7704,0.905269,0,1698373628.6946,36
-0.1697,0.8929,-0.3081,-2.0918,-1.7869,2.8537,-0.4403,-3.1224,11.5174,0.889,-2.2606,2.6664,0.4484,-7.8565,6.5927,2.4755,-2.8751,-1.2146,-0.6534,-8.9927,-3.3108,-0.7884,0.783521,0,1698373628.7041,37
-0.1608,0.8943,-0.3235,-1.9716,-1.4192,2.4153,-0.8366,-3.0267,10.8365,0.9858,-1.6846,2.4014,0.1672,-7.8781,6.4527,2.4748,-2.707,-0.6291,-0.5472,-8.8371,-3.3329,-0.7944,0.546846,0,1698373628.7139,37
-0.1519,0.8995,-0.3366,-1.844,-0.9563,1.8507,-1.2245,-2.8128,10.3281,1.1466,-1.1503,2.1069,-0.1553,-7.6835,6.3476,2.3972,-2.5414,-0.0636,-0.405,-8.7178,-3.2648,-0.7755,0.32731,0,1698373628.7235,38
-0.1436,0.9017,-0.3474,-1.6685,-0.5363,1.2971,-1.5718,-2.63,10.0659,1.2265,-0.714,1.8501,-0.4816,-7.3819,6.2757,2.3037,-2.3557,0.3928,-0.2648,-8.6634,-3.1422,-0.6898,0.174306,0,1698373628.7336,39
-0.1358,0.872,-0.3566,-1.5017,-0.147,0.7683,-1.8722,-2.4424,9.8833,1.2616,-0.3802,1.671,-0.7606,-7.0228,6.2425,2.2344,-2.1416,0.6918,-0.1533,-8.6452,-2.9942,-0.5486,0.077403,0,1698373628.7431,40
-0.1285,0.8304,-0.3643,-1.3381,0.3514,0.2501,-2.115,-2.1903,9.4288,1.3367,-0.1244,1.5678,-0.9441,-6.6552,6.2175,2.2041,-1.9165,0.8448,-0.0769,-8.6113,-2.8403,-0.4007,0.016669,0,1698373628.7534,40
-0.1216,0.8078,-0.3715,-1.1779,0.5791,-0.1404,-2.2967,-1.7678,8.9872,1.5132,0.1195,1.6009,-1.1002,-6.2937,6.1872,2.2743,-1.7075,0.8657,-0.0415,-8.5628,-2.7229,-0.2263,-0.018127,0,1698373628.7634,41
-0.1146,0.7986,-0.3783,-1.0686,0.5166,-0.4181,-2.4063,-1.3974,9.0244,1.6535,0.3984,1.9053,-1.1951,-5.9766,6.1564,2.3617,-1.5631,0.8043,-0.0412,-8.4882,-2.6617,-0.0699,-0.036757,0,1698373628.7735,42
-0.1074,0.8056,-0.3851,-1.0016,0.4952,-0.5947,-2.4795,-1.1677,9.3312,1.6015,0.6807,2.0923,-1.1699,-5.7367,6.1044,2.3949,-1.5192,0.7303,-0.058,-8.3859,-2.6317,0.0272,-0.053046,0,1698373628.7838,43
-0.0996,0.8029,-0.3925,-0.9459,0.4429,-0.6918,-2.5014,-0.9137,9.3695,1.5604,0.9306,2.0015,-1.1214,-5.5605,6.0541,2.4351,-1.5728,0.6761,-0.0822,-8.2864,-2.6288,0.0644,-0.067086,0,1698373628.794,44
-0.0915,0.795,-0.3992,-0.9114,0.363,-0.7484,-2.4512,-0.7335,9.1286,1.6423,1.1307,1.919,-1.0488,-5.4699,6.0191,2.485,-1.6971,0.6401,-0.1137,-8.2097,-2.639,0.0244,-0.083829,0,1698373628.8033,44
-0.0841,0.8109,-0.4054,-0.8779,0.2243,-0.7405,-2.3635,-0.5783,9.0628,1.6655,1.2367,1.8157,-0.8977,-5.4714,5.9921,2.5182,-1.8337,0.6086,-0.1493,-8.1578,-2.6486,-0.0519,-0.111248,0,1698373628.8135,45
-0.0767,0.8298,-0.4117,-0.8324,0.0824,-0.7223,-2.2136,-0.5775,9.102,1.6285,1.2482,1.7245,-0.7012,-5.5316,5.983,2.5103,-1.9458,0.5834,-0.1855,-8.1248,-2.6555,-0.1349,-0.149618,0,1698373628.8237,46
-0.0693,0.806,-0.4172,-0.7869,-0.0703,-0.8906,-1.989,-0.8037,9.2199,1.4996,1.2359,1.6987,-0.5034,-5.6124,5.986,2.5057,-2.0098,0.5723,-0.2067,-8.1298,-2.6374,-0.2002,-0.198524,0,1698373628.8335,47
-0.0623,0.7771,-0.4223,-0.7387,-0.2981,-0.954,-1.737,-1.0108,9.3812,1.2663,1.2656,1.7222,-0.3063,-5.6938,6.0194,2.5175,-2.0118,0.5696,-0.1994,-8.1653,-2.6075,-0.2261,-0.271306,0,1698373628.8438,48
-0.0556,0.7668,-0.4272,-0.6663,-0.5432,-0.797,-1.4824,-1.1919,9.4661,1.1276,1.3423,1.7498,-0.1438,-5.76,6.0907,2.522,-1.9606,0.5735,-0.1621,-8.2273,-2.5934,-0.2135,-0.36209,0,1698373628.8533,48
-0.0496,0.7039,-0.4306,-0.5739,-0.8043,-0.6572,-1.1926,-1.4157,9.4934,1.0394,1.3985,1.7789,-0.0321,-5.8135,6.1705,2.5116,-1.85,0.5859,-0.0983,-8.3094,-2.5982,-0.1621,-0.446788,0,1698373628.8632,49
-0.0442,0.6489,-0.4322,-0.4626,-1.1068,-0.5051,-0.9182,-1.5617,9.4429,0.9204,1.3825,1.8203,0.0377,-5.8506,6.2516,2.5111,-1.6781,0.5879,-0.0137,-8.393,-2.6201,-0.088,-0.51832,0,1698373628.8733,50
-0.0382,0.6515,-0.4326,-0.3597,-1.4048,-0.3989,-0.7007,-1.6244,9.4381,0.8124,1.3146,1.8388,0.0663,-5.8622,6.3366,2.528,-1.478,0.5732,0.0877,-8.4694,-2.6438,-0.0208,-0.570077,0,1698373628.8838,51
-0.0316,0.658,-0.4325,-0.278,-1.6652,-0.3122,-0.5045,-1.641,9.4705,0.7216,1.2244,1.8174,0.0612,-5.8585,6.4181,2.5564,-1.2758,0.5524,0.1887,-8.5207,-2.6585,0.0331,-0.598655,0,1698373628.8936,52
-0.025,0.6528,-0.4323,-0.2185,-1.9195,-0.2533,-0.3266,-1.6405,9.4382,0.689,1.0982,1.7862,0.0496,-5.8406,6.4897,2.587,-1.0778,0.538,0.2773,-8.5467,-2.6635,0.058,-0.615687,0,1698373628.9039,52
-0.0181,0.6649,-0.4319,-0.185,-2.1622,-0.2238,-0.1449,-1.6679,9.2528,0.684,0.9327,1.7697,0.0508,-5.8018,6.5384,2.5848,-0.8934,0.5422,0.3564,-8.5428,-2.643,0.0552,-0.631028,0,1698373628.9134,53
-0.011,0.6771,-0.4313,-0.1357,-2.372,-0.2094,0.0559,-1.6919,9.2555,0.4808,0.7446,1.756,0.0577,-5.7488,6.5534,2.5588,-0.7322,0.5701,0.4272,-8.5154,-2.5908,0.0458,-0.642669,0,1698373628.9232,54
-0.0038,0.7011,-0.4293,-0.0423,-2.3526,-0.4308,0.2229,-1.6504,9.268,0.2892,0.5252,1.7403,0.0546,-5.6979,6.5614,2.5309,-0.5866,0.6046,0.4848,-8.4792,-2.535,0.0113,-0.643283,0,1698373628.9336,55
0.0044,0.7493,-0.425,0.0754,-2.3171,-0.6003,0.4396,-1.608,8.7637,0.297,0.2857,1.717,0.0419,-5.6685,6.5772,2.4755,-0.4487,0.6151,0.5226,-8.4562,-2.4801,-0.0265,-0.635939,0,1698373628.944,56
0.0127,0.7848,-0.4186,0.229,-2.2954,-0.6382,0.7237,-1.5961,8.1909,0.3764,0.0588,1.6895,0.0346,-5.6778,6.6023,2.3935,-0.3297,0.5765,0.5214,-8.461,-2.4183,-0.0265,-0.628613,0,1698373628.9538,56
0.0207,0.7842,-0.4102,0.3877,-2.1039,-0.7767,0.9981,-1.5792,7.7301,0.4898,-0.1174,1.6469,0.046,-5.7414,6.6539,2.3292,-0.2296,0.4493,0.4676,-8.5032,-2.3649,-0.0067,-0.617959,0,1698373628.9634,57
0.0287,0.7877,-0.4002,0.553,-1.7345,-0.9345,1.2249,-1.4851,7.9271,0.4259,-0.1972,1.5396,0.077,-5.8865,6.7175,2.2975,-0.1297,0.1989,0.355,-8.6029,-2.3435,0.0322,-0.601271,0,1698373628.9767,58
0.0381,0.8027,-0.3866,0.7413,-1.4398,-1.1211,1.3908,-1.4932,8.2103,0.4492,-0.1671,1.337,0.1104,-6.0871,6.765,2.2969,-0.0394,-0.1337,0.1816,-8.7334,-2.3635,0.0929,-0.586473,0,1698373628.9858,59
0.0476,0.7844,-0.3721,0.8687,-1.2843,-1.2242,1.4967,-1.4819,8.0053,0.7169,-0.01,1.0322,0.1202,-6.2927,6.7717,2.3363,0.0061,-0.4432,-0.0299,-8.8407,-2.4145,0.1294,-0.578009,0,1698373628.9957,60
0.055,0.7504,-0.3598,0.909,-0.9138,-1.3588,1.4971,-1.3058,8.2678,1.0363,0.2475,0.6608,0.0997,-6.4703,6.7488,2.4088,-0.0071,-0.6503,-0.2469,-8.8971,-2.4833,0.1187,-0.573958,0,1698373629.0062,60
0.0613,0.6939,-0.349,0.9081,-0.4521,-1.4813,1.4318,-1.1444,8.5463,1.3993,0.5107,0.2905,0.0642,-6.598,6.7362,2.4865,-0.043,-0.7362,-0.4402,-8.9187,-2.5656,0.0716,-0.580736,0,1698373629.0166,61
0.0659,0.6084,-0.3407,0.8733,-0.1174,-1.5108,1.33,-0.9009,8.8112,1.6032,0.7304,-0.0354,0.0161,-6.6735,6.7466,2.5506,-0.0265,-0.7433,-0.5947,-8.9335,-2.6627,0.019,-0.597482,0,1698373629.0258,62
0.068,0.4879,-0.3346,0.7964,0.0267,-1.5107,1.1972,-0.7334,9.3425,1.5171,0.8644,-0.2895,-0.0476,-6.7037,6.8029,2.5929,0.1141,-0.6943,-0.7078,-8.9288,-2.752,-0.0106,-0.609502,0,1698373629.0359,63
0.0684,0.3722,-0.3309,0.6672,-0.0191,-1.4595,1.0651,-0.663,9.8488,1.0998,0.8585,-0.4834,-0.1329,-6.6914,6.9283,2.6194,0.3469,-0.6255,-0.7914,-8.9738,-2.7986,-0.016,-0.604364,0,1698373629.0465,63
0.0684,0.2933,-0.33,0.503,-0.1228,-1.4138,0.9369,-0.6106,10.4817,0.5781,0.7048,-0.6289,-0.2179,-6.6474,7.1089,2.6423,0.5678,-0.6138,-0.8572,-9.1346,-2.7867,0.0287,-0.564212,0,1698373629.0558,64
0.0684,0.231,-0.3306,0.3682,-0.0525,-1.4107,0.8203,-0.6622,10.6681,0.1724,0.4151,-0.7223,-0.2644,-6.6282,7.328,2.6687,0.7197,-0.7402,-0.9159,-9.4118,-2.8016,0.0947,-0.457629,0,1698373629.0663,65
0.0684,0.1738,-0.3313,0.2855,0.0967,-1.4406,0.7289,-0.7701,10.4048,-0.0302,0.0613,-0.7923,-0.2595,-6.7431,7.5947,2.7127,0.8335,-1.0754,-1.0033,-9.848,-2.9291,0.1081,-0.326245,0,1698373629.0763,66
0.0684,0.1167,-0.3314,0.2263,0.3225,-1.4945,0.6374,-0.9839,10.3654,0.0679,-0.2041,-0.8654,-0.1867,-7.0591,7.9205,2.7854,1.0522,-1.5555,-1.1769,-10.3452,-3.177,0.0591,-0.224154,0,1698373629.0857,67
0.0683,0.0693,-0.3312,0.1749,0.5908,-1.5168,0.5101,-1.1921,10.5989,0.3256,-0.2654,-1.0219,-0.0714,-7.5193,8.1998,2.8664,1.4497,-2.0145,-1.4574,-10.6916,-3.4751,0.009,-0.103482,0,1698373629.0959,67
0.0681,0.0232,-0.3304,0.1626,0.9372,-1.5469,0.2655,-1.244,11.2405,0.6995,-0.2014,-1.3318,-0.0022,-8.0177,8.3095,2.9633,1.8589,-2.2935,-1.7657,-10.8217,-3.7519,-0.0465,0.045275,0,1698373629.106,68
0.0679,-0.0091,-0.3273,0.2041,1.1271,-1.6802,-0.019,-1.2867,11.4657,1.4272,-0.2241,-1.7353,-0.0397,-8.474,8.2977,3.1166,2.112,-2.3577,-2.0187,-10.8821,-4.0238,-0.1532,0.170169,0,1698373629.1162,69
