right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.2663,0.2095,0.0783,0.1462,-0.0392,1.6073,0.107,0.284,12.695,-0.6277,-1.0856,0.5457,0.4508,-10.8531,5.1121,-0.3968,-2.0847,-1.0392,1.9128,-9.8451,-1.8376,6.7388,-0.899772,0,1698647749,18
-0.2657,0.1713,0.0777,0.0676,-0.2918,1.9977,0.497,0.1161,13.5708,-0.5148,-1.0591,0.8539,0.6505,-10.9334,5.4058,-0.6351,-2.3052,-1.0263,2.0187,-10.2515,-1.5558,6.9905,-0.905834,0,1698647749,19
-0.2641,0.1869,0.0748,-0.0722,-0.8229,2.5617,0.9848,-0.1218,13.4206,-0.3614,-1.2789,0.9884,0.7442,-11.029,5.6671,-0.7988,-2.3009,-1.0291,2.1146,-10.5919,-1.3055,7.1686,-0.833424,0,1698647749,20
-0.2595,0.285,0.0671,-0.2877,-1.2968,2.999,1.4165,-0.2347,13.4683,-0.0359,-1.834,0.9464,0.673,-11.1375,5.8494,-1.0724,-2.1144,-0.9384,2.167,-10.8351,-1.2058,7.0715,-0.671284,0,1698647749,21
-0.2521,0.4194,0.0543,-0.5321,-1.2635,3.0429,1.6854,-0.2552,13.9327,0.2928,-2.5216,0.8489,0.4941,-11.2474,5.9935,-1.3729,-1.8076,-0.7495,2.1088,-10.9775,-1.143,6.8675,-0.56958,0,1698647749,22
-0.2441,0.4966,0.0377,-0.8054,-1.0859,3.1375,1.9079,-0.2006,13.7169,0.6168,-3.1733,0.7903,0.2785,-11.2745,6.0457,-1.5955,-1.5446,-0.4102,1.9588,-10.9561,-1.044,6.5153,-0.56927,0,1698647749,23
-0.2373,0.5187,0.0192,-1.1132,-0.8117,3.1948,2.0943,-0.1644,13.1807,1.0615,-3.7008,0.8683,0.0386,-11.167,5.9503,-1.7629,-1.5005,0.0767,1.7775,-10.7427,-0.9201,5.9875,-0.494945,0,1698647749,24
-0.2326,0.5068,-0.0004,-1.4024,-0.4828,3.195,2.153,-0.2215,12.4647,1.3986,-4.1105,0.9963,-0.2313,-10.9338,5.7628,-1.809,-1.6571,0.638,1.5949,-10.4121,-0.8626,5.4397,-0.260713,0,1698647749,25
-0.2296,0.4585,-0.0223,-1.5789,-0.2239,3.2514,2.0299,-0.3396,11.9536,1.5706,-4.5097,1.134,-0.5415,-10.5073,5.478,-1.7787,-2.0114,1.2521,1.4318,-10.0059,-0.796,4.9321,0.013175,0,1698647749,25
-0.2272,0.4179,-0.0444,-1.7609,-0.1873,3.095,1.7775,-0.5343,12.1538,1.3484,-4.8402,1.425,-0.8633,-9.9074,5.1276,-1.7852,-2.4775,1.8817,1.2804,-9.5455,-0.7608,4.4176,0.233071,0,1698647749,26
-0.2243,0.4018,-0.0661,-1.917,-0.2543,2.9981,1.463,-0.4866,12.5094,0.9602,-4.9495,1.8965,-1.1347,-9.2416,4.7794,-1.9177,-2.958,2.5062,1.1244,-9.1107,-0.7937,3.8846,0.404246,0,1698647749,27
-0.2194,0.4377,-0.0903,-1.9609,-0.4452,3.286,1.1846,-0.1588,11.8214,0.9666,-4.8341,2.4331,-1.336,-8.6263,4.5029,-2.1125,-3.5008,2.9733,1.0084,-8.7488,-0.817,3.3583,0.537232,0,1698647749,28
-0.212,0.5261,-0.1133,-1.9842,-0.7452,3.5436,0.9326,0.1752,10.5845,1.261,-4.6065,2.8542,-1.4728,-8.1361,4.3107,-2.247,-4.1567,3.1751,1.0214,-8.4812,-0.7619,2.9049,0.640506,0,1698647749,29
-0.203,0.6431,-0.1354,-2.0045,-0.9203,3.6611,0.6209,0.4164,9.9328,1.4677,-4.3623,3.0799,-1.5297,-7.734,4.1352,-2.3422,-4.8094,3.0319,1.2343,-8.3324,-0.6502,2.6337,0.717521,0,1698647749,30
-0.1925,0.7687,-0.1593,-2.1263,-0.925,3.8077,0.292,0.5004,9.8449,1.4679,-4.1335,3.1844,-1.4826,-7.4136,3.9654,-2.3802,-5.1842,2.4997,1.6076,-8.2496,-0.5928,2.5498,0.762256,0,1698647749,31
-0.1806,0.8584,-0.1838,-2.22,-0.8691,3.9949,-0.0326,0.4052,10.062,1.4801,-3.9319,3.1702,-1.3302,-7.2318,3.8266,-2.3267,-5.2001,1.725,2.0331,-8.1918,-0.5592,2.6628,0.796762,0,1698647749,32
-0.1694,0.8993,-0.2079,-2.1779,-0.9475,4.182,-0.329,0.1493,10.2419,1.442,-3.8145,3.0211,-1.1351,-7.2003,3.7381,-2.2036,-4.962,0.8446,2.4241,-8.1236,-0.5205,2.9369,0.837635,0,1698647749,33
-0.1592,0.9046,-0.2311,-2.2144,-1.0561,4.2925,-0.595,-0.2371,10.1852,1.2644,-3.8554,2.8183,-0.9836,-7.2733,3.6958,-2.0526,-4.7582,-0.0046,2.7908,-8.0156,-0.4814,3.2188,0.871815,0,1698647749,34
-0.1497,0.8748,-0.2537,-2.3198,-1.0331,4.3177,-0.8724,-0.6668,9.9033,1.0948,-4.0397,2.6268,-0.9127,-7.4233,3.6915,-1.9004,-4.6826,-0.6966,3.0697,-7.9039,-0.5213,3.3431,0.899004,0,1698647749,35
-0.1408,0.8386,-0.2758,-2.3742,-0.9888,4.3135,-1.1355,-1.0416,9.6068,0.9883,-4.2826,2.4746,-0.9165,-7.5871,3.7101,-1.7941,-4.6793,-1.1906,3.161,-7.8211,-0.6295,3.4196,0.920898,0,1698647749,35
-0.1314,0.8347,-0.298,-2.3646,-0.997,4.19,-1.3544,-1.4328,9.6245,0.9034,-4.5223,2.3717,-0.9936,-7.7199,3.7855,-1.6902,-4.6537,-1.5044,3.1152,-7.7545,-0.7542,3.5638,0.938074,0,1698647749,36
-0.1218,0.8796,-0.3191,-2.2936,-0.9565,3.9484,-1.5551,-1.7728,9.6573,0.8003,-4.7682,2.3532,-1.1694,-7.8429,3.9108,-1.5515,-4.448,-1.5956,2.9536,-7.7086,-0.8714,3.7084,0.951454,0,1698647749,37
-0.1126,0.9121,-0.337,-2.2052,-0.8807,3.6832,-1.7263,-1.8119,9.5154,0.7459,-4.9234,2.4904,-1.3519,-7.9189,3.9959,-1.4344,-4.221,-1.4381,2.7129,-7.6718,-0.9022,3.8824,0.961896,0,1698647749,38
-0.1031,0.9372,-0.3534,-2.1262,-0.9199,3.4883,-1.8295,-1.661,9.2496,0.6905,-4.9085,2.7462,-1.4741,-7.9288,4.0657,-1.3379,-4.0335,-1.1742,2.4715,-7.6214,-0.8714,4.0307,0.969957,0,1698647749,39
-0.0935,0.9497,-0.3696,-2.0569,-0.9622,3.2968,-1.8841,-1.5488,9.0531,0.6574,-4.7955,3.0727,-1.5809,-7.9078,4.1446,-1.272,-3.8181,-0.8423,2.2558,-7.575,-0.8098,4.1616,0.976091,0,1698647749,40
-0.0838,0.9089,-0.3847,-1.9815,-0.8911,3.0553,-1.912,-1.5473,9.0154,0.6549,-4.631,3.4422,-1.6665,-7.822,4.1695,-1.2734,-3.6345,-0.4047,2.0806,-7.5558,-0.7152,4.2722,0.980823,0,1698647749,41
-0.0742,0.8979,-0.3988,-1.8533,-0.6979,2.8105,-1.9098,-1.5912,8.8076,0.6378,-4.4529,3.7155,-1.7107,-7.6886,4.1198,-1.3154,-3.4595,0.0246,1.9957,-7.5131,-0.6173,4.3527,0.984626,0,1698647749,42
-0.0648,0.9274,-0.4119,-1.7335,-0.477,2.5505,-1.8979,-1.5778,8.4777,0.6776,-4.2618,3.8128,-1.7025,-7.5171,4.0318,-1.3855,-3.1805,0.2559,1.9988,-7.4401,-0.6365,4.3703,0.987756,0,1698647749,43
-0.0556,0.956,-0.4243,-1.6183,-0.3643,2.2668,-1.8903,-1.6179,8.4135,0.6845,-4.0392,3.8253,-1.6425,-7.3227,3.9049,-1.4562,-2.8325,0.346,2.0207,-7.3596,-0.7198,4.3455,0.990126,0,1698647749,44
-0.0466,0.9535,-0.4361,-1.4902,-0.1941,1.9211,-1.8981,-1.807,8.7268,0.5592,-3.7752,3.7685,-1.5293,-7.1813,3.7495,-1.4708,-2.5443,0.3189,2.025,-7.2262,-0.753,4.3653,0.990589,0,1698647749,45
-0.0375,0.9588,-0.4469,-1.3847,-0.0729,1.6484,-1.9101,-1.8368,8.7699,0.4316,-3.4678,3.6026,-1.3784,-7.0615,3.5988,-1.4821,-2.4202,0.2092,2.0113,-7.0251,-0.6935,4.3803,0.974615,0,1698647749,45
-0.0283,1.0017,-0.4563,-1.2661,-0.1825,1.4297,-1.8776,-1.7651,8.7369,0.3363,-3.16,3.3586,-1.2279,-6.9808,3.4785,-1.4842,-2.4712,0.1282,1.9657,-6.7711,-0.6596,4.3343,0.781154,0,1698647749,46
-0.019,0.9978,-0.4639,-1.1346,-0.3128,1.1832,-1.7987,-1.8382,8.7815,0.2796,-2.9005,3.072,-1.1264,-6.9681,3.3787,-1.4653,-2.6233,0.0406,1.8502,-6.5187,-0.7019,4.316,0.425041,0,1698647749,47
-0.0097,0.95,-0.4694,-0.9933,-0.4216,0.9934,-1.6846,-1.7814,8.7604,0.1779,-2.6989,2.7701,-1.0987,-6.9917,3.303,-1.4134,-2.7295,0.0246,1.5985,-6.2609,-0.7142,4.2645,0.107887,0,1698647750,48
-0.0003,0.9172,-0.473,-0.8294,-0.6025,0.8025,-1.55,-1.683,8.8393,0.0713,-2.5117,2.453,-1.1155,-7.069,3.2942,-1.2865,-2.8384,0.0948,1.3289,-6.0062,-0.7016,4.2024,-0.139275,0,1698647750,49
0.0093,0.9372,-0.4748,-0.6589,-0.7302,0.5869,-1.3985,-1.6753,8.8354,0.1032,-2.2989,2.1095,-1.149,-7.1663,3.3184,-1.1452,-2.6989,0.1962,1.0889,-5.8393,-0.7078,4.2442,-0.331427,0,1698647750,50
0.0185,0.9976,-0.475,-0.5067,-0.8157,0.3709,-1.2195,-1.6404,8.7466,0.1595,-2.0604,1.7583,-1.204,-7.2276,3.3521,-1.0483,-2.1977,0.3175,0.8078,-5.7931,-0.7076,4.3481,-0.480658,0,1698647750,51
0.0279,1.016,-0.4743,-0.3749,-0.9802,0.1511,-1.0464,-1.6523,8.7666,0.1298,-1.8384,1.4898,-1.274,-7.2678,3.4457,-0.9743,-1.7904,0.382,0.5724,-5.8336,-0.6427,4.4918,-0.595995,0,1698647750,52
0.0372,0.9879,-0.4727,-0.2294,-1.3209,0.1125,-0.8634,-1.7629,8.8739,-0.0136,-1.6371,1.3469,-1.3445,-7.3127,3.5969,-0.8669,-1.5057,0.3605,0.2081,-5.9191,-0.5629,4.6395,-0.684597,0,1698647750,53
0.0451,0.9359,-0.469,-0.0289,-1.6453,0.0501,-0.6513,-1.8533,8.8144,-0.0927,-1.4014,1.247,-1.3857,-7.3138,3.7436,-0.8367,-1.1686,0.3429,-0.0382,-6.0585,-0.5349,4.7286,-0.752951,0,1698647750,54
0.0513,0.8715,-0.4619,0.1902,-1.8699,-0.133,-0.3963,-1.8129,8.4032,-0.0546,-1.1852,1.2094,-1.4117,-7.2912,3.8636,-0.8888,-0.9085,0.336,0.0159,-6.2501,-0.5126,4.7903,-0.806256,0,1698647750,55
0.0571,0.831,-0.4508,0.4187,-1.9081,-0.3349,-0.1326,-1.8858,7.9028,0.0278,-1.076,1.2143,-1.4796,-7.314,3.9619,-0.9322,-0.9314,0.3341,0.0715,-6.4666,-0.4843,4.9329,-0.848502,0,1698647750,55
0.0634,0.8021,-0.4367,0.6591,-1.6838,-0.6178,0.0748,-2.0375,7.5197,0.1162,-0.998,1.1687,-1.5537,-7.3883,4.0321,-0.9708,-1.0515,0.3565,0.0832,-6.6724,-0.4728,5.0939,-0.882116,0,1698647750,56
0.0699,0.8048,-0.4197,0.868,-1.4686,-0.8708,0.23,-2.103,7.3085,0.0745,-0.8778,1.0625,-1.5976,-7.5118,4.0749,-1.0208,-0.9351,0.3407,0.0599,-6.8694,-0.4499,5.2427,-0.908362,0,1698647750,57
0.0776,0.8346,-0.4009,1.0789,-1.2487,-1.1065,0.3223,-2.3003,7.5291,-0.0258,-0.7256,0.8463,-1.6095,-7.6708,4.087,-1.1181,-0.4902,0.2892,-0.0102,-7.0823,-0.4383,5.4208,-0.913425,0,1698647750,58
0.0861,0.8512,-0.3811,1.2812,-0.8853,-1.2776,0.3762,-2.4503,7.8201,-0.1714,-0.6134,0.6221,-1.5958,-7.9079,4.1346,-1.1374,0.1868,0.2074,-0.1584,-7.2974,-0.4026,5.6182,-0.902241,0,1698647750,59
0.0946,0.8457,-0.3609,1.4547,-0.4658,-1.4216,0.4137,-2.2758,7.9398,-0.2903,-0.504,0.3644,-1.5485,-8.1929,4.2216,-1.0981,0.8823,0.0817,-0.3518,-7.4701,-0.3406,5.8125,-0.90874,0,1698647750,60
0.1028,0.8114,-0.3417,1.5733,-0.0053,-1.571,0.4659,-2.0641,8.0082,-0.2581,-0.1166,0.0569,-1.4427,-8.4938,4.345,-1.064,1.3807,-0.0526,-0.5737,-7.652,-0.3085,6.0259,-0.910894,0,1698647750,61
0.11,0.7794,-0.3249,1.5576,0.3396,-1.6239,0.4954,-1.8609,8.4711,-0.1273,0.267,-0.1913,-1.2634,-8.8222,4.5117,-0.9954,1.6418,-0.1961,-0.7989,-7.858,-0.3188,6.1986,-0.891067,0,1698647750,62
0.1164,0.742,-0.311,1.4474,0.5231,-1.6344,0.4842,-1.5689,9.2938,-0.0219,0.4713,-0.4131,-1.0244,-9.1478,4.7037,-0.9017,1.7559,-0.3442,-1.0019,-8.0312,-0.3202,6.2953,-0.867173,0,1698647750,63
0.1214,0.6571,-0.3016,1.2379,0.7977,-1.6621,0.4755,-1.3584,10.0897,-0.1365,0.7492,-0.6178,-0.7715,-9.3989,4.9114,-0.8338,1.8275,-0.4806,-1.1647,-8.1747,-0.2972,6.3536,-0.832401,0,1698647750,64
0.124,0.5312,-0.2989,0.9282,0.9173,-1.5984,0.4653,-1.1219,10.8813,-0.3568,1.052,-0.804,-0.5392,-9.5329,5.0874,-0.9103,1.8993,-0.5984,-1.2451,-8.3544,-0.2686,6.3473,-0.770442,0,1698647750,65
0.1246,0.4095,-0.3016,0.623,0.7656,-1.4901,0.4173,-1.0096,11.438,-0.4172,1.317,-0.9793,-0.3699,-9.6707,5.2594,-1.2138,2.0437,-0.753,-1.1968,-8.6789,-0.3274,6.2671,-0.677312,0,1698647750,65
0.1246,0.3149,-0.3063,0.3991,0.6299,-1.4239,0.2821,-1.0392,11.8281,-0.2965,1.5049,-1.1871,-0.2614,-9.9817,5.4218,-1.5041,2.2249,-0.9506,-1.1014,-9.0913,-0.5043,6.1807,-0.552737,0,1698647750,66
0.1244,0.2397,-0.3103,0.2536,0.5849,-1.306,0.0288,-1.0071,12.2402,-0.0812,1.6049,-1.3689,-0.1831,-10.3569,5.4895,-1.6764,2.3153,-0.9976,-1.1576,-9.5116,-0.7866,6.0949,-0.472682,0,1698647750,67
0.1238,0.159,-0.3124,0.1756,0.7154,-1.2349,-0.3427,-1.08,12.6834,0.1328,1.6076,-1.4326,-0.1307,-10.6998,5.4573,-1.8022,2.4793,-0.9148,-1.3811,-9.9433,-1.1154,6.1324,-0.493216,0,1698647750,68
0.1231,0.0903,-0.3127,0.1334,0.8951,-1.155,-0.7582,-1.1737,12.9281,0.194,1.5167,-1.4386,-0.1251,-11.1352,5.3834,-1.7865,2.7073,-0.8539,-1.6075,-10.322,-1.2629,6.4035,-0.556033,0,1698647750,69
0.1215,0.0164,-0.3116,0.1482,1.8451,-1.2454,-1.1934,-1.1854,12.0172,1.045,1.2851,-1.4058,-0.1982,-11.573,5.2675,-1.8762,2.863,-0.8662,-1.7391,-10.6618,-1.3458,6.6881,-0.521721,0,1698647750,70
0.1169,-0.1476,-0.3077,0.2674,3.0227,-1.4324,-1.6031,-0.7106,9.5996,2.3677,0.9936,-1.3436,-0.2891,-11.9238,5.0852,-2.1389,2.9934,-0.9499,-1.8165,-10.9626,-1.5503,6.8495,-0.400317,0,1698647750,71
0.1079,-0.4099,-0.3001,0.441,3.0239,-1.4422,-1.8633,-0.5076,7.9859,2.9667,0.7953,-1.2178,-0.3332,-12.1652,4.8081,-2.349,3.0043,-0.9613,-1.8997,-11.1113,-1.7525,6.8365,-0.305953,0,1698647750,72
0.0942,-0.7285,-0.2909,0.5923,2.6191,-1.4148,-1.9674,-1.1424,8.3182,3.4207,0.7554,-0.9786,-0.3565,-12.1833,4.4272,-2.4941,2.9608,-0.8891,-2.0129,-11.0603,-1.9194,6.6112,-0.23229,0,1698647750,73
0.0764,-1.0352,-0.282,0.6474,2.4778,-1.4285,-2.021,-1.5622,9.1641,3.6472,0.9836,-0.6982,-0.3012,-11.9846,3.9771,-2.5498,2.9108,-0.8228,-2.0948,-10.8039,-2.0533,6.3378,-0.179371,0,1698647750,74
0.0564,-1.2782,-0.2757,0.5924,2.3927,-1.4578,-2.0575,-1.6285,9.8064,3.2995,1.4939,-0.4268,-0.1331,-11.6071,3.4874,-2.5421,2.7032,-0.6836,-2.1193,-10.3735,-2.1301,6.0403,-0.139408,0,1698647750,75
0.0365,-1.4976,-0.2719,0.4873,2.1621,-1.467,-2.0518,-1.6022,10.0982,2.7967,2.1895,-0.198,0.0845,-11.0797,3.0296,-2.5849,2.3196,-0.4093,-2.1272,-9.8393,-2.1795,5.6044,-0.169253,0,1698647750,75
0.0169,-1.6861,-0.2694,0.4127,1.9319,-1.5023,-1.963,-1.608,10.4202,2.2422,2.9845,-0.0399,0.3753,-10.4584,2.6577,-2.7286,1.8989,-0.1212,-2.1052,-9.3154,-2.2604,5.0686,-0.297977,0,1698647750,76
-0.0034,-1.7959,-0.2667,0.3997,1.7156,-1.5493,-1.7994,-1.6154,10.6548,1.6983,3.8023,0.2252,0.758,-9.7957,2.3421,-2.9381,1.5568,0.1187,-2.0404,-8.8985,-2.3572,4.5362,-0.44571,0,1698647750,77
-0.0246,-1.8502,-0.2627,0.4009,1.3746,-1.6019,-1.5795,-1.6332,10.5059,1.3784,4.5355,0.2683,1.178,-9.185,2.102,-3.1018,1.5518,0.1654,-1.9415,-8.5795,-2.4768,3.9956,-0.567924,0,1698647750,78
-0.0484,-1.9498,-0.256,0.4731,0.9972,-1.7375,-1.2902,-1.8549,10.213,1.2805,5.0692,-0.0467,1.6065,-8.6759,1.9562,-3.1269,2.0022,-0.0149,-1.8315,-8.3449,-2.5643,3.5766,-0.664029,0,1698647750,79
-0.0727,-2.1053,-0.2464,0.6533,0.6853,-2.0063,-0.9829,-2.0996,9.9725,1.2172,5.4233,-0.4721,1.9964,-8.2615,1.8806,-3.0718,2.5088,-0.2375,-1.7008,-8.1548,-2.5112,3.3484,-0.738726,0,1698647750,80
-0.0957,-2.1679,-0.2342,0.8218,0.5062,-2.3021,-0.6197,-2.1256,9.6456,1.2549,5.6642,-1.0684,2.3606,-7.9594,1.8884,-2.9898,2.8231,-0.4531,-1.5312,-7.9893,-2.339,3.2294,-0.793315,0,1698647750,81
-0.1201,-2.2036,-0.2202,0.9435,0.5008,-2.6971,-0.2056,-2.0519,9.2754,1.4828,5.7167,-1.6943,2.6767,-7.8044,2.026,-2.7555,3.0791,-0.5967,-1.3918,-7.8635,-2.0847,3.2268,-0.795006,0,1698647750,82
-0.1445,-2.2306,-0.207,1.0409,0.5265,-3.0023,0.2133,-1.7659,9.0822,1.4604,5.5427,-2.3057,2.9214,-7.7241,2.2582,-2.5214,3.2566,-0.6136,-1.3192,-7.7649,-1.7856,3.3005,-0.683942,0,1698647750,83
-0.1673,-2.2192,-0.195,1.1187,0.5464,-3.2265,0.6426,-1.3615,8.9915,1.435,5.2022,-2.9152,3.1123,-7.6868,2.5346,-2.3594,3.1363,-0.5177,-1.228,-7.6811,-1.4798,3.4587,-0.521438,0,1698647750,84
-0.188,-2.1862,-0.1842,1.1499,0.6292,-3.4518,1.0357,-0.9872,8.8577,1.5812,4.7664,-3.4313,3.2009,-7.6795,2.8358,-2.2129,2.685,-0.3366,-1.1102,-7.6203,-1.2246,3.6684,-0.392028,0,1698647750,85
-0.2073,-2.1155,-0.1751,1.0969,0.7992,-3.4376,1.4296,-0.4829,8.4375,1.593,4.399,-3.683,3.199,-7.6629,3.108,-2.1604,2.1409,-0.15,-1.0315,-7.5715,-1.1023,3.8984,-0.286123,0,1698647750,85
-0.2253,-2.0328,-0.1671,1.0229,0.8664,-3.3141,1.7774,-0.0474,8.4782,1.4113,4.1945,-3.7439,3.149,-7.6348,3.3119,-2.1161,1.8266,0.0299,-1.0505,-7.4892,-1.1196,4.0928,-0.198239,0,1698647750,86
-0.242,-1.9057,-0.1594,0.9624,0.8854,-3.1943,2.0373,0.2486,8.7661,1.3068,4.1286,-3.7239,3.0692,-7.6265,3.4356,-2.0143,1.8313,0.1833,-1.2127,-7.3731,-1.2228,4.2046,-0.127209,0,1698647750,87
-0.2576,-1.8033,-0.1512,0.9217,0.9658,-3.1269,2.2161,0.3692,8.7497,1.3673,4.1089,-3.629,2.9237,-7.6247,3.4739,-1.8805,2.1391,0.27,-1.4537,-7.248,-1.3666,4.2373,-0.071875,0,1698647750,88
-0.2733,-1.7273,-0.1428,0.9052,0.8783,-3.2457,2.2672,0.4752,8.6552,1.2777,4.063,-3.4523,2.7119,-7.6214,3.432,-1.7068,2.628,0.2939,-1.6954,-7.092,-1.4756,4.1671,-0.031165,0,1698647750,89
-0.2895,-1.7066,-0.1339,0.9164,0.7958,-3.2332,2.261,0.6543,8.4069,1.1856,4.0588,-3.263,2.5081,-7.641,3.283,-1.5203,3.0238,0.3057,-1.9258,-6.919,-1.5423,4.038,-0.002394,0,1698647750,90
-0.3062,-1.7089,-0.1238,0.9641,0.7326,-2.9474,2.2186,0.8105,8.6108,1.0182,4.0666,-3.1475,2.3414,-7.6533,3.11,-1.2974,3.1506,0.3626,-2.0988,-6.7621,-1.5987,3.919,0.037547,0,1698647750,91
-0.323,-1.6323,-0.1128,1.0153,0.6579,-2.6743,2.1234,0.8645,8.8653,0.8469,4.002,-3.0663,2.2007,-7.6316,3.0032,-1.0369,3.0301,0.4306,-2.2212,-6.5935,-1.646,3.8229,0.118347,0,1698647750,92
-0.3378,-1.5566,-0.1026,1.057,0.6263,-2.4119,2.0231,0.8254,8.8057,0.7781,3.8989,-3.1081,2.1017,-7.522,2.8863,-0.9243,2.9238,0.3104,-2.2609,-6.4366,-1.7594,3.8075,0.230288,0,1698647750,93
-0.3499,-1.5099,-0.0929,1.0881,0.6572,-2.2047,1.8966,0.7609,8.7756,0.7823,3.8078,-3.2453,2.0249,-7.4104,2.8107,-0.9122,2.9068,0.1549,-2.2057,-6.3931,-1.789,3.8637,0.346652,0,1698647750,94
-0.3606,-1.43,-0.083,1.0702,0.9053,-2.0249,1.7677,0.6864,8.8442,0.7707,3.6714,-3.3443,1.9029,-7.2865,2.8506,-0.9141,2.943,0.1704,-2.1057,-6.4416,-1.6388,3.8259,0.452017,0,1698647750,95
-0.3699,-1.3026,-0.0731,1.0426,1.1414,-1.8538,1.6505,0.6069,8.8176,0.7557,3.43,-3.3709,1.7119,-7.1532,2.9989,-0.9212,2.9438,0.2234,-1.9624,-6.5087,-1.5071,3.7484,0.544233,0,1698647750,95
-0.3775,-1.1438,-0.063,1.055,1.1144,-1.7081,1.522,0.596,8.6657,0.8385,3.0899,-3.2739,1.4783,-7.0646,3.158,-0.9232,2.8218,0.2748,-1.7914,-6.5717,-1.4353,3.717,0.626448,0,1698647750,96
-0.3835,-0.9899,-0.0529,1.0653,1.0746,-1.6222,1.3966,0.4827,8.4656,0.937,2.6963,-3.0776,1.2304,-6.9838,3.2738,-0.8828,2.6903,0.3513,-1.6629,-6.6146,-1.3799,3.7005,0.695713,0,1698647750,97
-0.3876,-0.8308,-0.0426,1.0815,0.9355,-1.5112,1.26,0.3567,8.3327,0.871,2.3283,-2.8228,1.0012,-6.9501,3.3913,-0.6779,2.5661,0.5181,-1.5921,-6.6326,-1.2814,3.7573,0.751075,0,1698647750,98
-0.3893,-0.6378,-0.0323,1.1156,0.7559,-1.3909,1.1079,0.3426,8.4248,0.6605,2.0314,-2.4963,0.8104,-6.9619,3.5036,-0.3814,2.4807,0.7329,-1.5183,-6.6372,-1.1713,3.8811,0.792114,0,1698647750,99
-0.3895,-0.4747,-0.0218,1.1465,0.7152,-1.3545,0.9617,0.2292,8.6452,0.3978,1.7897,-2.1762,0.652,-6.9927,3.6478,-0.0926,2.4416,0.9271,-1.4397,-6.6748,-1.1098,4.019,0.818113,0,1698647750,0
-0.3894,-0.3672,-0.012,1.1513,0.6359,-1.3049,0.8216,0.1187,8.9191,0.1216,1.5892,-1.8798,0.5443,-7.0372,3.7924,0.132,2.3831,1.0557,-1.3249,-6.7494,-1.0818,4.1935,0.831787,0,1698647750,1
-0.3893,-0.2692,-0.0027,1.1213,0.5428,-1.2792,0.6967,0.0679,8.9658,-0.0237,1.4309,-1.59,0.4853,-7.1277,3.9047,0.3083,2.3121,1.0277,-1.1506,-6.836,-1.1005,4.3928,0.843524,0,1698647750,2
-0.3891,-0.193,0.007,1.0938,0.3699,-1.2891,0.5775,0.0562,9.0991,-0.1112,1.2926,-1.3001,0.4498,-7.2578,4.004,0.4776,2.2314,0.9029,-0.9615,-6.9048,-1.1368,4.5383,0.860329,0,1698647750,3
-0.3886,-0.1407,0.0163,1.0883,0.1606,-1.2593,0.4704,0.1364,9.3868,-0.2256,1.157,-1.0093,0.4264,-7.3864,4.0707,0.5765,2.1576,0.7983,-0.8069,-6.9548,-1.1686,4.6532,0.878372,0,1698647750,4
-0.3863,-0.0523,0.025,1.0468,-0.0497,-1.1892,0.3676,0.3337,8.914,0.027,1.0066,-0.7416,0.4023,-7.5218,4.1043,0.6304,2.0279,0.7418,-0.6664,-6.9866,-1.1734,4.7561,0.892589,0,1698647750,5
-0.3811,0.1054,0.0326,0.982,-0.7167,-1.1016,0.2179,0.5903,8.3752,0.4125,0.8079,-0.4929,0.3733,-7.6548,4.1208,0.6687,1.7439,0.6766,-0.4482,-7.0058,-1.1142,4.8475,0.773102,0,1698647750,6
-0.3729,0.2958,0.039,0.8964,-1.331,-0.9551,0.0053,0.8864,8.5629,0.4589,0.548,-0.2741,0.3483,-7.7495,4.109,0.6645,1.3998,0.5765,-0.1875,-7.0292,-1.0986,4.9286,0.492084,0,1698647750,6
-0.3613,0.5341,0.0441,0.7822,-1.4136,-0.7246,-0.1999,1.2348,8.6656,0.4122,0.2642,-0.0888,0.3382,-7.8143,4.079,0.6367,1.0541,0.5039,0.0891,-7.0429,-1.118,4.9999,0.204512,0,1698647750,7
-0.3459,0.8321,0.0479,0.6968,-1.3628,-0.4168,-0.3328,1.5407,8.4602,0.3843,-0.0269,0.0884,0.3329,-7.8772,4.048,0.6127,0.7182,0.4406,0.4096,-7.0575,-1.1267,5.0994,-0.030106,0,1698647750,8
-0.3285,1.035,0.0515,0.6433,-1.1639,-0.1446,-0.4105,1.6882,8.1874,0.4637,-0.1209,0.2635,0.3178,-7.9918,4.0348,0.5857,0.4113,0.3753,0.7421,-7.1151,-1.1644,5.1869,-0.223145,0,1698647750,9
-0.3112,1.1184,0.0561,0.6337,-0.937,0.1155,-0.4325,1.6938,8.158,0.3636,-0.2886,0.3926,0.2992,-8.1885,4.0489,0.5712,0.1082,0.2897,1.0753,-7.2317,-1.2328,5.2577,-0.387086,0,1698647750,10
